OP | REF | HYP
OK | a | a
OK | concrete | concrete
DEL | thinker | ****
OK | to | to
SUB | an | in
OK | abstract | abstract
SUB | thinker | anchor
OK | or | or
DEL | how | ****
SUB | he | halloween
OK | goes | goes
OK | from | from
OK | not | not
OK | having | having
OK | object | object
OK | permanence | permanence
SUB | to | who
OK | understanding | understanding
OK | object | object
OK | permanence | permanence
OK | there's | there's
OK | methodological | methodological
OK | limitations | limitations
INS | **** | yeah
SUB | piaget | she
OK | was | was
OK | really | really
SUB | big | begin
SUB | into | to
OK | question | question
OK | and | and
OK | answer | answer
DEL | but | ****
OK | one | one
OK | problem | problem
OK | with | with
OK | this | this
OK | is | is
SUB | that | true
SUB | children | or
SUB | aren't | not
OK | very | very
OK | good | good
SUB | with | will
OK | language | language
SUB | and | in
OK | this | this
OK | might | might
OK | lead | lead
OK | you | you
OK | to | to
OK | underestimate | underestimate
OK | how | how
OK | much | much
OK | they | they
DEL | know | ****
SUB | and | now
OK | this | this
OK | is | is
OK | particularly | particularly
DEL | a | ****
OK | problem | problem
OK | the | the
OK | younger | younger
OK | you | you
OK | get | get
INS | **** | calm
INS | **** | method
INS | **** | allah
SUB | methodology | g
OK | is | is
INS | **** | that
SUB | going | loomed
SUB | to | heavy
SUB | loom | in
SUB | heavy | in
OK | in | in
SUB | the | in
OK | discussion | discussion
OK | of | of
OK | any | any
OK | science | science
OK | and | and
OK | that | that
OK | includes | includes
OK | psychology | psychology
INS | **** | all
INS | **** | than
SUB | often | ninety
SUB | 90 | percent
OK | of | of
OK | the | the
OK | game | game
OK | is | is
OK | discovering | discovering
SUB | a | it
OK | clever | clever
OK | method | method
OK | through | through
OK | which | which
SUB | to | the
OK | test | test
OK | your | your
SUB | hypotheses | hypothesis
SUB | we're | what
SUB | going | wynn
SUB | to | koppel
SUB | talk | with
OK | a | a
DEL | little | ****
DEL | bit | ****
SUB | about | but
OK | that | that
OK | regarding | regarding
OK | babies | babies
DEL | i'll | ****
DEL | give | ****
SUB | you | maybe
OK | another | another
OK | example | example
SUB | from | very
SUB | a | different
SUB | very | i'm
SUB | different | a
SUB | domain | come
OK | there | there
SUB | was | is
OK | a | a
OK | set | set
OK | of | of
OK | scientists | scientists
SUB | interested | interacts
SUB | in | and
OK | studying | studying
INS | **** | pickle
SUB | tickling | and
OK | so | so
OK | when | when
OK | you | you
INS | **** | to
SUB | tickle | call
OK | somebody | somebody
OK | under | under
OK | what | what
OK | circumstances | circumstances
OK | will | will
DEL | they | ****
SUB | laugh | a
SUB | where | lack
SUB | do | i'm
SUB | you | woody
OK | have | have
DEL | to | ****
DEL | tickle | ****
SUB | them | takeover
OK | can | can
OK | you | you
OK | tickle | tickle
OK | yourself | yourself
DEL | does | ****
DEL | it | ****
DEL | have | ****
SUB | to | as
SUB | be | adapted
SUB | a | vs
SUB | surprise | of
OK | and | and
OK | so | so
OK | on | on
DEL | it | ****
OK | turns | turns
SUB | out | a
OK | very | very
OK | difficult | difficult
DEL | to | ****
OK | study | study
OK | this | this
OK | in | in
OK | a | a
SUB | lab | lap
SUB | you're | you
OK | not | not
DEL | going | ****
DEL | to | ****
SUB | have | that
SUB | your | edu
OK | experimental | experimental
OK | credit | credit
OK | you | you
OK | come | come
DEL | into | ****
DEL | the | ****
DEL | lab | ****
OK | and | and
SUB | say | live
SUB | okay | it
SUB | i'm | okay
SUB | the | and
SUB | graduate | understood
SUB | student | the
SUB | ha | of
SUB | ha | and
SUB | ha | iv
OK | and | and
DEL | laughter | ****
OK | in | in
OK | fact | fact
DEL | an | ****
OK | example | example
OK | of | of
SUB | a | other
OK | methodological | methodological
OK | attempt | attempt
OK | was | was
SUB | done | than
OK | by | by
INS | **** | can
SUB | henry | read
SUB | gleitman | like
SUB | at | the
OK | university | university
OK | of | of
OK | pennsylvania | pennsylvania
OK | who | who
OK | built | built
SUB | a | the
OK | tickle | tickle
SUB | machine | mission
OK | which | which
OK | was | was
SUB | this | is
SUB | box | blocks
OK | with | with
OK | these | these
OK | two | two
OK | giant | giant
OK | hands | hands
OK | that | that
OK | went | went
INS | **** | ran
INS | **** | and
INS | **** | them
SUB | r-r-r-r | and
OK | this | this
OK | was | was
OK | a | a
OK | failure | failure
OK | because | because
OK | people | people
OK | could | could
OK | not | not
OK | go | go
OK | near | near
OK | the | the
OK | tickle | tickle
OK | machine | machine
DEL | without | ****
DEL | convulsing | ****
DEL | in | ****
SUB | laughter | about
OK | but | but
OK | we | we
OK | will | will
OK | discuss | discuss
OK | when | when
OK | we | we
OK | have | have
OK | a | a
OK | lecture | lecture
OK | on | on
OK | laughter | laughter
INS | **** | i'm
OK | a | a
SUB | bit | good
OK | of | of
OK | the | the
OK | tickle | tickle
OK | sciences | sciences
DEL | and | ****
DEL | finally | ****
SUB | there's | atlantis
OK | factual | factual
OK | what | what
OK | do | do
OK | infants | infants
OK | and | and
OK | children | children
OK | really | really
OK | know | know
DEL | it's | ****
OK | possible | possible
OK | that | that
DEL | due | ****
SUB | to | diluted
SUB | the | a
OK | methodological | methodological
OK | limitations | limitations
OK | of | of
INS | **** | the
INS | **** | edge
SUB | piaget | a
OK | he | he
OK | systematically | systematically
OK | underestimated | underestimated
OK | what | what
OK | children | children
OK | and | and
OK | babies | babies
DEL | know | ****
SUB | and | now
OK | in | in
SUB | fact | effect
SUB | i'll | are
OK | present | present
OK | some | some
OK | evidence | evidence
OK | suggesting | suggesting
OK | that | that
OK | this | this
OK | is | is
SUB | in | the
OK | fact | fact
SUB | that | but
OK | this | this
OK | is | is
INS | **** | the
OK | the | the
OK | case | case
INS | **** | tom
OK | so | so
OK | i | i
OK | want | want
SUB | to | a
OK | introduce | introduce
OK | you | you
OK | to | to
OK | the | the
OK | modern | modern
OK | science | science
OK | of | of
OK | infant | infant
OK | cognition | cognition
SUB | infant | invent
OK | cognition | cognition
OK | has | has
OK | been | been
OK | something | something
SUB | studied | study
OK | for | for
DEL | a | ****
OK | very | very
OK | long | long
OK | time | time
OK | and | and
DEL | there | ****
SUB | was | there's
OK | a | a
OK | certain | certain
OK | view | view
DEL | that | ****
SUB | has | this
OK | had | had
OK | behind | behind
OK | it | it
OK | a | a
OK | tremendous | tremendous
OK | philosophical | philosophical
OK | and | and
OK | psychological | psychological
OK | consensus | consensus
OK | and | and
INS | **** | it
SUB | it's | some
SUB | summarized | arise
OK | in | in
OK | this | this
OK | onion | onion
OK | headline | headline
DEL | here | ****
OK | and | and
DEL | the | ****
SUB | idea | ideas
SUB | is | that
OK | that | that
OK | babies | babies
SUB | are | ers
SUB | stupid | tom
OK | that | that
OK | babies | babies
OK | really | really
OK | don't | don't
OK | know | know
OK | much | much
OK | about | about
OK | the | the
OK | world | world
OK | now | now
OK | the | the
OK | work | work
DEL | that | ****
SUB | this | to
SUB | onion | iv
OK | headline | headline
OK | is | is
INS | **** | sat
SUB | satirizing | arise
SUB | is | a
OK | the | the
OK | recent | recent
OK | studies | studies
OK | which | which
DEL | i'm | ****
DEL | going | ****
SUB | to | amid
OK | talk | talk
OK | about | about
OK | suggested | suggested
DEL | that | ****
OK | on | on
OK | the | the
OK | contrary | contrary
OK | babies | babies
OK | might | might
OK | be | be
OK | smarter | smarter
DEL | than | ****
SUB | you | effect
SUB | think | and
OK | and | and
OK | to | to
OK | discover | discover
OK | the | the
OK | intelligence | intelligence
OK | of | of
OK | babies | babies
OK | we | we
DEL | have | ****
SUB | to | asked
OK | ourselves | ourselves
OK | be | be
OK | pretty | pretty
OK | smart | smart
OK | in | in
OK | developing | developing
OK | different | different
OK | techniques | techniques
DEL | to | ****
OK | study | study
OK | what | what
DEL | a | ****
OK | baby | baby
SUB | knows | knowledge
OK | you | you
OK | can't | can't
OK | ask | ask
SUB | your | you
OK | questions | questions
OK | babies | babies
DEL | can't | ****
SUB | talk | on
OK | you | you
OK | could | could
OK | look | look
OK | at | at
OK | what | what
OK | it | it
OK | does | does
SUB | but | the
OK | babies | babies
OK | are | are
OK | not | not
OK | very | very
SUB | coordinated | courtney
OK | or | or
DEL | skilled | ****
SUB | so | skill
SUB | you | c.
OK | need | need
DEL | to | ****
SUB | use | years
OK | clever | clever
OK | methods | methods
OK | one | one
OK | clever | clever
OK | method | method
OK | is | is
DEL | to | ****
SUB | look | hello
SUB | at | that
SUB | their | there
OK | brain | brain
OK | waves | waves
DEL | laughter | ****
DEL | this | ****
DEL | child | ****
SUB | on | taiwan
SUB | the | a
OK | right | right
OK | died | died
OK | during | during
OK | testing | testing
DEL | it | ****
DEL | was | ****
DEL | a | ****
DEL | tragic | ****
DEL | it | ****
DEL | was | ****
DEL | crushed | ****
OK | by | by
DEL | the | ****
DEL | weights | ****
DEL | of | ****
OK | the | the
DEL | electrodes | ****
SUB | he's | waits
SUB | happy | development
SUB | though | i'm
SUB | you | tapping
SUB | could | ah
SUB | study | is
SUB | their | there
OK | brain | brain
OK | waves | waves
OK | one | one
OK | of | of
OK | the | the
OK | few | few
OK | things | things
OK | babies | babies
OK | can | can
OK | do | do
OK | is | is
SUB | they | take
SUB | could | a
SUB | suck | sock
OK | on | on
SUB | a | the
SUB | pacifier | past
SUB | and | he
SUB | you | might
SUB | might | people
SUB | think | you
SUB | well | know
OK | how | how
SUB | could | do
OK | you | you
OK | learn | learn
INS | **** | a
SUB | anything | thing
OK | from | from
OK | that | that
OK | well | well
OK | for | for
OK | instance | instance
OK | you | you
OK | could | could
OK | build | build
OK | machines | machines
OK | that | that
SUB | when | one
OK | babies | babies
INS | **** | upon
SUB | suck | a
SUB | on | pass
SUB | a | of
SUB | pacifier | fire
OK | they | they
OK | hear | hear
INS | **** | me
INS | **** | is
SUB | music | a
OK | or | or
OK | they | they
OK | hear | hear
SUB | language | when
OK | and | and
OK | then | then
OK | you | you
OK | could | could
OK | look | look
OK | at | at
OK | how | how
OK | much | much
OK | they | they
SUB | suck | suffer
SUB | on | pass
SUB | the | of
SUB | pacifier | fire
OK | to | to
OK | determine | determine
DEL | what | ****
OK | they | they
OK | like | like
OK | but | but
INS | **** | and
INS | **** | then
SUB | undeniably | liability
OK | we | we
OK | know | know
OK | most | most
OK | of | of
INS | **** | are
SUB | our | not
OK | we | we
OK | got | got
OK | most | most
OK | of | of
OK | our | our
OK | knowledge | knowledge
OK | about | about
OK | babies | babies
OK | from | from
OK | studies | studies
OK | of | of
OK | their | their
OK | looking | looking
INS | **** | act
SUB | times | tom
OK | that's | that's
OK | one | one
OK | thing | thing
OK | babies | babies
OK | can | can
OK | do | do
DEL | they | ****
OK | can | can
SUB | look | walk
OK | and | and
DEL | i | ****
SUB | have | then
SUB | up | i
SUB | here | of
SUB | this | it
OK | is | is
SUB | a | picture
SUB | picture | of
OK | of | of
OK | elizabeth | elizabeth
SUB | spelke | spell
SUB | who | peek
SUB | is | who's
OK | a | a
SUB | developmental | development
OK | psychologist | psychologist
DEL | who's | ****
SUB | developed | develop
OK | the | the
OK | most | most
OK | research | research
OK | on | on
OK | looking | looking
OK | at | at
SUB | babies' | babies
OK | looking | looking
OK | times | times
OK | and | and
OK | what | what
OK | you | you
OK | could | could
OK | learn | learn
OK | from | from
SUB | them | the
OK | and | and
OK | i | i
SUB | have | had
SUB | here | there
SUB | two | to
OK | ways | ways
OK | you | you
OK | could | could
OK | learn | learn
OK | from | from
OK | looking | looking
OK | one | one
SUB | is | as
OK | preference | preference
OK | so | so
OK | for | for
SUB | instance | the
OK | suppose | suppose
OK | you | you
DEL | want | ****
SUB | to | wanna
OK | know | know
OK | for | for
OK | whatever | whatever
OK | reason | reason
OK | do | do
OK | babies | babies
OK | like | like
OK | the | the
OK | looks | looks
OK | of | of
OK | dogs | dogs
OK | or | or
OK | cats | cats
OK | well | well
OK | you | you
SUB | could | to
OK | put | put
OK | a | a
OK | baby | baby
OK | down | down
OK | have | have
OK | a | a
OK | picture | picture
OK | of | of
OK | a | a
OK | dog | dog
OK | here | here
DEL | a | ****
DEL | picture | ****
SUB | of | true
SUB | a | the
OK | cat | cat
OK | here | here
OK | and | and
OK | see | see
OK | which | which
OK | one | one
SUB | the | a
OK | baby | baby
OK | looks | looks
OK | at | at
OK | babies | babies
OK | can | can
OK | move | move
OK | their | their
OK | eyes | eyes
DEL | and | ****
SUB | that | annette
SUB | could | to
OK | tell | tell
OK | you | you
OK | something | something
OK | do | do
OK | babies | babies
OK | distinguish | distinguish
OK | pretty | pretty
OK | faces | faces
OK | from | from
SUB | ugly | public
SUB | faces | face
OK | well | well
SUB | put | but
OK | a | a
OK | pretty | pretty
OK | face | face
OK | here | here
INS | **** | and
SUB | an | i
SUB | ugly | we
OK | face | face
OK | here | here
DEL | see | ****
DEL | if | ****
SUB | the | seated
OK | baby | baby
OK | prefers | prefers
DEL | to | ****
DEL | look | ****
SUB | at | looked
SUB | the | pretty
SUB | pretty | well
SUB | one | ah
OK | you | you
SUB | could | but
OK | also | also
SUB | do | to
OK | habituation | habituation
OK | and | and
OK | surprise | surprise
OK | and | and
OK | much | much
OK | of | of
OK | the | the
DEL | studies | ****
DEL | i'm | ****
SUB | going | study
SUB | to | some
SUB | talk | atop
OK | about | about
OK | here | here
OK | involve | involve
OK | habituation | habituation
DEL | and | ****
OK | surprise | surprise
OK | habituation | habituation
OK | is | is
OK | a | a
OK | fancy | fancy
OK | word | word
OK | for | for
OK | boredom | boredom
SUB | what | when
OK | you | you
SUB | do | jill
OK | is | is
OK | you | you
OK | show | show
SUB | a | up
OK | baby | baby
OK | something | something
OK | over | over
SUB | and | nor
SUB | over | for
SUB | again | him
OK | now | now
OK | remember | remember
OK | from | from
SUB | behaviorism | behaviorist
OK | the | the
OK | baby | baby
OK | will | will
OK | learn | learn
OK | this | this
OK | isn't | isn't
OK | very | very
SUB | interesting | interested
OK | then | then
OK | you | you
OK | show | show
OK | the | the
OK | baby | baby
OK | something | something
OK | different | different
OK | if | if
OK | the | the
OK | baby | baby
OK | really | really
OK | sees | sees
OK | it | it
OK | as | as
OK | different | different
OK | the | the
OK | baby | baby
OK | will | will
DEL | look | ****
SUB | longer | want
OK | and | and
OK | you | you
OK | could | could
OK | use | use
DEL | that | ****
OK | as | as
OK | a | a
OK | measure | measure
OK | of | of
OK | what | what
OK | babies | babies
OK | find | find
OK | different | different
DEL | for | ****
SUB | instance | francis
OK | suppose | suppose
OK | you | you
DEL | want | ****
SUB | to | wanna
OK | know | know
SUB | if | at
OK | the | the
OK | baby | baby
OK | can | can
OK | tell | tell
OK | green | green
OK | from | from
SUB | red | rat
OK | well | well
DEL | you | ****
SUB | could | you'd
OK | show | show
OK | the | the
OK | baby | baby
OK | a | a
OK | green | green
OK | patch | patch
SUB | a | of
OK | green | green
OK | patch | patch
SUB | a | of
OK | green | green
OK | patch | patch
SUB | a | of
OK | green | green
SUB | patch | pet
SUB | the | they
SUB | baby'll | took
SUB | get | it
SUB | bored | for
OK | then | then
OK | a | a
OK | red | red
OK | patch | patch
OK | if | if
OK | they | they
OK | all | all
OK | look | look
OK | the | the
OK | same | same
OK | to | to
OK | the | the
OK | baby | baby
INS | **** | bomb
OK | the | the
SUB | baby | bade
SUB | will | which
SUB | just | is
OK | continue | continue
OK | to | to
DEL | tune | ****
DEL | out | ****
DEL | but | ****
SUB | if | about
OK | the | the
OK | red | red
OK | looks | looks
OK | different | different
OK | the | the
OK | baby | baby
OK | will | will
OK | perk | perk
OK | up | up
OK | and | and
OK | this | this
OK | is | is
OK | in | in
OK | fact | fact
OK | one | one
OK | way | way
OK | they | they
INS | **** | a
OK | study | study
SUB | color | collar
OK | vision | vision
OK | in | in
OK | babies | babies
OK | surprise | surprise
OK | is | is
OK | related | related
OK | to | to
OK | this | this
OK | you | you
OK | could | could
OK | show | show
OK | babies | babies
SUB | something | bang
OK | that | that
OK | shouldn't | shouldn't
OK | happen | happen
DEL | if | ****
OK | babies | babies
OK | are | are
OK | like | like
DEL | if | ****
OK | babies | babies
OK | also | also
OK | think | think
SUB | it | that
OK | shouldn't | shouldn't
OK | happen | happen
OK | they | they
OK | might | might
DEL | look | ****
SUB | longer | want
OK | and | and
OK | essentially | essentially
OK | what | what
OK | happens | happens
OK | is | is
OK | scientists | scientists
OK | do | do
OK | magic | magic
OK | tricks | tricks
OK | to | to
OK | explore | explore
OK | this | this
OK | very | very
SUB | thing | bang
OK | and | and
DEL | to | ****
DEL | start | ****
SUB | with | for
OK | some | some
OK | real | real
OK | examples | examples
OK | a | a
OK | lot | lot
OK | of | of
OK | this | this
OK | infant | infant
OK | research | research
DEL | has | ****
OK | gone | gone
OK | back | back
DEL | to | ****
SUB | the | yesterday
SUB | piagetian | in
OK | question | question
OK | of | of
OK | object | object
OK | permanence | permanence
OK | asking | asking
OK | is | is
OK | it | it
OK | really | really
SUB | true | thrilled
OK | babies | babies
OK | don't | don't
OK | know | know
OK | that | that
OK | objects | objects
OK | remain | remain
SUB | even | that
SUB | when | objects
SUB | they're | a
SUB | out | remain
SUB | of | even
SUB | sight | wondrous
OK | so | so
SUB | one | when
OK | very | very
OK | simple | simple
OK | study | study
INS | **** | fiat
OK | by | by
INS | **** | spelled
SUB | spelke | give
SUB | and | a
SUB | baillargeon | are
SUB | have | from
SUB | babies | baby
OK | shown | shown
OK | a | a
OK | block | block
SUB | with | of
OK | a | a
INS | **** | boo
SUB | bar | are
OK | going | going
OK | back | back
OK | and | and
OK | forth | forth
OK | like | like
OK | that | that
DEL | so | ****
OK | the | the
OK | bar | bar
DEL | just | ****
DEL | goes | ****
SUB | back | dispose
SUB | and | baton
SUB | forth | for
OK | now | now
SUB | there's | this
OK | something | something
OK | you | you
OK | do | do
INS | **** | it
SUB | that's | it's
OK | so | so
OK | obvious | obvious
OK | you | you
SUB | probably | by
OK | don't | don't
OK | even | even
OK | know | know
SUB | you're | you
OK | doing | doing
DEL | it | ****
OK | when | when
OK | you | you
OK | see | see
SUB | a | it
OK | display | display
OK | like | like
OK | that | that
DEL | what | ****
DEL | you | ****
DEL | assume | ****
SUB | is | we
SUB | there's | use
SUB | a | so
SUB | bar | mr
SUB | there | jabbar
OK | and | and
OK | what | what
DEL | that | ****
SUB | means | than
SUB | is | these
SUB | there's | or
OK | something | something
OK | in | in
OK | the | the
OK | middle | middle
DEL | that | ****
SUB | you've | they've
OK | never | never
OK | seen | seen
OK | before | before
OK | but | but
OK | of | of
OK | course | course
OK | if | if
OK | you | you
SUB | were | are
SUB | a | simple
SUB | simple | perception
SUB | perceptual | or
OK | creature | creature
OK | you | you
OK | would | would
OK | just | just
OK | see | see
OK | that | that
OK | there'd | there'd
OK | be | be
OK | a | a
OK | bar | bar
OK | on | on
OK | top | top
SUB | and | of
OK | a | a
OK | bar | bar
DEL | on | ****
DEL | the | ****
SUB | bottom | bought
OK | you | you
SUB | wouldn't | would
OK | expect | expect
OK | anything | anything
DEL | in | ****
DEL | the | ****
DEL | middle | ****
DEL | because | ****
SUB | you | inability
OK | never | never
DEL | saw | ****
DEL | anything | ****
DEL | in | ****
DEL | the | ****
SUB | middle | striking
OK | so | so
DEL | what | ****
OK | you | you
OK | do | do
OK | then | then
DEL | is | ****
SUB | you | issue
OK | show | show
OK | babies | babies
SUB | this | as
SUB | and | in
SUB | then | a
SUB | you | new
OK | show | show
OK | them | them
OK | either | either
SUB | b | b.
OK | or | or
DEL | c | ****
DEL | and | ****
DEL | if | ****
SUB | we | c.
SUB | do | every
SUB | this | does
OK | with | with
OK | adults | adults
OK | you | you
OK | expect | expect
SUB | b | peek
SUB | c | c.
OK | is | is
OK | almost | almost
OK | a | a
SUB | joke | job
OK | and | and
DEL | in | ****
SUB | fact | effect
OK | babies | babies
OK | respond | respond
OK | the | the
OK | same | same
OK | way | way
OK | babies | babies
OK | expect | expect
SUB | there | are
OK | to | to
OK | be | be
OK | an | an
OK | entire | entire
DEL | complete | ****
DEL | bar | ****
DEL | and | ****
OK | are | are
SUB | surprised | a
SUB | and | not
SUB | look | surprise
SUB | longer | smoke
SUB | at | longer
OK | the | the
OK | broken | broken
OK | bar | bar
INS | **** | tom
OK | other | other
OK | studies | studies
OK | some | some
OK | of | of
OK | them | them
INS | **** | palm
OK | well | well
SUB | here's | there's
OK | another | another
OK | study | study
OK | by | by
INS | **** | renee
SUB | rene | way
SUB | baillargeon | arsenal
OK | looking | looking
OK | at | at
OK | the | the
OK | same | same
OK | thing | thing
OK | in | in
OK | a | a
OK | different | different
OK | way | way
SUB | you | years
OK | show | show
SUB | the | that
OK | baby | baby
SUB | say | is
OK | a | a
INS | **** | six
INS | **** | month
INS | **** | old
SUB | six-month-old | ah
OK | a | a
OK | stage | stage
SUB | with | of
OK | a | a
OK | block | block
OK | on | on
DEL | it | ****
OK | then | then
SUB | a | the
OK | screen | screen
OK | rises | rises
OK | and | and
SUB | obscures | absurd
SUB | the | years
SUB | block | of
SUB | now | law
SUB | if | now
OK | the | the
OK | babies | babies
OK | expect | expect
OK | the | the
OK | block | block
OK | to | to
OK | still | still
OK | be | be
OK | there | there
OK | they | they
OK | should | should
OK | think | think
SUB | the | a
OK | block | block
INS | **** | to
OK | should | should
OK | stop | stop
SUB | the | this
SUB | screen | great
OK | on | on
OK | the | the
OK | other | other
OK | hand | hand
SUB | if | it
OK | out | out
OK | of | of
OK | sight | sight
OK | out | out
OK | of | of
SUB | mind | mine
OK | they | they
OK | should | should
OK | expect | expect
OK | the | the
DEL | screen | ****
SUB | to | sweetie
SUB | keep | people
SUB | going | want
OK | so | so
DEL | what | ****
OK | you | you
DEL | do | ****
SUB | is | village
SUB | you | to
OK | set | set
OK | up | up
OK | a | a
OK | couple | couple
OK | of | of
SUB | displays | displaced
OK | one | one
SUB | where | word
SUB | the | of
SUB | block | locke
SUB | is | heaps
SUB | stopped | stop
OK | the | the
OK | other | other
OK | one | one
INS | **** | week
SUB | where | a
OK | you | you
OK | take | take
OK | this | this
OK | away | away
DEL | with | ****
SUB | a | the
OK | trap | trap
OK | door | door
OK | and | and
SUB | it | a
OK | keeps | keeps
OK | going | going
OK | and | and
OK | as | as
OK | you | you
OK | see | see
OK | the | the
SUB | baby | babies
SUB | screams | greens
OK | when | when
SUB | this | was
SUB | happens | that
OK | that | that
OK | doesn't | doesn't
OK | really | really
OK | happen | happen
INS | **** | with
SUB | but | a
SUB | they | boo
SUB | do | you
OK | look | look
OK | longer | longer
INS | **** | i'm
OK | one | one
OK | final | final
OK | example | example
OK | of | of
OK | an | an
OK | object | object
OK | permanence | permanence
INS | **** | that
INS | **** | a
INS | **** | i'm
SUB | study | is
OK | some | some
OK | of | of
OK | this | this
SUB | work's | works
OK | been | been
OK | done | done
INS | **** | act
SUB | at | act
OK | yale | yale
SUB | in | and
SUB | karen | can
SUB | wynn's | wynn
SUB | lab | slab
OK | where | where
OK | they | they
OK | look | look
OK | at | at
SUB | babies' | babies
OK | understanding | understanding
OK | of | of
DEL | addition | ****
SUB | and | editions
SUB | subtraction | of
OK | and | and
DEL | a | ****
SUB | lot | autism
OK | of | of
DEL | it | ****
DEL | is | ****
DEL | done | ****
DEL | with | ****
OK | real | real
OK | objects | objects
DEL | but | ****
SUB | there's | butters
OK | also | also
OK | animated | animated
SUB | versions | version
OK | so | so
DEL | here | ****
SUB | is | here's
OK | an | an
OK | animated | animated
OK | example | example
INS | **** | hi
INS | **** | which
INS | **** | which
INS | **** | or
INS | **** | would
SUB | tape | a
SUB | playing | means
OK | babies | babies
OK | are | are
INS | **** | surprise
SUB | surprised | oh
OK | they | they
OK | expect | expect
INS | **** | to
INS | **** | minus
INS | **** | twenty
SUB | 2 | who
SUB | 1 | people
SUB | = | won
SUB | 1 | it
SUB | and | would
SUB | when | to
SUB | 2 | minus
SUB | 1 | twenty
SUB | = | pulse
SUB | 2 | to
OK | or | or
SUB | 3 | three
OK | or | or
SUB | 0 | zero
SUB | they | a
OK | look | look
SUB | longer | long
SUB | indicating | kate
OK | surprise | surprise
OK | and | and
OK | even | even
INS | **** | six
INS | **** | month
INS | **** | olds
SUB | six-month-olds | i'm
OK | are | are
OK | sensitive | sensitive
OK | to | to
INS | **** | use
INS | **** | rude
SUB | these | amend
SUB | rudimentary | the
OK | facts | facts
OK | of | of
DEL | arithmetic | ****
OK | telling | telling
OK | us | us
OK | something | something
SUB | about | with
SUB | their | her
OK | mathematical | mathematical
OK | knowledge | knowledge
OK | but | but
OK | also | also
OK | telling | telling
OK | us | us
OK | something | something
OK | about | about
DEL | that | ****
SUB | they | the
SUB | expect | dix
OK | things | things
OK | to | to
OK | remain | remain
OK | when | when
OK | they're | they're
OK | out | out
OK | of | of
OK | sight | sight
OK | now | now
OK | this | this
OK | research | research
OK | suggests | suggests
OK | that | that
INS | **** | in
SUB | infants' | this
OK | understanding | understanding
OK | of | of
OK | the | the
OK | physical | physical
OK | world | world
OK | is | is
OK | there | there
OK | from | from
OK | the | the
OK | very | very
OK | start | start
OK | but | but
DEL | at | ****
OK | the | the
OK | same | same
OK | time | time
OK | not | not
OK | entirely | entirely
OK | we | we
OK | know | know
DEL | there | ****
SUB | are | there's
OK | certain | certain
OK | things | things
OK | babies | babies
OK | don't | don't
DEL | know | ****
SUB | here's | his
SUB | an | example
SUB | example | i'll
OK | suppose | suppose
OK | you | you
OK | show | show
OK | babies | babies
OK | this | this
DEL | you | ****
SUB | have | yeah
SUB | a | but
SUB | block | walk
SUB | here | there
OK | and | and
DEL | then | ****
DEL | you | ****
SUB | have | if
SUB | something | sunny
OK | above | above
SUB | there | the
OK | floating | floating
OK | in | in
SUB | mid | the
OK | air | air
OK | babies | babies
OK | find | find
OK | this | this
OK | surprising | surprising
OK | even | even
INS | **** | six
INS | **** | month
SUB | six-month-olds | olds
OK | find | find
SUB | this | a
SUB | surprising | surprise
SUB | it | the
OK | violates | violates
OK | gravity | gravity
OK | but | but
INS | **** | six
INS | **** | month
SUB | six-month-olds | old
SUB | aren't | aunts
OK | smart | smart
OK | enough | enough
OK | to | to
OK | know | know
OK | that | that
OK | a | a
DEL | block | ****
SUB | just | blocked
SUB | stuck | is
OK | over | over
OK | here | here
OK | is | is
OK | also | also
SUB | surprising | surprise
SUB | twelve-month-olds | twelve
SUB | will | month
SUB | think | olds
SUB | that | will
SUB | it | thinkers
OK | should | should
OK | fall | fall
SUB | six-month-olds | polls
OK | don't | don't
INS | **** | even
SUB | and | twelve
SUB | even | month
SUB | 12-month-olds | olds
OK | don't | don't
OK | find | find
OK | anything | anything
OK | weird | weird
OK | about | about
OK | this | this
OK | while | while
OK | adults | adults
SUB | are | ers
SUB | sophisticated | created
SUB | enough | not
OK | to | to
OK | understand | understand
INS | **** | they
OK | that | that
INS | **** | ship
SUB | that's | a
SUB | an | dozen
OK | unstable | unstable
OK | configuration | configuration
OK | and | and
OK | should | should
OK | fall | fall
OK | over | over
OK | so | so
OK | although | although
OK | some | some
OK | things | things
OK | are | are
OK | built | built
DEL | in | ****
SUB | some | then
SUB | things | something's
OK | develop | develop
SUB | and | in
OK | this | this
OK | raises | raises
OK | the | the
OK | question | question
OK | of | of
OK | how | how
SUB | do | to
OK | we | we
OK | explain | explain
OK | development | development
SUB | how | had
SUB | do | a
OK | we | we
OK | explain | explain
OK | when | when
OK | babies | babies
OK | come | come
OK | to | to
OK | know | know
OK | things | things
OK | that | that
SUB | they | he
OK | didn't | didn't
OK | originally | originally
SUB | know | not
OK | well | well
OK | one | one
OK | answer | answer
OK | is | is
INS | **** | a
OK | neural | neural
OK | maturation | maturation
INS | **** | gross
INS | **** | of
OK | growth | growth
OK | of | of
OK | the | the
OK | brain | brain
INS | **** | i'm
OK | most | most
INS | **** | adam
SUB | of | also
SUB | the | been
SUB | neurons | errands
OK | you | you
SUB | have | and
SUB | now | you
SUB | in | have
SUB | your | now
SUB | head | and
OK | right | right
OK | now | now
OK | you | you
OK | had | had
OK | when | when
OK | you | you
DEL | were | ****
OK | in | in
OK | your | your
OK | mother's | mother's
