OP | REF | HYP
SUB | in | yet
SUB | piaget's | she's
OK | theory | theory
OK | some | some
OK | of | of
OK | these | these
OK | limitations | limitations
INS | **** | if
INS | **** | the
SUB | are | radical
SUB | theoretical | wow
OK | it's | it's
OK | an | an
OK | interesting | interesting
OK | question | question
OK | as | as
OK | to | to
OK | whether | whether
OK | he | he
OK | really | really
INS | **** | is
SUB | explains | planes
OK | how | how
SUB | a | what
SUB | child | about
SUB | goes | those
OK | from | from
OK | a | a
OK | concrete | concrete
DEL | thinker | ****
OK | to | to
OK | an | an
OK | abstract | abstract
SUB | thinker | anchor
OK | or | or
OK | how | how
INS | **** | would
OK | he | he
OK | goes | goes
OK | from | from
OK | not | not
OK | having | having
OK | object | object
SUB | permanence | permits
SUB | to | who
OK | understanding | understanding
OK | object | object
SUB | permanence | permanent
OK | there's | there's
INS | **** | metal
INS | **** | logical
SUB | methodological | limitation
SUB | limitations | yet
SUB | piaget | she
OK | was | was
OK | really | really
SUB | big | begin
SUB | into | to
OK | question | question
OK | and | and
OK | answer | answer
DEL | but | ****
OK | one | one
OK | problem | problem
OK | with | with
OK | this | this
SUB | is | says
SUB | that | true
SUB | children | or
SUB | aren't | not
OK | very | very
OK | good | good
SUB | with | will
OK | language | language
OK | and | and
SUB | this | as
OK | might | might
OK | lead | lead
OK | you | you
OK | to | to
OK | underestimate | underestimate
OK | how | how
OK | much | much
OK | they | they
DEL | know | ****
SUB | and | now
OK | this | this
OK | is | is
INS | **** | the
SUB | particularly | tickle
SUB | a | your
OK | problem | problem
OK | the | the
OK | younger | younger
OK | you | you
OK | get | get
INS | **** | calm
INS | **** | method
INS | **** | allah
SUB | methodology | g.
OK | is | is
INS | **** | that
SUB | going | loomed
SUB | to | heavy
SUB | loom | in
SUB | heavy | in
OK | in | in
SUB | the | in
OK | discussion | discussion
OK | of | of
OK | any | any
SUB | science | signs
OK | and | and
OK | that | that
OK | includes | includes
OK | psychology | psychology
OK | often | often
INS | **** | ninety
SUB | 90 | percent
OK | of | of
OK | the | the
OK | game | game
OK | is | is
OK | discovering | discovering
SUB | a | it
OK | clever | clever
OK | method | method
OK | through | through
OK | which | which
OK | to | to
OK | test | test
OK | your | your
SUB | hypotheses | hypothesis
SUB | we're | will
SUB | going | win
SUB | to | koppel
SUB | talk | with
OK | a | a
DEL | little | ****
DEL | bit | ****
SUB | about | butt
SUB | that | out
OK | regarding | regarding
OK | babies | babies
OK | i'll | i'll
OK | give | give
OK | you | you
SUB | another | neither
OK | example | example
DEL | from | ****
DEL | a | ****
OK | very | very
OK | different | different
OK | domain | domain
INS | **** | come
OK | there | there
SUB | was | is
OK | a | a
OK | set | set
OK | of | of
OK | scientists | scientists
INS | **** | in
SUB | interested | dress
SUB | in | and
OK | studying | studying
SUB | tickling | pickle
OK | so | so
OK | when | when
OK | you | you
INS | **** | take
SUB | tickle | all
OK | somebody | somebody
OK | under | under
OK | what | what
OK | circumstances | circumstances
OK | will | will
SUB | they | a
SUB | laugh | lack
SUB | where | i'm
SUB | do | where'd
OK | you | you
OK | have | have
OK | to | to
SUB | tickle | take
SUB | them | over
OK | can | can
OK | you | you
OK | tickle | tickle
OK | yourself | yourself
DEL | does | ****
SUB | it | as
SUB | have | the
SUB | to | that'd
OK | be | be
OK | a | a
SUB | surprise | sub
OK | and | and
OK | so | so
OK | on | on
DEL | it | ****
OK | turns | turns
SUB | out | a
OK | very | very
OK | difficult | difficult
OK | to | to
OK | study | study
OK | this | this
OK | in | in
OK | a | a
SUB | lab | lap
SUB | you're | you
SUB | not | know
SUB | going | that
SUB | to | that
SUB | have | you've
SUB | your | spread
SUB | experimental | mental
OK | credit | credit
OK | you | you
OK | come | come
DEL | into | ****
DEL | the | ****
SUB | lab | and
SUB | and | live
SUB | say | it
OK | okay | okay
OK | i'm | i'm
OK | the | the
SUB | graduate | guy
SUB | student | just
SUB | ha | didn't
SUB | ha | blow
SUB | ha | up
OK | and | and
INS | **** | it
SUB | laughter | and
OK | in | in
OK | fact | fact
DEL | an | ****
OK | example | example
OK | of | of
INS | **** | oven
SUB | a | that
SUB | methodological | logical
OK | attempt | attempt
OK | was | was
OK | done | done
OK | by | by
SUB | henry | ken
SUB | gleitman | replied
SUB | at | the
OK | university | university
OK | of | of
OK | pennsylvania | pennsylvania
OK | who | who
OK | built | built
SUB | a | the
OK | tickle | tickle
SUB | machine | mission
OK | which | which
OK | was | was
SUB | this | is
SUB | box | blocks
OK | with | with
OK | these | these
OK | two | two
OK | giant | giant
OK | hands | hands
OK | that | that
INS | **** | one
INS | **** | grant
INS | **** | and
SUB | went | i'm
SUB | r-r-r-r | in
OK | this | this
OK | was | was
OK | a | a
OK | failure | failure
OK | because | because
OK | people | people
OK | could | could
OK | not | not
OK | go | go
OK | near | near
OK | the | the
OK | tickle | tickle
OK | machine | machine
DEL | without | ****
DEL | convulsing | ****
SUB | in | or
SUB | laughter | both
OK | but | but
OK | we | we
OK | will | will
OK | discuss | discuss
OK | when | when
OK | we | we
OK | have | have
OK | a | a
OK | lecture | lecture
OK | on | on
OK | laughter | laughter
INS | **** | mom
OK | a | a
OK | bit | bit
OK | of | of
OK | the | the
OK | tickle | tickle
OK | sciences | sciences
DEL | and | ****
DEL | finally | ****
SUB | there's | atlantis
OK | factual | factual
OK | what | what
SUB | do | a
SUB | infants | win
SUB | and | vincent
SUB | children | don't
OK | really | really
OK | know | know
DEL | it's | ****
OK | possible | possible
OK | that | that
INS | **** | you
SUB | due | did
SUB | to | a
SUB | the | method
SUB | methodological | logic
OK | limitations | limitations
OK | of | of
INS | **** | the
SUB | piaget | edgy
OK | he | he
OK | systematically | systematically
OK | underestimated | underestimated
OK | what | what
OK | children | children
OK | and | and
OK | babies | babies
DEL | know | ****
SUB | and | now
OK | in | in
SUB | fact | effect
SUB | i'll | our
OK | present | present
OK | some | some
OK | evidence | evidence
OK | suggesting | suggesting
OK | that | that
OK | this | this
OK | is | is
SUB | in | the
OK | fact | fact
SUB | that | but
OK | this | this
OK | is | is
INS | **** | that
OK | the | the
OK | case | case
INS | **** | mom
OK | so | so
OK | i | i
OK | want | want
SUB | to | a
OK | introduce | introduce
OK | you | you
OK | to | to
OK | the | the
OK | modern | modern
OK | science | science
OK | of | of
OK | infant | infant
INS | **** | caught
INS | **** | mission
SUB | cognition | engine
SUB | infant | called
SUB | cognition | mission
OK | has | has
OK | been | been
OK | something | something
OK | studied | studied
OK | for | for
DEL | a | ****
OK | very | very
OK | long | long
OK | time | time
OK | and | and
DEL | there | ****
SUB | was | there's
OK | a | a
OK | certain | certain
OK | view | view
DEL | that | ****
SUB | has | this
OK | had | had
OK | behind | behind
OK | it | it
OK | a | a
OK | tremendous | tremendous
OK | philosophical | philosophical
OK | and | and
OK | psychological | psychological
OK | consensus | consensus
OK | and | and
INS | **** | at
SUB | it's | some
SUB | summarized | arise
OK | in | in
OK | this | this
OK | onion | onion
OK | headline | headline
DEL | here | ****
OK | and | and
DEL | the | ****
SUB | idea | ideas
SUB | is | that
OK | that | that
SUB | babies | they've
SUB | are | users
SUB | stupid | bomb
OK | that | that
SUB | babies | baby's
OK | really | really
OK | don't | don't
OK | know | know
OK | much | much
OK | about | about
OK | the | the
OK | world | world
OK | now | now
OK | the | the
OK | work | work
DEL | that | ****
SUB | this | so
SUB | onion | you
OK | headline | headline
OK | is | is
SUB | satirizing | sat
SUB | is | arising
OK | the | the
OK | recent | recent
OK | studies | studies
OK | which | which
DEL | i'm | ****
DEL | going | ****
SUB | to | amid
OK | talk | talk
OK | about | about
OK | suggested | suggested
DEL | that | ****
OK | on | on
OK | the | the
OK | contrary | contrary
OK | babies | babies
OK | might | might
OK | be | be
OK | smarter | smarter
DEL | than | ****
SUB | you | effect
SUB | think | and
OK | and | and
OK | to | to
OK | discover | discover
OK | the | the
OK | intelligence | intelligence
OK | of | of
OK | babies | babies
OK | we | we
DEL | have | ****
SUB | to | asked
OK | ourselves | ourselves
OK | be | be
OK | pretty | pretty
OK | smart | smart
OK | in | in
OK | developing | developing
OK | different | different
OK | techniques | techniques
DEL | to | ****
SUB | study | today
OK | what | what
DEL | a | ****
OK | baby | baby
OK | knows | knows
OK | you | you
OK | can't | can't
OK | ask | ask
SUB | your | you
OK | questions | questions
OK | babies | babies
DEL | can't | ****
SUB | talk | calm
OK | you | you
OK | could | could
OK | look | look
OK | at | at
OK | what | what
OK | it | it
OK | does | does
SUB | but | the
OK | babies | babies
OK | are | are
OK | not | not
OK | very | very
SUB | coordinated | courtney
OK | or | or
DEL | skilled | ****
DEL | so | ****
DEL | you | ****
SUB | need | skill
SUB | to | c.
SUB | use | is
OK | clever | clever
OK | methods | methods
OK | one | one
OK | clever | clever
DEL | method | ****
SUB | is | methodist
OK | to | to
OK | look | look
OK | at | at
OK | their | their
OK | brain | brain
OK | waves | waves
DEL | laughter | ****
DEL | this | ****
DEL | child | ****
SUB | on | taiwan
SUB | the | a
OK | right | right
OK | died | died
OK | during | during
OK | testing | testing
DEL | it | ****
DEL | was | ****
DEL | a | ****
DEL | tragic | ****
DEL | it | ****
DEL | was | ****
DEL | crushed | ****
OK | by | by
OK | the | the
DEL | weights | ****
SUB | of | way
SUB | the | to
SUB | electrodes | villa
SUB | he's | roads
SUB | happy | i'm
SUB | though | tapping
SUB | you | ah
SUB | could | is
SUB | study | that
OK | their | their
OK | brain | brain
OK | waves | waves
OK | one | one
OK | of | of
OK | the | the
OK | few | few
OK | things | things
OK | babies | babies
OK | can | can
OK | do | do
OK | is | is
SUB | they | take
SUB | could | a
SUB | suck | sock
OK | on | on
DEL | a | ****
SUB | pacifier | the
SUB | and | past
SUB | you | he
OK | might | might
SUB | think | people
SUB | well | you
SUB | how | know
SUB | could | how'd
OK | you | you
OK | learn | learn
OK | anything | anything
OK | from | from
OK | that | that
OK | well | well
OK | for | for
OK | instance | instance
OK | you | you
OK | could | could
OK | build | build
OK | machines | machines
OK | that | that
OK | when | when
OK | babies | babies
INS | **** | upon
SUB | suck | a
SUB | on | pass
SUB | a | of
SUB | pacifier | fire
OK | they | they
OK | hear | hear
OK | music | music
OK | or | or
OK | they | they
DEL | hear | ****
SUB | language | airline
OK | and | and
OK | then | then
OK | you | you
OK | could | could
OK | look | look
OK | at | at
OK | how | how
OK | much | much
OK | they | they
INS | **** | sock
INS | **** | and
SUB | suck | a
SUB | on | pass
SUB | the | of
SUB | pacifier | fire
OK | to | to
OK | determine | determine
DEL | what | ****
OK | they | they
OK | like | like
OK | but | but
INS | **** | and
INS | **** | then
SUB | undeniably | liability
OK | we | we
OK | know | know
OK | most | most
OK | of | of
INS | **** | are
SUB | our | not
OK | we | we
OK | got | got
OK | most | most
OK | of | of
OK | our | our
OK | knowledge | knowledge
OK | about | about
OK | babies | babies
OK | from | from
OK | studies | studies
OK | of | of
OK | their | their
OK | looking | looking
INS | **** | at
SUB | times | tom
OK | that's | that's
OK | one | one
OK | thing | thing
OK | babies | babies
OK | can | can
OK | do | do
DEL | they | ****
OK | can | can
SUB | look | walk
OK | and | and
INS | **** | then
OK | i | i
OK | have | have
DEL | up | ****
DEL | here | ****
SUB | this | a
SUB | is | brutus
SUB | a | picture
SUB | picture | of
OK | of | of
OK | elizabeth | elizabeth
SUB | spelke | spelled
SUB | who | p.
SUB | is | who's
SUB | a | the
SUB | developmental | development
SUB | psychologist | of
SUB | who's | psychologists
SUB | developed | develop
OK | the | the
OK | most | most
OK | research | research
OK | on | on
OK | looking | looking
OK | at | at
SUB | babies' | baby's
OK | looking | looking
OK | times | times
OK | and | and
OK | what | what
OK | you | you
OK | could | could
OK | learn | learn
OK | from | from
OK | them | them
OK | and | and
OK | i | i
SUB | have | had
SUB | here | a
OK | two | two
OK | ways | ways
OK | you | you
OK | could | could
OK | learn | learn
OK | from | from
SUB | looking | okay
OK | one | one
OK | is | is
OK | preference | preference
OK | so | so
OK | for | for
SUB | instance | the
OK | suppose | suppose
OK | you | you
DEL | want | ****
SUB | to | wanna
OK | know | know
OK | for | for
OK | whatever | whatever
OK | reason | reason
SUB | do | bill
OK | babies | babies
OK | like | like
OK | the | the
OK | looks | looks
OK | of | of
OK | dogs | dogs
OK | or | or
OK | cats | cats
OK | well | well
OK | you | you
DEL | could | ****
OK | put | put
OK | a | a
OK | baby | baby
OK | down | down
OK | have | have
OK | a | a
OK | picture | picture
OK | of | of
OK | a | a
OK | dog | dog
OK | here | here
DEL | a | ****
DEL | picture | ****
SUB | of | true
SUB | a | the
OK | cat | cat
OK | here | here
OK | and | and
OK | see | see
OK | which | which
OK | one | one
OK | the | the
OK | baby | baby
OK | looks | looks
OK | at | at
OK | babies | babies
OK | can | can
OK | move | move
OK | their | their
OK | eyes | eyes
DEL | and | ****
SUB | that | annette
SUB | could | to
OK | tell | tell
OK | you | you
OK | something | something
SUB | do | the
SUB | babies | baby's
OK | distinguish | distinguish
OK | pretty | pretty
OK | faces | faces
OK | from | from
SUB | ugly | public
SUB | faces | face
OK | well | well
OK | put | put
OK | a | a
OK | pretty | pretty
OK | face | face
OK | here | here
INS | **** | and
SUB | an | i
SUB | ugly | we
OK | face | face
OK | here | here
OK | see | see
DEL | if | ****
OK | the | the
OK | baby | baby
OK | prefers | prefers
DEL | to | ****
DEL | look | ****
SUB | at | looked
SUB | the | pretty
SUB | pretty | well
SUB | one | ah
OK | you | you
SUB | could | but
OK | also | also
INS | **** | to
SUB | do | habitually
SUB | habituation | asian
OK | and | and
OK | surprise | surprise
OK | and | and
OK | much | much
OK | of | of
OK | the | the
OK | studies | studies
SUB | i'm | on
SUB | going | the
SUB | to | top
SUB | talk | of
SUB | about | a
SUB | here | year
OK | involve | involve
INS | **** | the
SUB | habituation | tuition
OK | and | and
INS | **** | surprised
INS | **** | a
INS | **** | bid
SUB | surprise | to
SUB | habituation | asian
OK | is | is
OK | a | a
OK | fancy | fancy
OK | word | word
OK | for | for
OK | boredom | boredom
SUB | what | when
OK | you | you
DEL | do | ****
SUB | is | delays
OK | you | you
OK | show | show
OK | a | a
OK | baby | baby
OK | something | something
OK | over | over
OK | and | and
OK | over | over
OK | again | again
OK | now | now
OK | remember | remember
OK | from | from
SUB | behaviorism | behaviors
OK | the | the
OK | baby | baby
OK | will | will
OK | learn | learn
OK | this | this
OK | isn't | isn't
OK | very | very
SUB | interesting | interested
OK | then | then
OK | you | you
OK | show | show
OK | the | the
OK | baby | baby
OK | something | something
OK | different | different
OK | if | if
OK | the | the
OK | baby | baby
OK | really | really
OK | sees | sees
OK | it | it
OK | as | as
OK | different | different
OK | the | the
OK | baby | baby
OK | will | will
DEL | look | ****
SUB | longer | want
OK | and | and
OK | you | you
OK | could | could
OK | use | use
OK | that | that
OK | as | as
OK | a | a
OK | measure | measure
OK | of | of
OK | what | what
OK | babies | babies
OK | find | find
OK | different | different
DEL | for | ****
SUB | instance | francis
OK | suppose | suppose
OK | you | you
DEL | want | ****
SUB | to | wanna
OK | know | know
SUB | if | at
OK | the | the
OK | baby | baby
OK | can | can
OK | tell | tell
OK | green | green
OK | from | from
SUB | red | rat
OK | well | well
DEL | you | ****
SUB | could | you'd
OK | show | show
OK | the | the
OK | baby | baby
OK | a | a
OK | green | green
OK | patch | patch
SUB | a | of
OK | green | green
OK | patch | patch
SUB | a | of
OK | green | green
OK | patch | patch
SUB | a | of
OK | green | green
SUB | patch | pet
SUB | the | they
SUB | baby'll | do
OK | get | get
SUB | bored | fork
OK | then | then
OK | a | a
OK | red | red
OK | patch | patch
OK | if | if
OK | they | they
OK | all | all
OK | look | look
OK | the | the
OK | same | same
OK | to | to
OK | the | the
OK | baby | baby
SUB | the | bomb
SUB | baby | the
SUB | will | bade
SUB | just | witches
OK | continue | continue
OK | to | to
DEL | tune | ****
DEL | out | ****
DEL | but | ****
SUB | if | nope
OK | the | the
OK | red | red
OK | looks | looks
OK | different | different
OK | the | the
OK | baby | baby
OK | will | will
OK | perk | perk
OK | up | up
OK | and | and
OK | this | this
OK | is | is
OK | in | in
OK | fact | fact
OK | one | one
OK | way | way
INS | **** | the
SUB | they | case
OK | study | study
SUB | color | collar
OK | vision | vision
OK | in | in
OK | babies | babies
OK | surprise | surprise
OK | is | is
OK | related | related
OK | to | to
OK | this | this
OK | you | you
OK | could | could
OK | show | show
OK | babies | babies
SUB | something | bang
OK | that | that
OK | shouldn't | shouldn't
OK | happen | happen
DEL | if | ****
OK | babies | babies
OK | are | are
OK | like | like
DEL | if | ****
OK | babies | babies
OK | also | also
OK | think | think
SUB | it | that
OK | shouldn't | shouldn't
OK | happen | happen
OK | they | they
OK | might | might
SUB | look | well
SUB | longer | want
OK | and | and
OK | essentially | essentially
OK | what | what
OK | happens | happens
OK | is | is
OK | scientists | scientists
OK | do | do
OK | magic | magic
OK | tricks | tricks
OK | to | to
OK | explore | explore
OK | this | this
OK | very | very
SUB | thing | bank
OK | and | and
DEL | to | ****
DEL | start | ****
SUB | with | for
OK | some | some
OK | real | real
OK | examples | examples
OK | a | a
OK | lot | lot
OK | of | of
OK | this | this
SUB | infant | they've
SUB | research | been
SUB | has | research
OK | gone | gone
OK | back | back
SUB | to | yesterday
OK | the | the
DEL | piagetian | ****
OK | question | question
OK | of | of
OK | object | object
INS | **** | for
SUB | permanence | months
OK | asking | asking
OK | is | is
OK | it | it
OK | really | really
OK | true | true
OK | babies | babies
OK | don't | don't
OK | know | know
INS | **** | that
INS | **** | objects
INS | **** | remain
OK | that | that
OK | objects | objects
INS | **** | a
OK | remain | remain
OK | even | even
OK | when | when
DEL | they're | ****
SUB | out | the
SUB | of | reds
SUB | sight | so
SUB | so | when
SUB | one | a
OK | very | very
OK | simple | simple
OK | study | study
INS | **** | fiat
OK | by | by
INS | **** | spelled
SUB | spelke | hereby
SUB | and | are
SUB | baillargeon | from
SUB | have | they
SUB | babies | be
OK | shown | shown
OK | a | a
OK | block | block
SUB | with | of
OK | a | a
OK | bar | bar
OK | going | going
OK | back | back
OK | and | and
OK | forth | forth
OK | like | like
OK | that | that
DEL | so | ****
OK | the | the
OK | bar | bar
DEL | just | ****
DEL | goes | ****
SUB | back | dispose
SUB | and | baton
SUB | forth | for
OK | now | now
SUB | there's | this
OK | something | something
OK | you | you
OK | do | do
INS | **** | it
SUB | that's | it's
OK | so | so
OK | obvious | obvious
OK | you | you
SUB | probably | cry
OK | don't | don't
OK | even | even
OK | know | know
SUB | you're | you
OK | doing | doing
DEL | it | ****
OK | when | when
OK | you | you
OK | see | see
SUB | a | it
OK | display | display
OK | like | like
OK | that | that
DEL | what | ****
DEL | you | ****
DEL | assume | ****
SUB | is | we
SUB | there's | use
OK | a | a
SUB | bar | mr
SUB | there | jabbar
OK | and | and
OK | what | what
OK | that | that
OK | means | means
DEL | is | ****
SUB | there's | or
OK | something | something
OK | in | in
OK | the | the
OK | middle | middle
DEL | that | ****
SUB | you've | they've
OK | never | never
OK | seen | seen
OK | before | before
OK | but | but
OK | of | of
OK | course | course
OK | if | if
OK | you | you
SUB | were | are
SUB | a | simple
SUB | simple | perception
SUB | perceptual | or
OK | creature | creature
OK | you | you
OK | would | would
OK | just | just
OK | see | see
OK | that | that
OK | there'd | there'd
OK | be | be
OK | a | a
OK | bar | bar
OK | on | on
OK | top | top
SUB | and | of
OK | a | a
OK | bar | bar
DEL | on | ****
DEL | the | ****
SUB | bottom | baht
OK | you | you
SUB | wouldn't | would
OK | expect | expect
OK | anything | anything
DEL | in | ****
DEL | the | ****
DEL | middle | ****
DEL | because | ****
SUB | you | inability
OK | never | never
DEL | saw | ****
DEL | anything | ****
DEL | in | ****
DEL | the | ****
SUB | middle | sighting
OK | so | so
DEL | what | ****
OK | you | you
OK | do | do
OK | then | then
DEL | is | ****
SUB | you | issue
OK | show | show
SUB | babies | baby
SUB | this | says
SUB | and | in
SUB | then | a
SUB | you | new
OK | show | show
OK | them | them
OK | either | either
SUB | b | b.
OK | or | or
DEL | c | ****
DEL | and | ****
DEL | if | ****
SUB | we | c.
SUB | do | every
SUB | this | does
OK | with | with
OK | adults | adults
OK | you | you
OK | expect | expect
INS | **** | the
SUB | b | e.
SUB | c | c.
OK | is | is
OK | almost | almost
OK | a | a
OK | joke | joke
OK | and | and
SUB | in | if
SUB | fact | that
SUB | babies | baby's
OK | respond | respond
OK | the | the
OK | same | same
OK | way | way
OK | babies | babies
DEL | expect | ****
SUB | there | expected
OK | to | to
OK | be | be
OK | an | an
OK | entire | entire
DEL | complete | ****
OK | bar | bar
DEL | and | ****
SUB | are | uh
SUB | surprised | not
SUB | and | surprising
SUB | look | will
OK | longer | longer
DEL | at | ****
OK | the | the
OK | broken | broken
OK | bar | bar
INS | **** | tom
OK | other | other
OK | studies | studies
OK | some | some
OK | of | of
OK | them | them
INS | **** | calm
OK | well | well
SUB | here's | there's
OK | another | another
OK | study | study
OK | by | by
INS | **** | renee
SUB | rene | way
SUB | baillargeon | arsenal
OK | looking | looking
OK | at | at
OK | the | the
OK | same | same
OK | thing | thing
OK | in | in
OK | a | a
OK | different | different
OK | way | way
SUB | you | your
OK | show | show
OK | the | the
OK | baby | baby
SUB | say | is
OK | a | a
INS | **** | six
INS | **** | month
INS | **** | old
SUB | six-month-old | ah
OK | a | a
OK | stage | stage
SUB | with | of
OK | a | a
OK | block | block
OK | on | on
DEL | it | ****
OK | then | then
SUB | a | the
OK | screen | screen
OK | rises | rises
OK | and | and
INS | **** | absurd
SUB | obscures | here's
OK | the | the
SUB | block | wall
OK | now | now
DEL | if | ****
OK | the | the
OK | babies | babies
OK | expect | expect
OK | the | the
OK | block | block
OK | to | to
OK | still | still
OK | be | be
OK | there | there
OK | they | they
OK | should | should
OK | think | think
SUB | the | of
SUB | block | option
OK | should | should
OK | stop | stop
SUB | the | this
SUB | screen | great
OK | on | on
OK | the | the
OK | other | other
OK | hand | hand
SUB | if | it
OK | out | out
OK | of | of
OK | sight | sight
OK | out | out
OK | of | of
SUB | mind | mine
OK | they | they
OK | should | should
OK | expect | expect
DEL | the | ****
SUB | screen | a
SUB | to | sweetie
SUB | keep | people
SUB | going | want
OK | so | so
DEL | what | ****
OK | you | you
SUB | do | bill
OK | is | is
SUB | you | to
OK | set | set
OK | up | up
OK | a | a
OK | couple | couple
OK | of | of
INS | **** | this
SUB | displays | place
OK | one | one
SUB | where | word
SUB | the | of
SUB | block | locke
SUB | is | heaps
SUB | stopped | stop
OK | the | the
OK | other | other
OK | one | one
INS | **** | will
INS | **** | you
SUB | where | take
OK | you | you
OK | take | take
OK | this | this
OK | away | away
DEL | with | ****
SUB | a | the
OK | trap | trap
OK | door | door
OK | and | and
SUB | it | a
OK | keeps | keeps
OK | going | going
OK | and | and
OK | as | as
OK | you | you
OK | see | see
OK | the | the
SUB | baby | babies
SUB | screams | greens
OK | when | when
SUB | this | was
SUB | happens | that
OK | that | that
OK | doesn't | doesn't
OK | really | really
OK | happen | happen
INS | **** | with
SUB | but | a
SUB | they | view
SUB | do | you
OK | look | look
OK | longer | longer
INS | **** | ah
OK | one | one
OK | final | final
OK | example | example
OK | of | of
OK | an | an
OK | object | object
SUB | permanence | permanent
OK | study | study
INS | **** | i'm
OK | some | some
OK | of | of
OK | this | this
SUB | work's | works
OK | been | been
OK | done | done
INS | **** | at
OK | at | at
OK | yale | yale
SUB | in | and
SUB | karen | can
SUB | wynn's | win
SUB | lab | slab
OK | where | where
OK | they | they
OK | look | look
OK | at | at
SUB | babies' | baby's
OK | understanding | understanding
OK | of | of
SUB | addition | edition
SUB | and | is
SUB | subtraction | a
OK | and | and
OK | a | a
OK | lot | lot
OK | of | of
DEL | it | ****
SUB | is | the
SUB | done | center
SUB | with | of
OK | real | real
OK | objects | objects
OK | but | but
OK | there's | there's
OK | also | also
OK | animated | animated
SUB | versions | version
OK | so | so
DEL | here | ****
SUB | is | here's
OK | an | an
OK | animated | animated
OK | example | example
INS | **** | hi
INS | **** | coach
INS | **** | it
INS | **** | won't
INS | **** | a
SUB | tape | means
SUB | playing | of
OK | babies | babies
OK | are | are
INS | **** | surprise
SUB | surprised | cuomo
OK | they | they
OK | expect | expect
INS | **** | to
SUB | 2 | minus
SUB | 1 | twenty
SUB | = | people
SUB | 1 | won
SUB | and | what
SUB | when | to
SUB | 2 | minus
SUB | 1 | twenty
SUB | = | pulse
SUB | 2 | to
OK | or | or
SUB | 3 | three
OK | or | or
SUB | 0 | zero
OK | they | they
OK | look | look
SUB | longer | long
SUB | indicating | kate
OK | surprise | surprise
OK | and | and
OK | even | even
INS | **** | six
INS | **** | month
INS | **** | bills
SUB | six-month-olds | tom
OK | are | are
OK | sensitive | sensitive
OK | to | to
INS | **** | use
INS | **** | rude
SUB | these | amend
SUB | rudimentary | the
OK | facts | facts
OK | of | of
DEL | arithmetic | ****
OK | telling | telling
OK | us | us
OK | something | something
SUB | about | with
SUB | their | her
OK | mathematical | mathematical
OK | knowledge | knowledge
OK | but | but
OK | also | also
OK | telling | telling
OK | us | us
OK | something | something
OK | about | about
DEL | that | ****
SUB | they | the
SUB | expect | dix
OK | things | things
OK | to | to
OK | remain | remain
OK | when | when
OK | they're | they're
OK | out | out
OK | of | of
OK | sight | sight
OK | now | now
OK | this | this
OK | research | research
OK | suggests | suggests
OK | that | that
INS | **** | in
SUB | infants' | his
OK | understanding | understanding
OK | of | of
OK | the | the
OK | physical | physical
OK | world | world
OK | is | is
OK | there | there
DEL | from | ****
SUB | the | been
OK | very | very
OK | start | start
OK | but | but
OK | at | at
OK | the | the
OK | same | same
OK | time | time
OK | not | not
OK | entirely | entirely
OK | we | we
OK | know | know
DEL | there | ****
SUB | are | there's
OK | certain | certain
OK | things | things
OK | babies | babies
OK | don't | don't
DEL | know | ****
SUB | here's | his
SUB | an | example
SUB | example | ah
OK | suppose | suppose
OK | you | you
OK | show | show
OK | babies | babies
OK | this | this
DEL | you | ****
SUB | have | yeah
SUB | a | but
SUB | block | walk
SUB | here | there
OK | and | and
DEL | then | ****
DEL | you | ****
SUB | have | if
SUB | something | sonny
OK | above | above
SUB | there | it
OK | floating | floating
OK | in | in
SUB | mid | the
OK | air | air
OK | babies | babies
OK | find | find
OK | this | this
OK | surprising | surprising
OK | even | even
INS | **** | six
SUB | six-month-olds | models
OK | find | find
SUB | this | a
SUB | surprising | surprise
SUB | it | in
OK | violates | violates
OK | gravity | gravity
OK | but | but
INS | **** | six
INS | **** | month
SUB | six-month-olds | old
SUB | aren't | aunts
OK | smart | smart
OK | enough | enough
OK | to | to
OK | know | know
OK | that | that
OK | a | a
OK | block | block
DEL | just | ****
SUB | stuck | this
OK | over | over
OK | here | here
OK | is | is
OK | also | also
INS | **** | surprise
SUB | surprising | twelve
SUB | twelve-month-olds | models
OK | will | will
OK | think | think
OK | that | that
DEL | it | ****
OK | should | should
OK | fall | fall
SUB | six-month-olds | polls
OK | don't | don't
SUB | and | even
SUB | even | twelve
SUB | 12-month-olds | uncles
OK | don't | don't
OK | find | find
OK | anything | anything
OK | weird | weird
OK | about | about
OK | this | this
OK | while | while
INS | **** | house
SUB | adults | ers
SUB | are | get
SUB | sophisticated | him
SUB | enough | out
OK | to | to
OK | understand | understand
OK | that | that
INS | **** | ship
SUB | that's | a
SUB | an | dozen
OK | unstable | unstable
OK | configuration | configuration
OK | and | and
OK | should | should
OK | fall | fall
OK | over | over
OK | so | so
OK | although | although
OK | some | some
OK | things | things
OK | are | are
OK | built | built
SUB | in | then
OK | some | some
OK | things | things
OK | develop | develop
SUB | and | in
OK | this | this
OK | raises | raises
OK | the | the
OK | question | question
OK | of | of
OK | how | how
OK | do | do
OK | we | we
OK | explain | explain
OK | development | development
SUB | how | had
SUB | do | a
OK | we | we
SUB | explain | explained
OK | when | when
OK | babies | babies
OK | come | come
OK | to | to
OK | know | know
OK | things | things
OK | that | that
SUB | they | he
OK | didn't | didn't
OK | originally | originally
SUB | know | now
OK | well | well
OK | one | one
