OP | REF | HYP
INS | **** | our
OK | where | where
OK | you | you
OK | could | could
OK | take | take
OK | your | your
DEL | iphone | ****
SUB | and | eye
SUB | you | phony
SUB | could | to
OK | walk | walk
OK | up | up
DEL | to | ****
SUB | a | for
OK | grocery | grocery
OK | store | store
OK | shelf | shelf
OK | and | and
INS | **** | year
OK | you | you
OK | could | could
OK | hold | hold
INS | **** | to
OK | the | the
INS | **** | other
SUB | bar | part
SUB | code | food
OK | on | on
OK | the | the
OK | food | food
SUB | or | are
OK | on | on
OK | the | the
OK | side | side
OK | of | of
OK | the | the
OK | shelf | shelf
OK | next | next
DEL | to | ****
OK | your | your
OK | phone | phone
OK | and | and
OK | you | you
OK | could | could
OK | call | call
OK | up | up
OK | information | information
OK | on | on
INS | **** | how
SUB | where | were
OK | the | the
OK | food | food
OK | came | came
OK | from | from
INS | **** | are
OK | you | you
OK | could | could
DEL | call | ****
DEL | up | ****
SUB | information | confirmation
OK | on | on
SUB | its | it's
OK | energy | energy
INS | **** | how
OK | was | was
OK | it | it
OK | produced | produced
OK | using | using
OK | artificial | artificial
OK | chemicals | chemicals
SUB | or | ah
SUB | what | were
SUB | kinds | owl
SUB | of | kind
OK | fertilizers | fertilizers
INS | **** | work
OK | were | were
OK | used | used
OK | to | to
OK | produce | produce
SUB | it | so
SUB | so | that
OK | we | we
OK | could | could
OK | get | get
OK | a | a
SUB | whole | hold
OK | new | new
INS | **** | on
INS | **** | i'm
OK | level | level
OK | of | of
OK | understanding | understanding
OK | of | of
OK | energy | energy
INS | **** | and
OK | and | and
SUB | the | daddy
OK | environmental | environmental
OK | health | health
OK | of | of
INS | **** | a
OK | different | different
OK | products | products
OK | including | including
DEL | issues | ****
DEL | such | ****
DEL | as | ****
DEL | protein | ****
SUB | content | of
OK | fat | fat
OK | content | content
OK | type | type
OK | of | of
OK | fat | fat
DEL | amount | ****
DEL | of | ****
SUB | salt | tom
SUB | et | assaulted
OK | cetera | cetera
OK | right | right
OK | now | now
INS | **** | up
OK | most | most
OK | of | of
OK | us | us
SUB | walk | walked
OK | through | through
OK | the | the
OK | marketplace | marketplace
OK | really | really
SUB | blind | blinds
OK | to | to
OK | these | these
OK | issues | issues
SUB | blind | winds
OK | to | to
INS | **** | of
OK | the | the
OK | environmental | environmental
OK | effects | effects
OK | of | of
OK | food | food
OK | production | production
INS | **** | ah
SUB | blind | blinds
OK | also | also
OK | to | to
OK | the | the
OK | energy | energy
OK | consumption | consumption
OK | we | we
OK | also | also
OK | have | have
OK | very | very
OK | little | little
OK | understanding | understanding
OK | of | of
OK | food | food
OK | processing | processing
DEL | and | ****
OK | i | i
OK | want | want
DEL | you | ****
OK | to | to
OK | think | think
OK | about | about
OK | a | a
OK | couple | couple
OK | of | of
OK | commodities | commodities
OK | that | that
OK | you | you
OK | experience | experience
DEL | on | ****
OK | a | a
OK | routine | routine
OK | basis | basis
DEL | you | ****
DEL | take | ****
OK | cotton | cotton
OK | for | for
OK | example | example
OK | that | that
INS | **** | judges
SUB | i | should
SUB | just | you
SUB | showed | picture
SUB | you | cotton
SUB | a | is
SUB | picture | n.'s
SUB | of | not
SUB | cotton | of
SUB | seeds | kahn
SUB | are | caesar
OK | put | put
OK | into | into
INS | **** | a
OK | a | a
OK | machine | machine
SUB | they | i
SUB | are | their
OK | ground | ground
SUB | up | out
SUB | then | than
SUB | they | there
OK | are | are
SUB | sprayed | are
SUB | by | spray
SUB | a | virus
OK | solvent | solvent
SUB | the | sold
SUB | solvent | in
SUB | extracts | extract
OK | the | the
OK | oils | oils
SUB | and | are
SUB | the | new
OK | oil | oil
SUB | drips | drifts
OK | down | down
INS | **** | into
OK | into | into
SUB | vats | bats
SUB | it | hi
OK | gets | gets
OK | mixed | mixed
OK | with | with
OK | other | other
OK | kinds | kinds
DEL | of | ****
OK | vegetable | vegetable
OK | oils | oils
INS | **** | finance
INS | **** | its
INS | **** | way
SUB | and | our
OK | winds | winds
OK | its | its
OK | way | way
INS | **** | into
OK | into | into
SUB | supermarkets | supermarket
OK | how | how
INS | **** | bout
INS | **** | de
SUB | about | grace
SUB | grapes | oh
SUB | well | great
SUB | grapes | set
OK | have | have
OK | water | water
OK | extracted | extracted
OK | from | from
OK | them | them
SUB | and | hi
SUB | they | and
SUB | are | they're
OK | turned | turned
OK | into | into
INS | **** | reasons
SUB | raisins | cobb
SUB | you | ii
OK | can | can
OK | think | think
OK | of | of
OK | a | a
OK | variety | variety
OK | of | of
OK | different | different
OK | foods | foods
SUB | corn | corner
OK | as | as
OK | another | another
OK | example | example
SUB | oil | ah
SUB | is | willis
OK | extracted | extracted
OK | from | from
SUB | corn | court
OK | how | how
OK | is | is
OK | it | it
OK | done | done
OK | it's | it's
OK | done | done
OK | using | using
OK | a | a
OK | solvent | solvent
DEL | well | ****
OK | what | what
OK | happens | happens
OK | to | to
OK | the | the
OK | solvent | solvent
SUB | where | were
SUB | does | to
SUB | it | seek
SUB | go | our
SUB | are | their
SUB | there | residue
SUB | residues | service
SUB | of | paul
SUB | the | and
SUB | solvent | in
OK | in | in
OK | corn | corn
OK | oil | oil
OK | and | and
DEL | the | ****
DEL | answer | ****
SUB | is | answers
OK | often | often
OK | yes | yes
OK | the | the
INS | **** | reserve
SUB | residues | use
OK | do | do
INS | **** | that
SUB | persist | ah
SUB | they | persisted
SUB | do | you
OK | get | get
INS | **** | into
OK | into | into
OK | the | the
OK | food | food
OK | supply | supply
SUB | but | papa
OK | we | we
OK | have | have
OK | very | very
OK | little | little
OK | understanding | understanding
OK | of | of
OK | what | what
OK | happens | happens
OK | to | to
OK | food | food
DEL | when | ****
SUB | it | what
SUB | leaves | weeks
OK | the | the
OK | farm | farm
OK | on | on
SUB | its | it's
OK | way | way
INS | **** | too
SUB | to | at
SUB | our | for
OK | dinner | dinner
OK | table | table
DEL | food | ****
OK | packaging | packaging
OK | is | is
OK | a | a
OK | topic | topic
OK | that | that
SUB | we'll | will
OK | take | take
OK | on | on
DEL | in | ****
OK | a | a
OK | few | few
OK | weeks | weeks
SUB | particularly | billy
OK | with | with
OK | respect | respect
DEL | to | ****
OK | plastics | plastics
OK | in | in
INS | **** | the
INS | **** | at
OK | the | the
OK | absence | absence
OK | of | of
INS | **** | our
OK | our | our
OK | understanding | understanding
OK | the | the
INS | **** | be
INS | **** | a
OK | origin | origin
OK | of | of
OK | the | the
OK | plastic | plastic
DEL | the | ****
DEL | content | ****
DEL | of | ****
OK | the | the
OK | plastic | plastic
OK | the | the
DEL | energy | ****
DEL | that | ****
SUB | it | initiated
OK | takes | takes
OK | to | to
OK | produce | produce
SUB | the | a
OK | plastic | plastic
OK | is | is
OK | really | really
OK | quite | quite
OK | striking | striking
OK | all | all
DEL | of | ****
OK | the | the
OK | plastic | plastic
OK | waste | waste
INS | **** | hmta
SUB | that | des
OK | surrounds | surrounds
OK | most | most
OK | of | of
INS | **** | the
OK | the | the
SUB | meats | needs
OK | that | that
OK | are | are
OK | produced | produced
DEL | and | ****
SUB | available | unavailable
OK | in | in
OK | grocery | grocery
OK | stores | stores
DEL | is | ****
SUB | thrown | throw
OK | away | away
DEL | and | ****
OK | there's | there's
OK | almost | almost
OK | no | no
OK | hope | hope
OK | that | that
OK | any | any
DEL | of | ****
OK | that | that
OK | plastic | plastic
SUB | is | use
SUB | ever | of
SUB | recycled | recycle
OK | it's | it's
OK | simply | simply
OK | discarded | discarded
SUB | and | nuts
SUB | it's | burned
SUB | burned | ah
OK | and | and
OK | many | many
DEL | of | ****
OK | the | the
OK | plastics | plastics
OK | contain | contain
OK | chemicals | chemicals
SUB | that | a
SUB | you | human
SUB | really | we
OK | don't | don't
DEL | want | ****
SUB | to | water
SUB | breathe | brief
OK | or | or
SUB | if | it
SUB | they're | the
OK | buried | buried
OK | in | in
INS | **** | land
SUB | landfills | fills
SUB | they | on
SUB | will | the
SUB | leach | will
SUB | they | lead
SUB | will | to
OK | break | break
SUB | down | out
OK | gradually | gradually
DEL | and | ****
OK | they | they
OK | will | will
SUB | leach | leech
OK | into | into
SUB | soils | soil
SUB | and | signal
SUB | underlying | i
OK | water | water
SUB | supplies | sup
SUB | and | flies
SUB | as | hi
SUB | i | and
SUB | mentioned | as
SUB | in | a
SUB | an | mentioning
OK | earlier | earlier
OK | lecture | lecture
OK | in | in
OK | every | every
INS | **** | way
INS | **** | and
INS | **** | fill
INS | **** | ah
SUB | landfill | long
SUB | among | of
OK | the | the
SUB | 300 | three
SUB | 000 | hundred
SUB | that | thousand
SUB | exist | exists
OK | in | in
OK | the | the
OK | nation | nation
DEL | you | ****
DEL | can | ****
SUB | find | fined
OK | these | these
SUB | residues | resumes
OK | of | of
OK | plastic | plastic
DEL | in | ****
SUB | the | and
OK | soil | soil
SUB | and | in
OK | the | the
OK | underlying | underlying
INS | **** | ground
SUB | groundwater | water
OK | supply | supply
SUB | so | silly
SUB | the | they
SUB | key | became
SUB | environmental | farmer
SUB | and | wallet
OK | health | health
OK | problems | problems
OK | associated | associated
OK | with | with
OK | our | our
OK | methods | methods
OK | of | of
OK | food | food
OK | production | production
INS | **** | i
OK | include | include
OK | pesticides | pesticides
OK | and | and
SUB | i'll | all
OK | talk | talk
OK | a | a
OK | bit | bit
OK | about | about
OK | pesticides | pesticides
INS | **** | said
OK | today | today
SUB | and | in
OK | the | the
OK | structure | structure
DEL | of | ****
OK | pesticide | pesticide
OK | law | law
INS | **** | and
OK | there | there
SUB | are | now
SUB | now | the
OK | some | some
INS | **** | twenty
SUB | 25 | five
SUB | 000 | thousand
OK | pesticides | pesticides
OK | that | that
INS | **** | are
INS | **** | or
OK | are | are
OK | packaged | packaged
OK | in | in
OK | different | different
OK | ways | ways
OK | and | and
OK | sold | sold
DEL | in | ****
OK | different | different
OK | combinations | combinations
OK | in | in
DEL | the | ****
OK | united | united
OK | states | states
OK | alone | alone
OK | in | in
OK | the | the
OK | world | world
OK | marketplace | marketplace
DEL | there | ****
DEL | are | ****
SUB | 75 | their
SUB | 000 | seventy
SUB | different | five
SUB | pesticide | thousand
OK | products | products
DEL | that | ****
SUB | have | other
SUB | been | than
OK | registered | registered
OK | by | by
OK | different | different
OK | nations | nations
OK | how | how
SUB | about | bout
OK | fertilizers | fertilizers
DEL | well | ****
SUB | in | oh
OK | some | some
OK | parts | parts
DEL | of | ****
OK | the | the
OK | world | world
OK | human | human
OK | waste | waste
OK | is | is
DEL | used | ****
SUB | as | uses
SUB | fertilizers | for
SUB | animal | watchers
SUB | waste | am
SUB | is | always
SUB | used | tissues
OK | but | but
OK | also | also
INS | **** | ah
OK | there | there
OK | are | are
INS | **** | fossil
SUB | fossil-fuel | fuel
OK | based | based
INS | **** | ah
OK | fertilizers | fertilizers
SUB | that | there
OK | are | are
INS | **** | for
OK | very | very
OK | common | common
OK | so | so
OK | increasingly | increasingly
INS | **** | how
OK | we | we
OK | find | find
INS | **** | fertilizers
SUB | fertilizer | of
OK | being | being
OK | used | used
SUB | as | farmers
SUB | farmers | to
SUB | continually | newly
SUB | plant | planted
SUB | and | reply
SUB | replant | at
OK | the | the
OK | same | same
OK | field | field
OK | they | they
OK | don't | don't
INS | **** | what
INS | **** | a
INS | **** | lot
INS | **** | led
SUB | let | a
SUB | it | life
SUB | lie | our
SUB | fallow | ah
OK | they | they
OK | don't | don't
OK | plant | plant
OK | crops | crops
OK | that | that
OK | can | can
INS | **** | fixed
SUB | fix | on
OK | nitrogen | nitrogen
OK | into | into
OK | the | the
OK | soil | soil
OK | so | so
INS | **** | that
SUB | they | delay
SUB | have | after
SUB | to | they
SUB | add | act
SUB | it | added
OK | artificially | artificially
OK | coloring | coloring
OK | agents | agents
INS | **** | ah
OK | most | most
SUB | of | to
OK | you | you
OK | probably | probably
OK | do | do
OK | not | not
OK | pay | pay
OK | too | too
OK | much | much
OK | attention | attention
OK | to | to
OK | coloring | coloring
OK | agents | agents
OK | in | in
SUB | your | the
OK | food | food
SUB | but | africa
SUB | there's | is
OK | a | a
OK | very | very
OK | interesting | interesting
OK | history | history
INS | **** | of
OK | of | of
OK | coloring | coloring
OK | agents | agents
OK | and | and
SUB | different | differing
OK | nations | nations
OK | have | have
OK | different | different
OK | laws | laws
OK | and | and
OK | some | some
INS | **** | people
SUB | of | some
OK | these | these
OK | agents | agents
OK | are | are
OK | natural | natural
OK | others | others
OK | are | are
OK | artificial | artificial
INS | **** | i
INS | **** | have
SUB | but | looked
SUB | that | at
SUB | would | that'll
OK | be | be
OK | another | another
OK | great | great
OK | paper | paper
OK | topic | topic
OK | just | just
OK | take | take
INS | **** | it
OK | a | a
SUB | look | outlook
SUB | carefully | kuwait
SUB | at | to
OK | what | what
OK | we | we
OK | know | know
OK | about | about
INS | **** | that
OK | different | different
OK | kinds | kinds
OK | of | of
SUB | chemicals | of
SUB | that | chemicals
OK | are | are
OK | used | used
DEL | to | ****
OK | color | color
OK | foods | foods
OK | flavors | flavors
OK | also | also
SUB | artificial | official
OK | flavors | flavors
SUB | and | in
OK | natural | natural
OK | flavors | flavors
DEL | what | ****
SUB | do | a
SUB | you | we
OK | know | know
OK | about | about
OK | them | them
INS | **** | ah
INS | **** | the
SUB | they | the
OK | do | do
OK | not | not
OK | have | have
OK | to | to
OK | be | be
OK | labeled | labeled
OK | under | under
OK | federal | federal
OK | food | food
OK | law | law
INS | **** | ah
OK | so | so
OK | natural | natural
OK | flavors | flavors
OK | is | is
INS | **** | up
INS | **** | a
SUB | an | un
OK | umbrella | umbrella
OK | category | category
INS | **** | and
OK | artificial | artificial
OK | flavors | flavors
OK | also | also
OK | is | is
OK | and | and
INS | **** | that
SUB | this | is
OK | is | is
INS | **** | it
OK | a | a
OK | huge | huge
OK | industry | industry
DEL | if | ****
SUB | you | he
OK | decided | decided
SUB | you | he
OK | wanted | wanted
OK | to | to
OK | produce | produce
SUB | say | a
SUB | a | ia
OK | new | new
SUB | concoction | coke
SUB | maybe | auction
SUB | it | review
OK | would | would
OK | be | be
OK | a | a
INS | **** | coconut
INS | **** | flavored
INS | **** | that
INS | **** | i
SUB | coconut-flavored | apple
SUB | applesauce | sauce
SUB | well | worry
OK | you | you
OK | could | could
OK | basically | basically
OK | get | get
INS | **** | to
INS | **** | on
OK | some | some
OK | sort | sort
OK | of | of
INS | **** | pure
INS | **** | read
SUB | pureed | for
SUB | fruit | it
SUB | of | bob
OK | different | different
OK | sorts | sorts
INS | **** | may
SUB | maybe | be
SUB | pear | pierre
OK | maybe | maybe
OK | apple | apple
OK | maybe | maybe
OK | peaches | peaches
SUB | you | the
SUB | could | ground
SUB | grind | and
SUB | the | crime
SUB | pulp | paul
SUB | up | pop
OK | and | and
INS | **** | that
OK | by | by
OK | processing | processing
OK | it | it
DEL | you | ****
SUB | would | you've
OK | likely | likely
OK | lose | lose
OK | all | all
DEL | the | ****
OK | flavor | flavor
DEL | so | ****
DEL | you'd | ****
DEL | have | ****
DEL | to | ****
OK | figure | figure
OK | out | out
OK | how | how
OK | to | to
OK | put | put
OK | the | the
OK | flavor | flavor
OK | back | back
OK | into | into
DEL | it | ****
OK | well | well
OK | you | you
OK | could | could
OK | do | do
OK | that | that
OK | really | really
DEL | easily | ****
SUB | i | is
SUB | encourage | easily
SUB | you | ag
SUB | to | encouraging
OK | go | go
OK | online | online
DEL | and | ****
DEL | take | ****
DEL | a | ****
SUB | look | the
OK | at | at
SUB | the | international
SUB | international | fqpa
OK | flavors | flavors
OK | and | and
INS | **** | fragrance
SUB | fragrances | is
OK | institute | institute
INS | **** | hi
OK | and | and
OK | it | it
OK | will | will
OK | give | give
OK | you | you
OK | a | a
OK | list | list
OK | of | of
OK | firms | firms
OK | chemical | chemical
OK | companies | companies
OK | all | all
OK | over | over
OK | the | the
OK | world | world
OK | that | that
OK | will | will
OK | allow | allow
OK | you | you
OK | to | to
OK | say | say
OK | yes | yes
OK | i | i
OK | want | want
OK | to | to
INS | **** | let
INS | **** | me
OK | make | make
OK | a | a
INS | **** | act
INS | **** | lima
INS | **** | apple
SUB | coconut-lime | sauce
SUB | applesauce | story
SUB | or | yet
OK | a | a
OK | root | root
OK | beer | beer
OK | flavored | flavored
OK | chewing | chewing
INS | **** | to
SUB | gum | caa
OK | they | they
OK | will | will
SUB | give | ddt
SUB | you | and
SUB | the | leah
SUB | chemical | cable
SUB | company's | companies
OK | name | name
INS | **** | in
OK | and | and
OK | they | they
OK | will | will
OK | provide | provide
OK | you | you
OK | with | with
INS | **** | the
OK | the | the
INS | **** | essence
SUB | essences | is
SUB | necessary | nasa's
SUB | to | terry
SUB | create | to
SUB | the | creep
OK | product | product
OK | also | also
OK | you | you
OK | may | may
OK | not | not
OK | know | know
OK | but | but
INS | **** | a
INS | **** | fragrance
SUB | fragrances | is
OK | are | are
OK | commonly | commonly
OK | used | used
OK | in | in
OK | food | food
OK | because | because
INS | **** | fragrance
SUB | fragrances | is
OK | will | will
OK | trigger | trigger
OK | the | the
OK | same | same
OK | nerve | nerve
OK | response | response
INS | **** | hi
OK | in | in
OK | your | your
OK | mouth | mouth
OK | and | and
OK | in | in
OK | your | your
OK | mind | mind
OK | that | that
OK | the | the
OK | flavors | flavors
OK | will | will
OK | trigger | trigger
OK | so | so
OK | to | to
INS | **** | a
SUB | create | creek
OK | a | a
OK | sense | sense
SUB | that | a
SUB | you're | trick
OK | eating | eating
INS | **** | as
SUB | say | a
SUB | root | whoop
SUB | beer | your
OK | flavored | flavored
INS | **** | the
OK | oatmeal | oatmeal
SUB | they | i
SUB | could | had
SUB | simply | please
SUB | use | a
OK | a | a
OK | drop | drop
INS | **** | of
OK | of | of
SUB | a | of
OK | fragrance | fragrance
INS | **** | said
OK | to | to
OK | give | give
OK | you | you
OK | that | that
OK | impression | impression
DEL | so | ****
OK | packaging | packaging
OK | materials | materials
OK | processing | processing
OK | effects | effects
INS | **** | to
SUB | contamination | nation
OK | of | of
SUB | air | here
OK | water | water
OK | and | and
OK | food | food
SUB | and | i'm
OK | genetic | genetic
OK | modification | modification
OK | these | these
OK | are | are
OK | all | all
SUB | critical | a
OK | highly | highly
OK | debated | debated
OK | topics | topics
INS | **** | all
OK | around | around
OK | the | the
OK | world | world
OK | given | given
OK | the | the
OK | fact | fact
OK | that | that
INS | **** | to
OK | many | many
OK | nations | nations
OK | have | have
OK | different | different
OK | standards | standards
INS | **** | how
INS | **** | were
SUB | whereas | as
OK | the | the
OK | marketplace | marketplace
OK | the | the
OK | global | global
OK | marketplace | marketplace
OK | clearly | clearly
INS | **** | uses
INS | **** | a
SUB | is | of
OK | moving | moving
INS | **** | out
OK | commodities | commodities
OK | at | at
SUB | a | the
SUB | lightening | lightning
OK | pace | pace
OK | across | across
OK | national | national
OK | boundaries | boundaries
OK | creating | creating
SUB | serious | seriously
SUB | legal | though
OK | problems | problems
INS | **** | ah
OK | for | for
OK | firms | firms
OK | that | that
INS | **** | to
OK | have | have
OK | to | to
OK | understand | understand
INS | **** | of
INS | **** | the
INS | **** | the
INS | **** | difficulty
INS | **** | of
OK | the | the
OK | difficult | difficult
INS | **** | to
INS | **** | ah
OK | problem | problem
INS | **** | of
OK | of | of
OK | having | having
OK | different | different
INS | **** | the
OK | regulations | regulations
INS | **** | i
OK | in | in
OK | different | different
OK | countries | countries
INS | **** | in
SUB | and | their
SUB | there | deeper
SUB | are | law
OK | deeper | deeper
OK | problems | problems
OK | here | here
SUB | associated | associate
OK | with | with
OK | the | the
OK | food | food
OK | supply | supply
SUB | and | i'm
SUB | they | a
OK | include | include
INS | **** | that
OK | really | really
SUB | a | are
OK | fractured | fractured
OK | legal | legal
INS | **** | in
SUB | and | in
OK | regulatory | regulatory
OK | responsibility | responsibility
DEL | and | ****
OK | i'll | i'll
OK | talk | talk
OK | more | more
OK | about | about
OK | that | that
OK | in | in
OK | a | a
OK | few | few
OK | moments | moments
OK | private | private
OK | science | science
INS | **** | ah
OK | the | the
OK | fact | fact
OK | that | that
OK | the | the
OK | majority | majority
OK | of | of
OK | science | science
OK | that | that
INS | **** | and
INS | **** | allies
SUB | underlies | ah
OK | understanding | understanding
INS | **** | the
OK | the | the
INS | **** | ia
OK | environmental | environmental
INS | **** | of
SUB | effects | facts
OK | the | the
OK | health | health
OK | effects | effects
INS | **** | by
OK | the | the
OK | energy | energy
OK | consumption | consumption
SUB | required | wired
OK | in | in
OK | order | order
OK | to | to
OK | produce | produce
SUB | and | in
SUB | move | the
OK | food | food
INS | **** | and
INS | **** | the
OK | the | the
OK | energy | energy
OK | required | required
INS | **** | to
INS | **** | let
OK | to | to
SUB | deal | do
OK | with | with
SUB | the | a
OK | waste | waste
DEL | that | ****
OK | the | the
OK | science | science
OK | is | is
OK | being | being
OK | conducted | conducted
OK | in | in
OK | the | the
OK | private | private
OK | sector | sector
OK | it's | it's
OK | often | often
OK | not | not
OK | available | available
OK | to | to
OK | the | the
OK | public | public
OK | sector | sector
DEL | so | ****
OK | trade | trade
OK | secrecy | secrecy
INS | **** | laws
SUB | law | impotent
OK | is | is
INS | **** | it
OK | quite | quite
OK | important | important
OK | in | in
OK | this | this
OK | case | case
INS | **** | i
OK | in | in
OK | that | that
SUB | it | addict
OK | often | often
OK | prevents | prevents
OK | you | you
OK | from | from
OK | understanding | understanding
OK | in | in
SUB | detail | that
SUB | what | detail
SUB | you'd | she
OK | really | really
OK | need | need
OK | to | to
OK | know | know
OK | in | in
OK | order | order
DEL | to | ****
OK | take | take
OK | control | control
SUB | over | of
OK | your | your
OK | own | own
OK | diet | diet
OK | worker | worker
OK | safety | safety
OK | is | is
OK | another | another
OK | deeper | deeper
OK | problem | problem
OK | that | that
OK | we | we
OK | don't | don't
OK | pay | pay
OK | much | much
OK | attention | attention
OK | to | to
OK | if | if
OK | you | you
OK | look | look
OK | at | at
INS | **** | that
INS | **** | the
INS | **** | or
INS | **** | the
INS | **** | for
OK | the | the
OK | farm | farm
OK | worker | worker
OK | poisoning | poisoning
OK | data | data
DEL | it | ****
OK | becomes | becomes
OK | apparent | apparent
OK | that | that
INS | **** | to
INS | **** | fda
OK | workers | workers
OK | are | are
OK | often | often
OK | not | not
OK | well | well
OK | protected | protected
OK | they're | they're
OK | often | often
INS | **** | ah
OK | not | not
OK | monitored | monitored
OK | they | they
OK | often | often
OK | do | do
OK | not | not
OK | have | have
INS | **** | law
INS | **** | i
INS | **** | assurance
INS | **** | intend
INS | **** | to
INS | **** | ah
SUB | insurance | health
SUB | and | care
SUB | healthcare | us
OK | so | so
OK | that | that
INS | **** | the
OK | it's | it's
OK | a | a
OK | neglected | neglected
OK | population | population
OK | migrant | migrant
OK | workers | workers
SUB | traditionally | at
SUB | have | traditionally
OK | been | been
OK | exploited | exploited
OK | in | in
OK | almost | almost
OK | every | every
OK | nation | nation
DEL | in | ****
OK | the | the
OK | world | world
INS | **** | ban
OK | but | but
OK | even | even
OK | in | in
OK | our | our
DEL | country | ****
SUB | where | for
OK | we | we
OK | think | think
OK | we | we
OK | have | have
OK | highly | highly
OK | sophisticated | sophisticated
OK | law | law
INS | **** | our
OK | workers | workers
OK | really | really
OK | are | are
OK | not | not
OK | protected | protected
INS | **** | i
OK | nearly | nearly
OK | the | the
OK | same | same
OK | as | as
OK | you | you
OK | or | or
OK | i | i
OK | would | would
OK | be | be
OK | so | so
OK | that | that
OK | there | there
DEL | are | ****
OK | different | different
OK | standards | standards
OK | for | for
INS | **** | allow
SUB | allowable | bore
SUB | risk | rest
OK | for | for
OK | workers | workers
SUB | than | hmta
OK | there | there
OK | are | are
OK | for | for
SUB | you | for
SUB | or | a
SUB | i | eu
SUB | say | arise
SUB | from | sake
SUB | purchasing | food
SUB | food | in
OK | in | in
OK | the | the
OK | marketplace | marketplace
INS | **** | has
OK | different | different
OK | contamination | contamination
OK | limits | limits
INS | **** | how
OK | another | another
OK | deeper | deeper
OK | problem | problem
OK | is | is
OK | the | the
OK | narrative | narrative
OK | advantage | advantage
OK | of | of
OK | the | the
OK | producers | producers
DEL | if | ****
OK | you | you
OK | look | look
OK | at | at
OK | the | the
OK | scale | scale
OK | of | of
OK | the | the
OK | advertising | advertising
OK | industry | industry
INS | **** | in
SUB | and | their
OK | their | their
OK | methods | methods
OK | of | of
OK | advertising | advertising
DEL | and | ****
SUB | this | must
OK | also | also
DEL | would | ****
OK | be | be
OK | a | a
OK | great | great
OK | topic | topic
OK | for | for
INS | **** | paper
INS | **** | and
INS | **** | where
SUB | a | there
SUB | paper | were
SUB | what | there
SUB | are | tom
SUB | their | a
OK | dominant | dominant
INS | **** | a
OK | strategies | strategies
SUB | how | i
SUB | do | hmta
OK | they | they
OK | make | make
OK | claims | claims
OK | of | of
INS | **** | a
OK | product | product
OK | benefit | benefit
OK | either | either
OK | that | that
OK | it | it
OK | is | is
OK | natural | natural
SUB | that | other
SUB | it | does
SUB | is | health
SUB | healthful | full
OK | how | how
OK | far | far
OK | can | can
OK | they | they
OK | go | go
SUB | and | or
OK | what | what
SUB | laws | was
OK | restrict | restrict
OK | what | what
OK | they | they
OK | can | can
OK | claim | claim
OK | what | what
OK | about | about
OK | their | their
OK | requirements | requirements
OK | to | to
INS | **** | a
OK | disclose | disclose
OK | risks | risks
OK | that | that
SUB | are | they're
OK | known | known
OK | to | to
OK | be | be
OK | associated | associated
OK | with | with
SUB | their | whither
OK | foods | foods
INS | **** | to
INS | **** | sell
SUB | so | its
OK | it's | it's
INS | **** | interstate
SUB | interesting | annette
OK | that | that
SUB | the | you're
SUB | organic | getting
OK | food | food
OK | industry | industry
INS | **** | a
SUB | evolved | vault
OK | basically | basically
INS | **** | how
OK | growing | growing
OK | from | from
OK | a | a
OK | strategy | strategy
OK | that | that
INS | **** | fda
INS | **** | huh
SUB | proclaims | playing
SUB | that | said
OK | a | a
OK | certain | certain
DEL | class | ****
SUB | of | classic
OK | chemicals | chemicals
OK | is | is
OK | not | not
OK | present | present
OK | in | in
OK | the | the
OK | food | food
OK | supply | supply
OK | so | so
OK | synthetic | synthetic
INS | **** | are
OK | organic | organic
OK | pesticides | pesticides
OK | are | are
OK | not | not
OK | allowed | allowed
OK | to | to
OK | be | be
INS | **** | years
INS | **** | a
SUB | used | in
OK | in | in
OK | organic | organic
OK | foods | foods
OK | now | now
OK | that | that
OK | doesn't | doesn't
OK | mean | mean
OK | that | that
OK | those | those
DEL | that | ****
OK | are | are
OK | producing | producing
INS | **** | not
SUB | non-organic | organic
OK | foods | foods
OK | have | have
OK | to | to
OK | label | label
OK | what | what
SUB | synthetic | can
SUB | organic | it
OK | chemicals | chemicals
OK | are | are
OK | in | in
OK | their | their
OK | food | food
DEL | so | ****
DEL | you | ****
DEL | can | ****
DEL | think | ****
OK | about | about
OK | different | different
OK | legal | legal
DEL | strategies | ****
SUB | that | strategy
SUB | might | sunlight
SUB | be | employed
SUB | employed | ah
OK | in | in
OK | order | order
OK | to | to
OK | provide | provide
OK | the | the
OK | consumer | consumer
OK | with | with
OK | knowledge | knowledge
OK | that | that
DEL | would | ****
SUB | be | we
OK | really | really
OK | necessary | necessary
OK | to | to
OK | understand | understand
DEL | what | ****
SUB | they're | the
SUB | eating | reading
OK | public | public
OK | subsidies | subsidies
OK | also | also
INS | **** | ah
OK | are | are
INS | **** | all
OK | a | a
OK | worthy | worthy
INS | **** | ah
OK | topic | topic
OK | for | for
OK | somebody | somebody
OK | interested | interested
OK | in | in
OK | trying | trying
INS | **** | to
OK | to | to
OK | transform | transform
INS | **** | the
OK | the | the
INS | **** | at
OK | international | international
OK | food | food
OK | system | system
OK | so | so
OK | if | if
OK | you | you
INS | **** | ah
OK | look | look
OK | at | at
OK | the | the
OK | subsidies | subsidies
OK | carefully | carefully
DEL | and | ****
SUB | you | ny
OK | can | can
OK | do | do
OK | this | this
OK | now | now
OK | because | because
DEL | there | ****
SUB | is | there's
OK | a | a
OK | group | group
OK | in | in
OK | washington | washington
OK | called | called
