OP | REF | HYP
OK | you | you
SUB | occupying | occupy
SUB | an | no
SUB | amorphous | mortars
SUB | spirit | fear
OK | world | world
OK | but | but
OK | what | what
OK | they | they
SUB | share | should
SUB | is | areas
OK | the | the
OK | idea | idea
OK | that | that
SUB | what | we
OK | you | you
OK | are | are
DEL | is | ****
SUB | separable | inseparable
OK | from | from
OK | this | this
OK | physical | physical
SUB | thing | free
OK | you | you
OK | carry | carry
OK | around | around
OK | and | and
SUB | the | a
OK | physical | physical
OK | thing | thing
INS | **** | arm
SUB | that | they
OK | you | you
OK | carry | carry
OK | around | around
INS | **** | i
OK | can | can
OK | be | be
OK | destroyed | destroyed
OK | while | while
OK | you | you
OK | live | live
SUB | on | long
OK | these | these
OK | views | views
OK | are | are
OK | particularly | particularly
OK | common | common
OK | in | in
DEL | the | ****
OK | united | united
OK | states | states
SUB | in | i'm
OK | one | one
OK | survey | survey
SUB | done | than
OK | in | in
OK | chicago | chicago
OK | a | a
OK | few | few
OK | years | years
OK | ago | ago
OK | people | people
OK | were | were
OK | asked | asked
SUB | their | or
OK | religion | religion
OK | and | and
SUB | then | there
OK | were | were
OK | asked | asked
OK | what | what
OK | would | would
OK | happen | happen
OK | to | to
OK | them | them
OK | when | when
OK | they | they
SUB | died | die
OK | most | most
OK | people | people
DEL | in | ****
SUB | the | one
OK | sample | sample
SUB | were | work
OK | christian | christian
OK | and | and
OK | about | about
INS | **** | ninety
SUB | 96 | six
SUB | of | percent
SUB | christians | efficient
SUB | said | set
OK | when | when
OK | i | i
OK | die | die
DEL | i'm | ****
DEL | going | ****
DEL | to | ****
SUB | go | mind
SUB | to | but
SUB | heaven | have
OK | some | some
OK | of | of
OK | the | the
OK | sample | sample
OK | was | was
OK | jewish | jewish
SUB | now | and
OK | judaism | judaism
OK | is | is
OK | actually | actually
DEL | a | ****
OK | religion | religion
DEL | with | ****
SUB | a | will
SUB | less | the
SUB | than | west
SUB | clear | players
OK | story | story
OK | about | about
SUB | the | after
SUB | afterlife | what
OK | still | still
OK | most | most
OK | of | of
OK | the | the
OK | subjects | subjects
INS | **** | wait
INS | **** | and
SUB | who | of
SUB | identified | by
OK | themselves | themselves
SUB | as | is
OK | jewish | jewish
OK | said | said
OK | when | when
DEL | they | ****
DEL | die | ****
OK | they | they
SUB | will | died
SUB | go | what
SUB | to | happened
SUB | heaven | ah
OK | some | some
OK | of | of
OK | the | the
SUB | sampled | sample
OK | denied | denied
OK | having | having
OK | any | any
OK | religion | religion
OK | at | at
OK | all | all
DEL | said | ****
OK | they | they
OK | have | have
OK | no | no
OK | religion | religion
OK | at | at
OK | all | all
OK | still | still
OK | when | when
OK | these | these
OK | people | people
OK | were | were
OK | asked | asked
OK | what | what
OK | would | would
OK | happen | happen
OK | when | when
OK | they | they
OK | would | would
OK | die | die
OK | most | most
OK | of | of
OK | them | them
OK | answered | answered
DEL | i'm | ****
DEL | going | ****
DEL | to | ****
SUB | go | almond
SUB | to | butter
OK | heaven | heaven
OK | so | so
OK | dualism | dualism
SUB | is | isn't
SUB | emmeshed | actually
OK | a | a
OK | lot | lot
SUB | rests | rest
OK | on | on
DEL | it | ****
OK | but | but
OK | as | as
SUB | crick | prick
OK | points | points
OK | out | out
OK | the | the
INS | **** | sign
INS | **** | to
SUB | scientific | the
OK | consensus | consensus
OK | now | now
OK | is | is
SUB | that | a
OK | dualism | dualism
OK | is | is
OK | wrong | wrong
OK | there | there
OK | is | is
OK | no | no
OK | you | you
INS | **** | separate
SUB | separable | will
SUB | or | are
OK | separate | separate
OK | from | from
OK | your | your
OK | body | body
SUB | in | indeed
SUB | particular | take
SUB | there | your
SUB | is | there's
OK | no | no
INS | **** | use
SUB | you | that
SUB | separable | rubble
OK | from | from
OK | your | your
OK | brain | brain
OK | to | to
OK | put | put
SUB | it | at
OK | the | the
OK | way | way
INS | **** | cobb
INS | **** | and
SUB | cognitive | of
OK | scientists | scientists
SUB | and | in
SUB | psychologists | psychologist
SUB | and | neuro
SUB | neuroscientists | scientists
OK | like | like
SUB | to | that
SUB | put | what
OK | it | it
INS | **** | on
OK | the | the
OK | mind | mind
OK | is | is
OK | what | what
OK | the | the
OK | brain | brain
OK | does | does
OK | the | the
INS | **** | berta
OK | mind | mind
OK | reflects | reflects
OK | the | the
INS | **** | work
SUB | workings | things
OK | of | of
OK | the | the
OK | brain | brain
DEL | just | ****
DEL | like | ****
SUB | computation | sly
SUB | reflects | complication
OK | the | the
OK | working | working
OK | of | of
OK | a | a
OK | computer | computer
OK | now | now
OK | why | why
OK | would | would
OK | you | you
OK | hold | hold
DEL | such | ****
SUB | an | to
SUB | outrageous | know
SUB | view | rages
OK | why | why
OK | would | would
OK | you | you
OK | reject | reject
OK | dualism | dualism
DEL | in | ****
OK | favor | favor
DEL | of | ****
OK | this | this
SUB | alternative | alternate
OK | well | well
OK | a | a
OK | few | few
OK | reasons | reasons
OK | one | one
OK | reason | reason
SUB | is | as
OK | dualism | dualism
OK | has | has
OK | always | always
OK | had | had
DEL | its | ****
OK | problems | problems
DEL | for | ****
OK | one | one
SUB | thing | think
SUB | it's | supper
SUB | a | family
SUB | profoundly | and
SUB | unscientific | scientific
SUB | doctrine | doctor
OK | we | we
DEL | want | ****
SUB | to | wanna
OK | know | know
SUB | as | it's
OK | curious | curious
OK | people | people
OK | how | how
OK | children | children
OK | learn | learn
OK | language | language
OK | what | what
OK | we | we
OK | find | find
OK | attractive | attractive
OK | or | or
OK | unattractive | unattractive
DEL | and | ****
OK | what's | what's
OK | the | the
OK | basis | basis
OK | for | for
OK | mental | mental
OK | illness | illness
OK | and | and
OK | dualism | dualism
OK | simply | simply
OK | says | says
OK | it's | it's
OK | all | all
OK | nonphysical | nonphysical
SUB | it's | us
OK | part | part
OK | of | of
OK | the | the
OK | ether | ether
OK | and | and
OK | hence | hence
OK | fails | fails
OK | to | to
OK | explain | explain
DEL | it | ****
OK | more | more
OK | specifically | specifically
SUB | dualists | dualism
OK | like | like
INS | **** | a
SUB | descartes | car
SUB | struggle | trouble
OK | to | to
OK | explain | explain
OK | how | how
SUB | a | what
OK | physical | physical
OK | body | body
OK | connects | connects
OK | to | to
SUB | an | in
OK | immaterial | immaterial
OK | soul | soul
OK | what's | what's
OK | the | the
OK | conduit | conduit
OK | how | how
SUB | could | would
OK | this | this
OK | connection | connection
OK | be | be
OK | made | made
OK | after | after
OK | all | all
OK | descartes | descartes
OK | knew | knew
OK | full | full
OK | well | well
DEL | that | ****
OK | there | there
OK | is | is
OK | such | such
OK | a | a
INS | **** | connects
INS | **** | e.
SUB | connection | u.
OK | your | your
OK | body | body
SUB | obeys | will
SUB | your | major
OK | commands | commands
INS | **** | ah
OK | if | if
OK | you | you
OK | bang | bang
DEL | your | ****
SUB | toe | you
SUB | or | to
SUB | stub | post
SUB | your | a
SUB | toe | ditto
OK | you | you
DEL | feel | ****
SUB | pain | field
SUB | if | he
SUB | you | to
OK | drink | drink
OK | alcohol | alcohol
OK | it | it
OK | affects | affects
OK | your | your
OK | reasoning | reasoning
OK | but | but
DEL | he | ****
SUB | could | it
OK | only | only
OK | wave | wave
SUB | his | is
OK | hands | hands
OK | as | as
OK | to | to
OK | how | how
OK | this | this
OK | physical | physical
OK | thing | thing
OK | in | in
OK | the | the
OK | world | world
DEL | could | ****
SUB | connect | connects
OK | to | to
DEL | an | ****
OK | immaterial | immaterial
SUB | mind | won
OK | descartes | descartes
OK | when | when
OK | he | he
OK | was | was
INS | **** | a
SUB | alive | lot
OK | was | was
OK | reasonable | reasonable
OK | enough | enough
OK | concluding | concluding
OK | that | that
OK | physical | physical
OK | objects | objects
OK | cannot | cannot
OK | do | do
OK | certain | certain
SUB | things | facts
OK | he | he
OK | was | was
OK | reasonable | reasonable
DEL | enough | ****
SUB | in | love
SUB | concluding | and
SUB | for | people
SUB | instance | intrinsic
OK | as | as
DEL | he | ****
SUB | did | to
SUB | that | it
OK | there's | there's
OK | no | no
OK | way | way
SUB | a | of
SUB | merely | nearly
OK | physical | physical
DEL | object | ****
SUB | could | optic
SUB | ever | double
OK | play | play
DEL | a | ****
OK | game | game
DEL | of | ****
DEL | chess | ****
OK | because | because
OK | and | and
OK | that | that
OK | such | such
OK | a | a
OK | capacity | capacity
OK | is | is
OK | beyond | beyond
DEL | the | ****
OK | capacity | capacity
OK | of | of
OK | the | the
OK | physical | physical
OK | world | world
DEL | and | ****
OK | hence | hence
OK | you | you
DEL | have | ****
SUB | to | happy
SUB | apply | why
OK | you | you
OK | have | have
OK | to | to
OK | extend | extend
SUB | the | that
SUB | explanation | nation
OK | to | to
SUB | an | and
OK | immaterial | immaterial
OK | soul | soul
OK | but | but
OK | now | now
OK | we | we
OK | know | know
OK | we | we
OK | have | have
INS | **** | bigfoot
OK | what | what
OK | scientists | scientists
OK | call | call
SUB | an | in
OK | existence | existence
SUB | proof | for
OK | we | we
OK | know | know
OK | physical | physical
OK | objects | objects
OK | can | can
OK | do | do
OK | complicated | complicated
SUB | and | an
OK | interesting | interesting
OK | things | things
OK | we | we
OK | know | know
OK | for | for
OK | instance | instance
OK | machines | machines
OK | can | can
OK | play | play
OK | chess | chess
OK | we | we
OK | know | know
OK | machines | machines
SUB | can | view
OK | manipulate | manipulate
OK | symbols | symbols
OK | we | we
OK | know | know
OK | machines | machines
OK | have | have
OK | limited | limited
INS | **** | capacity
SUB | capacities | stuff
OK | to | to
OK | engage | engage
OK | in | in
OK | mathematical | mathematical
SUB | and | of
OK | logical | logical
OK | reasoning | reasoning
INS | **** | ah
OK | to | to
OK | recognize | recognize
OK | things | things
OK | to | to
OK | do | do
OK | various | various
OK | forms | forms
OK | of | of
SUB | computations | complication
SUB | and | in
OK | this | this
OK | makes | makes
DEL | it | ****
OK | at | at
OK | least | least
OK | possible | possible
OK | that | that
OK | we | we
OK | are | are
OK | such | such
OK | machines | machines
OK | so | so
INS | **** | one
INS | **** | of
OK | you | you
OK | can | can
OK | no | no
OK | longer | longer
OK | say | say
SUB | look | what
OK | physical | physical
OK | things | things
OK | just | just
OK | can't | can't
OK | do | do
OK | that | that
OK | because | because
OK | we | we
OK | know | know
OK | physical | physical
SUB | things | think
OK | can | can
OK | do | do
OK | a | a
OK | lot | lot
OK | and | and
OK | this | this
OK | opens | opens
OK | up | up
OK | the | the
OK | possibility | possibility
INS | **** | that
INS | **** | get
OK | that | that
OK | humans | humans
OK | are | are
OK | physical | physical
OK | things | things
OK | in | in
OK | particular | particular
SUB | that | but
OK | humans | humans
SUB | are | our
OK | brains | brains
INS | **** | why
SUB | finally | am
SUB | there | i
SUB | is | there
OK | strong | strong
OK | evidence | evidence
OK | that | that
OK | the | the
OK | brain | brain
OK | is | is
OK | involved | involved
OK | in | in
OK | mental | mental
OK | life | life
OK | somebody | somebody
SUB | who | will
SUB | hold | the
SUB | a | public
SUB | held | duel
SUB | a | this
SUB | dualist | view
SUB | view | palm
OK | that | that
OK | said | said
OK | that | that
OK | what | what
OK | we | we
OK | do | do
SUB | and | when
OK | what | what
OK | we | we
OK | decide | decide
DEL | and | ****
OK | what | what
OK | we | we
OK | think | think
SUB | and | a
OK | what | what
OK | we | we
OK | want | want
OK | are | are
SUB | all | will
OK | have | have
OK | nothing | nothing
OK | to | to
OK | do | do
DEL | with | ****
OK | the | the
OK | physical | physical
OK | world | world
OK | would | would
OK | be | be
OK | embarrassed | embarrassed
OK | by | by
OK | the | the
OK | fact | fact
OK | that | that
OK | the | the
OK | brain | brain
OK | seems | seems
OK | to | to
OK | correspond | correspond
OK | in | in
INS | **** | a
INS | **** | trick
INS | **** | it
INS | **** | and
SUB | intricate | then
OK | and | and
INS | **** | the
INS | **** | lab
SUB | elaborate | are
OK | ways | ways
OK | to | to
SUB | our | one
OK | mental | mental
OK | life | life
SUB | now | ah
OK | this | this
SUB | has | is
SUB | been | than
OK | known | known
OK | for | for
OK | a | a
OK | long | long
OK | time | time
OK | philosophers | philosophers
SUB | and | a
SUB | psychologists | psychologist
SUB | knew | new
SUB | for | over
OK | a | a
OK | long | long
OK | time | time
INS | **** | to
SUB | that | get
SUB | getting | a
SUB | smacked | smack
OK | in | in
OK | the | the
SUB | head | hay
OK | could | could
OK | change | change
SUB | your | are
OK | mental | mental
OK | faculties | faculties
OK | that | that
OK | diseases | diseases
OK | like | like
OK | syphilis | syphilis
OK | could | could
OK | make | make
OK | you | you
INS | **** | to
SUB | deranged | rain
OK | that | that
OK | chemicals | chemicals
OK | like | like
OK | caffeine | caffeine
OK | and | and
OK | alcohol | alcohol
OK | can | can
OK | affect | affect
OK | how | how
OK | you | you
OK | think | think
SUB | but | well
OK | what's | what's
OK | new | new
OK | is | is
OK | we | we
OK | can | can
DEL | now | ****
SUB | in | alan
OK | different | different
SUB | ways | way
OK | see | see
OK | the | the
OK | direct | direct
OK | effects | effects
OK | of | of
OK | mental | mental
OK | life | life
OK | somebody | somebody
OK | with | with
OK | a | a
OK | severe | severe
OK | and | and
OK | profound | profound
OK | loss | loss
OK | of | of
OK | mental | mental
OK | faculties | faculties
OK | the | the
OK | deficit | deficit
OK | will | will
OK | be | be
OK | shown | shown
INS | **** | corresponding
SUB | correspondingly | wait
OK | in | in
SUB | her | are
OK | brain | brain
INS | **** | ah
INS | **** | today's
SUB | studies | use
SUB | using | a
OK | imaging | imaging
OK | techniques | techniques
OK | like | like
OK | cat | cat
OK | scans | scans
SUB | pet | that
OK | and | and
INS | **** | have
INS | **** | them
SUB | fmri | on
OK | illustrate | illustrate
OK | that | that
OK | different | different
OK | parts | parts
OK | of | of
OK | the | the
OK | brain | brain
OK | are | are
OK | active | active
INS | **** | but
OK | during | during
OK | different | different
OK | parts | parts
OK | of | of
OK | mental | mental
OK | life | life
OK | for | for
OK | instance | instance
DEL | the | ****
SUB | difference | on
SUB | between | many
OK | seeing | seeing
OK | words | words
OK | hearing | hearing
OK | words | words
OK | reading | reading
OK | words | words
OK | and | and
OK | generating | generating
DEL | words | ****
OK | can | can
OK | correspond | correspond
OK | to | to
OK | different | different
OK | aspects | aspects
OK | of | of
OK | what | what
DEL | part | ****
SUB | of | party
OK | your | your
OK | brain | brain
OK | is | is
OK | active | active
OK | to | to
OK | some | some
OK | extent | extent
OK | if | if
OK | we | we
OK | put | put
OK | you | you
OK | in | in
DEL | an | ****
SUB | fmri | happen
SUB | scanner | minds
SUB | and | nana
SUB | observed | an
SUB | what | observer
SUB | you're | we're
OK | doing | doing
OK | in | in
OK | real | real
OK | time | time
OK | by | by
OK | looking | looking
OK | at | at
DEL | the | ****
OK | activity | activity
OK | patterns | patterns
OK | in | in
OK | your | your
OK | brain | brain
OK | we | we
OK | can | can
OK | tell | tell
OK | whether | whether
DEL | you | ****
SUB | are | you're
OK | thinking | thinking
OK | about | about
OK | music | music
OK | or | or
OK | thinking | thinking
OK | about | about
OK | sex | sex
OK | to | to
OK | some | some
OK | extent | extent
OK | we | we
OK | can | can
OK | tell | tell
OK | whether | whether
OK | you're | you're
OK | solving | solving
SUB | a | world
SUB | moral | a
SUB | dilemma | lot
SUB | versus | verses
OK | something | something
SUB | else | off
OK | and | and
OK | this | this
OK | is | is
OK | no | no
OK | surprise | surprise
SUB | if | it
OK | what | what
OK | we | we
OK | are | are
DEL | is | ****
SUB | the | still
SUB | workings | working
SUB | of | so
SUB | our | far
SUB | physical | corpus
SUB | brains | brent
OK | but | but
OK | it | it
OK | is | is
OK | extremely | extremely
OK | difficult | difficult
OK | to | to
INS | **** | it's
SUB | explain | why
SUB | if | bomb
OK | one | one
OK | is | is
OK | a | a
INS | **** | dual
SUB | dualist | us
OK | now | now
OK | so | so
DEL | what | ****
OK | you | you
OK | have | have
SUB | is | this
OK | the | the
OK | scientific | scientific
INS | **** | in
SUB | consensus | senses
OK | is | is
OK | that | that
OK | all | all
OK | of | of
OK | mental | mental
OK | life | life
OK | including | including
OK | consciousness | consciousness
SUB | and | no
SUB | emotions | motions
OK | and | and
OK | choice | choice
DEL | and | ****
OK | morality | morality
SUB | are | art
SUB | the | of
OK | products | products
OK | of | of
OK | brain | brain
SUB | activities | activity
OK | so | so
OK | you | you
OK | would | would
OK | expect | expect
OK | that | that
SUB | when | we
SUB | you | we
SUB | rip | ripped
OK | open | open
SUB | the | this
SUB | skull | gall
OK | and | and
OK | look | look
OK | at | at
OK | the | the
OK | brain | brain
OK | you'd | you'd
OK | see | see
OK | something | something
SUB | glorious | cortex
SUB | you'd | you
OK | see | see
DEL | i | ****
SUB | don't | like
SUB | know | data
OK | a | a
SUB | big | bit
OK | shiny | shiny
SUB | thing | the
SUB | with | move
OK | glass | glass
OK | tubes | tubes
OK | and | and
OK | blinding | blinding
OK | lights | lights
INS | **** | and
OK | and | and
OK | sparks | sparks
SUB | and | in
OK | wonderful | wonderful
SUB | colors | collars
OK | and | and
OK | actually | actually
OK | though | though
OK | the | the
OK | brain | brain
SUB | is | just
SUB | just | discussed
SUB | disgusting | that
OK | it | it
OK | looks | looks
INS | **** | like
OK | like | like
OK | an | an
OK | old | old
INS | **** | needle
INS | **** | it's
SUB | meat | on
SUB | loaf | it's
OK | it's | it's
OK | gray | gray
OK | when | when
OK | you | you
OK | take | take
DEL | it | ****
DEL | out | ****
DEL | of | ****
SUB | the | a
SUB | head | better
SUB | it's | that
SUB | called | thought
OK | gray | gray
OK | matter | matter
OK | but | but
SUB | that's | that
SUB | just | has
OK | because | because
DEL | it's | ****
DEL | out | ****
OK | of | of
SUB | the | that
SUB | head | et
OK | inside | inside
DEL | the | ****
SUB | head | it
SUB | it's | is
OK | bright | bright
OK | red | red
DEL | because | ****
SUB | it's | cousins
SUB | pulsing | paul
SUB | with | single
SUB | blood | blot
OK | it | it
OK | doesn't | doesn't
OK | even | even
SUB | taste | is
OK | good | good
INS | **** | tom
OK | well | well
INS | **** | any
SUB | has | money
SUB | anybody | every
SUB | here | the
SUB | ever | brain
SUB | eaten | i
SUB | brain | mean
OK | it's | it's
SUB | good | going
OK | with | with
OK | cream | cream
OK | sauce | sauce
OK | but | but
OK | everything's | everything's
OK | good | good
SUB | with | so
SUB | cream | so
SUB | sauce | it's
SUB | so | a
SUB | the | question
SUB | question | then
OK | is | is
OK | how | how
SUB | can | could
OK | something | something
OK | like | like
SUB | this | bets
SUB | give | to
SUB | rise | minds
SUB | to | twice
SUB | us | and
OK | and | and
OK | you | you
OK | have | have
SUB | to | that
SUB | have | some
SUB | some | separate
SUB | sympathy | the
OK | for | for
INS | **** | poor
OK | descartes | descartes
SUB | there's | is
OK | another | another
OK | argument | argument
OK | descartes | descartes
DEL | could | ****
SUB | have | could've
OK | made | made
SUB | that's | as
OK | a | a
OK | lot | lot
OK | less | less
DEL | subtle | ****
OK | than | than
OK | the | the
OK | ones | ones
OK | he | he
OK | did | did
OK | make | make
OK | which | which
OK | is | is
SUB | that | back
SUB | thing | then
OK | responsible | responsible
OK | for | for
OK | free | free
OK | will | will
OK | and | and
OK | love | love
OK | and | and
OK | consciousness | consciousness
OK | ridiculous | ridiculous
OK | what | what
OK | i | i
DEL | want | ****
SUB | to | wanna
OK | do | do
OK | and | and
INS | **** | what
OK | what | what
OK | the | the
OK | goal | goal
INS | **** | of
OK | of | of
SUB | neuroscience | neural
SUB | is | sign
OK | is | is
OK | to | to
OK | make | make
DEL | it | ****
SUB | less | unless
SUB | ridiculous | we
SUB | to | did
SUB | try | the
SUB | to | trial
OK | explain | explain
OK | how | how
OK | the | the
OK | brain | brain
OK | works | works
OK | how | how
OK | the | the
OK | brain | brain
OK | can | can
OK | give | give
OK | rise | rise
OK | to | to
OK | thought | thought
OK | and | and
OK | what | what
OK | i | i
DEL | want | ****
SUB | to | wanted
SUB | do | it
SUB | today | to
SUB | is | they
SUB | take | stick
OK | a | a
OK | first | first
DEL | stab | ****
SUB | at | baptist
SUB | this | question
SUB | question | tom
OK | but | but
SUB | it's | is
OK | something | something
SUB | we'll | will
OK | continue | continue
OK | to | to
OK | discuss | discuss
SUB | throughout | rope
SUB | the | of
OK | course | course
OK | as | as
OK | we | we
OK | talk | talk
OK | about | about
OK | different | different
OK | aspects | aspects
OK | of | of
OK | mental | mental
OK | life | life
OK | what | what
OK | i | i
SUB | want | wanted
OK | to | to
DEL | do | ****
OK | though | though
OK | now | now
OK | is | is
DEL | provide | ****
SUB | a | provided
OK | big | big
DEL | picture | ****
DEL | so | ****
SUB | what | pictures
OK | i | i
DEL | want | ****
SUB | to | wanna
OK | do | do
OK | is | is
SUB | start | don
OK | off | off
OK | small | small
OK | with | with
OK | the | the
OK | smallest | smallest
OK | interesting | interesting
OK | part | part
OK | of | of
OK | the | the
OK | brain | brain
OK | and | and
OK | then | then
OK | get | get
OK | bigger | bigger
OK | and | and
OK | bigger | bigger
OK | and | and
SUB | bigger | it
OK | talk | talk
OK | about | about
OK | how | how
OK | the | the
OK | small | small
OK | part | part
OK | of | of
OK | the | the
OK | brain | brain
OK | the | the
OK | neurons | neurons
OK | the | the
OK | basic | basic
OK | building | building
OK | blocks | blocks
DEL | of | ****
DEL | thought | ****
SUB | combine | plot
SUB | to | combined
OK | other | other
OK | mental | mental
OK | structures | structures
INS | **** | in
SUB | and | any
SUB | into | given
SUB | different | sub
SUB | subparts | parts
OK | of | of
OK | the | the
OK | brain | brain
DEL | and | ****
OK | finally | finally
OK | to | to
OK | the | the
OK | whole | whole
OK | thing | thing
OK | so | so
OK | one | one
OK | of | of
OK | the | the
OK | discoveries | discoveries
OK | of | of
OK | psychology | psychology
OK | is | is
OK | that | that
OK | the | the
OK | basic | basic
OK | unit | unit
OK | of | of
OK | the | the
OK | brain | brain
OK | appears | appears
OK | to | to
OK | be | be
DEL | the | ****
DEL | neuron | ****
SUB | the | than
SUB | neuron | are
SUB | is | on
SUB | a | neurons
OK | specific | specific
OK | sort | sort
OK | of | of
OK | cell | cell
DEL | and | ****
SUB | the | under
SUB | neuron | neurons
OK | has | has
OK | three | three
OK | major | major
OK | parts | parts
OK | as | as
OK | you | you
OK | could | could
OK | see | see
INS | **** | a
SUB | illustrated | listed
OK | here | here
OK | neurons | neurons
SUB | actually | action
OK | look | look
OK | quite | quite
OK | different | different
OK | from | from
OK | one | one
OK | another | another
DEL | but | ****
OK | this | this
OK | is | is
OK | a | a
OK | typical | typical
SUB | one | won
SUB | there | the
SUB | are | road
SUB | the | again
SUB | dendrites | rights
SUB | these | the
SUB | little | soul
SUB | tentacles | temples
OK | here | here
OK | and | and
SUB | the | then
SUB | dendrites | rights
SUB | get | yes
OK | signals | signals
OK | from | from
OK | other | other
OK | neurons | neurons
SUB | now | and
OK | these | these
OK | signals | signals
OK | can | can
OK | be | be
OK | either | either
INS | **** | so
SUB | excitatory | editorial
OK | which | which
OK | is | is
OK | that | that
OK | they | they
OK | raise | raise
OK | the | the
SUB | likelihood | likely
OK | the | the
SUB | neuron | dinner
SUB | will | on
OK | fire | fire
OK | or | or
OK | inhibitory | inhibitory
SUB | in | annette
SUB | that | they
SUB | they | will
SUB | lower | work
OK | the | the
OK | likelihood | likelihood
OK | that | that
DEL | the | ****
DEL | neuron | ****
SUB | will | interim
SUB | fire | five
OK | the | the
SUB | cell | self
SUB | body | bodies
OK | sums | sums
OK | it | it
OK | up | up
SUB | and | they
SUB | you | give
SUB | could | you
SUB | view | an
SUB | it | arab
SUB | arithmetically | medically
SUB | the | excitatory
SUB | excitatory | bomb
OK | signals | signals
OK | are | are
INS | **** | plus
INS | **** | is
SUB | pluses | the
OK | the | the
OK | inhibitory | inhibitory
SUB | ones | windsor
SUB | are | my
SUB | minuses | mrs
OK | and | and
OK | then | then
OK | if | if
OK | you | you
OK | get | get
OK | a | a
OK | certain | certain
OK | number | number
SUB | plus | of
SUB | 60 | the
OK | or | or
OK | something | something
OK | the | the
DEL | neuron | ****
DEL | will | ****
DEL | fire | ****
SUB | and | novel
SUB | it | five
OK | fires | fires
OK | along | along
DEL | the | ****
SUB | axon | axons
OK | the | the
SUB | thing | think
OK | to | to
DEL | the | ****
OK | right | right
SUB | the | that
SUB | axon | song
OK | is | is
INS | **** | on
OK | much | much
OK | longer | longer
OK | than | than
OK | the | the
INS | **** | dent
SUB | dendrites | right
OK | and | and
OK | in | in
OK | fact | fact
OK | some | some
OK | axons | axons
OK | are | are
OK | many | many
OK | feet | feet
OK | long | long
INS | **** | on
OK | there's | there's
SUB | an | a
SUB | axon | maxim
OK | leading | leading
OK | from | from
SUB | your | yours
SUB | spinal | final
OK | cord | cord
DEL | to | ****
OK | your | your
OK | big | big
OK | toe | toe
OK | for | for
OK | instance | instance
DEL | the | ****
DEL | classroom | ****
DEL | lights | ****
DEL | accidentally | ****
DEL | go | ****
DEL | off | ****
OK | it | it
OK | is | is
OK | so | so
OK | shocking | shocking
DEL | the | ****
OK | lights | lights
OK | go | go
SUB | out | tom
OK | surrounded | surrounded
OK | surrounding | surrounding
DEL | to | ****
SUB | complete | indignantly
SUB | a | the
OK | mechanical | mechanical
OK | metaphor | metaphor
SUB | that | but
SUB | would | what
SUB | have | of
SUB | led | lead
OK | descartes | descartes
OK | to | to
OK | despair | despair
DEL | the | ****
DEL | classroom | ****
DEL | lights | ****
DEL | turn | ****
DEL | on | ****
DEL | thank | ****
SUB | you | poet
SUB | koleen | ah
OK | surrounding | surrounding
SUB | the | that
SUB | axon | song
OK | is | is
OK | a | a
SUB | myelin | my
SUB | sheath | lynch
OK | which | which
OK | is | is
OK | actually | actually
SUB | just | does
OK | insulation | insulation
OK | it | it
DEL | helps | ****
SUB | the | help
OK | firing | firing
DEL | work | ****
DEL | quicker | ****
OK | so | so
DEL | here | ****
SUB | are | there's
SUB | some | about
SUB | facts | to
SUB | about | but
OK | neurons | neurons
OK | there | there
OK | are | are
OK | a | a
OK | lot | lot
OK | of | of
OK | them | them
OK | about | about
SUB | one | a
OK | thousand | thousand
OK | billion | billion
OK | of | of
OK | them | them
DEL | and | ****
SUB | each | engage
SUB | neuron | neurons
OK | can | can
OK | be | be
OK | connected | connected
OK | to | to
INS | **** | a
SUB | around | ramp
OK | thousands | thousands
SUB | perhaps | rats
OK | tens | tens
OK | of | of
OK | thousands | thousands
OK | other | other
DEL | neurons | ****
OK | so | so
OK | it's | it's
DEL | an | ****
SUB | extraordinarily | extraordinary
OK | complicated | complicated
SUB | computing | shooting
SUB | device | divides
OK | neurons | neurons
DEL | come | ****
SUB | in | commence
SUB | three | re
OK | flavors | flavors
OK | there | there
OK | are | are
OK | sensory | sensory
OK | neurons | neurons
OK | which | which
OK | take | take
OK | information | information
OK | from | from
OK | the | the
OK | world | world
OK | so | so
OK | as | as
OK | you | you
OK | see | see
SUB | me | need
OK | for | for
OK | instance | instance
SUB | there | tom
SUB | are | there
OK | neurons | neurons
OK | firing | firing
OK | from | from
OK | your | your
SUB | retina | read
OK | sending | sending
OK | signals | signals
DEL | to | ****
OK | your | your
OK | brain | brain
OK | there | there
OK | are | are
OK | motor | motor
OK | neurons | neurons
OK | if | if
OK | you | you
OK | decide | decide
OK | to | to
OK | raise | raise
OK | your | your
SUB | hand | hands
OK | those | those
OK | are | are
OK | motor | motor
OK | neurons | neurons
OK | telling | telling
OK | the | the
OK | muscles | muscles
OK | what | what
OK | to | to
OK | do | do
OK | and | and
OK | there | there
OK | are | are
SUB | interneurons | intern
SUB | which | neurons
SUB | connect | which
SUB | the | connected
SUB | two | to
OK | and | and
OK | basically | basically
DEL | the | ****
OK | interneurons | interneurons
DEL | do | ****
SUB | the | you
OK | thinking | thinking
OK | they | they
OK | make | make
OK | the | the
OK | connection | connection
OK | between | between
OK | sensation | sensation
DEL | and | ****
OK | action | action
DEL | it | ****
SUB | used | all
SUB | to | the
SUB | be | instantly
SUB | believed | believe
OK | and | and
SUB | it's | as
SUB | the | a
OK | sort | sort
OK | of | of
OK | thing | thing
OK | i | i
DEL | would | ****
SUB | when | what
SUB | i | it
