OP | REF | HYP
OK | definition | definition
OK | when | when
INS | **** | well
INS | **** | the
SUB | biologists | just
OK | talk | talk
OK | about | about
OK | this | this
INS | **** | calm
OK | animals | animals
OK | that | that
OK | are | are
OK | males | males
OK | have | have
OK | a | a
OK | little | little
OK | sex | sex
OK | cell | cell
DEL | which | ****
OK | carries | carries
OK | genes | genes
OK | and | and
OK | nothing | nothing
OK | else | else
OK | sperm | sperm
OK | cells | cells
OK | animals | animals
OK | that | that
OK | are | are
OK | females | females
OK | have | have
OK | a | a
OK | big | big
OK | sex | sex
OK | cell | cell
INS | **** | on
OK | which | which
SUB | has | as
OK | genes | genes
OK | but | but
OK | also | also
OK | food | food
OK | and | and
OK | a | a
OK | protective | protective
OK | cover | cover
OK | and | and
OK | all | all
OK | sorts | sorts
OK | of | of
DEL | other | ****
SUB | stuff | others
OK | typically | typically
OK | the | the
OK | little | little
OK | sex | sex
OK | cell | cell
SUB | is | isn't
OK | much | much
SUB | littler | murmured
SUB | than | in
SUB | the | a
OK | big | big
OK | sex | sex
OK | cell | cell
OK | this | this
OK | is | is
OK | the | the
OK | only | only
OK | erotic | erotic
OK | picture | picture
DEL | i'm | ****
DEL | going | ****
SUB | to | and
OK | show | show
OK | you | you
OK | today | today
DEL | it's | ****
DEL | a | ****
SUB | bunch | they
SUB | of | the
SUB | these | ones
SUB | little | you'll
OK | sperm | sperm
SUB | circling | going
OK | around | around
DEL | the | ****
SUB | egg | hey
OK | it's | it's
OK | romantic | romantic
INS | **** | follow
SUB | but | would
OK | this | this
OK | raises | raises
OK | a | a
INS | **** | paul
SUB | puzzle | hall
OK | i | i
OK | just | just
OK | described | described
OK | male | male
OK | and | and
OK | female | female
OK | roughly | roughly
OK | in | in
OK | terms | terms
OK | of | of
SUB | a | the
OK | size | size
SUB | difference | different
OK | males | males
OK | are | are
DEL | the | ****
OK | smaller | smaller
DEL | of | ****
SUB | the | i'd
OK | sex | sex
OK | cells | cells
OK | females | females
OK | are | are
SUB | the | they
SUB | bigger | there
OK | why | why
OK | is | is
OK | it | it
OK | then | then
DEL | that | ****
DEL | for | ****
OK | so | so
OK | many | many
OK | animals | animals
OK | males | males
SUB | are | art
SUB | the | a
OK | bigger | bigger
SUB | ones | wants
OK | physically | physically
OK | and | and
DEL | the | ****
OK | more | more
OK | aggressive | aggressive
SUB | ones | wants
OK | this | this
SUB | has | is
SUB | been | that
OK | a | a
OK | puzzle | puzzle
DEL | that | ****
SUB | has | as
OK | occupied | occupied
OK | scientists | scientists
OK | for | for
OK | a | a
OK | long | long
OK | long | long
OK | time | time
OK | and | and
INS | **** | would
SUB | we're | true
SUB | pretty | that
OK | there | there
OK | is | is
OK | now | now
OK | a | a
OK | pretty | pretty
OK | clear | clear
OK | answer | answer
OK | to | to
OK | it | it
OK | and | and
SUB | the | then
SUB | answer | to
SUB | goes | those
OK | like | like
OK | this | this
DEL | it | ****
OK | is | is
DEL | based | ****
SUB | on | this
OK | an | an
OK | idea | idea
OK | by | by
OK | robert | robert
OK | trivers | trivers
SUB | called | call
OK | parental | parental
OK | investment | investment
OK | and | and
OK | what | what
OK | parental | parental
OK | investment | investment
OK | is | is
DEL | it's | ****
SUB | defined | find
SUB | here | years
OK | as | as
OK | any | any
OK | investment | investment
OK | that's | that's
DEL | going | ****
SUB | to | been
SUB | increase | increased
SUB | the | dobbs
SUB | offspring's | green's
OK | chance | chance
OK | of | of
OK | survival | survival
DEL | at | ****
DEL | the | ****
OK | cost | cost
OK | of | of
OK | the | the
SUB | parent's | parents
OK | ability | ability
OK | to | to
OK | invest | invest
OK | in | in
OK | other | other
SUB | offspring | ops
OK | so | so
OK | for | for
OK | example | example
OK | suppose | suppose
SUB | an | in
OK | animal | animal
DEL | could | ****
DEL | create | ****
SUB | an | between
OK | offspring | offspring
OK | by | by
OK | blinking | blinking
OK | an | an
OK | eye | eye
OK | and | and
DEL | then | ****
SUB | the | in
SUB | offspring | often
SUB | would | the
OK | run | run
OK | off | off
OK | that | that
INS | **** | a
SUB | would | week
SUB | be | stream
SUB | extremely | with
OK | little | little
SUB | investment | invest
OK | suppose | suppose
OK | another | another
OK | animal | animal
OK | had | had
OK | to | to
OK | work | work
OK | for | for
OK | ten | ten
OK | years | years
OK | and | and
OK | during | during
OK | those | those
OK | ten | ten
OK | years | years
OK | could | could
OK | not | not
OK | create | create
OK | another | another
DEL | offspring | ****
SUB | that | off
SUB | would | that'd
OK | be | be
OK | a | a
OK | huge | huge
OK | investment | investment
OK | trivers | trivers
SUB | points | point
SUB | out | cell
OK | that | that
INS | **** | with
SUB | within | him
SUB | a | as
OK | species | species
OK | females | females
OK | typically | typically
OK | have | have
OK | a | a
OK | much | much
OK | higher | higher
OK | parental | parental
OK | investment | investment
SUB | than | then
OK | males | males
INS | **** | tom
OK | because | because
OK | females | females
OK | have | have
DEL | these | ****
DEL | big | ****
DEL | sex | ****
DEL | cells | ****
DEL | they | ****
OK | typically | typically
SUB | incubate | the
SUB | them | bacon
OK | internally | internally
DEL | they | ****
DEL | carry | ****
SUB | them | carries
OK | if | if
DEL | they're | ****
SUB | eggs | there
SUB | they | egg
SUB | might | tonight
SUB | have | at
OK | to | to
OK | sit | sit
OK | on | on
DEL | them | ****
OK | and | and
OK | hence | hence
OK | each | each
OK | potential | potential
OK | child | child
OK | is | is
OK | a | a
OK | huge | huge
SUB | cost | go
OK | for | for
OK | males | males
OK | which | which
OK | have | have
OK | the | the
OK | small | small
OK | sex | sex
OK | cell | cell
OK | you | you
OK | don't | don't
OK | have | have
OK | the | the
OK | same | same
SUB | thing | sack
OK | for | for
OK | males | males
INS | **** | on
OK | it | it
OK | might | might
OK | just | just
OK | be | be
DEL | a | ****
OK | few | few
OK | moments | moments
INS | **** | of
OK | of | of
OK | copulation | copulation
OK | and | and
OK | that's | that's
DEL | it | ****
DEL | if | ****
SUB | you | that
SUB | could | beauty
SUB | ask | that
SUB | yourself | after
SUB | for | cell
OK | humans | humans
OK | each | each
OK | one | one
OK | of | of
OK | you | you
DEL | in | ****
SUB | the | under
SUB | room | rome
OK | what | what
OK | is | is
SUB | the | than
SUB | minimum | the
SUB | effort | animal
OK | you | you
OK | can | can
OK | do | do
OK | to | to
OK | create | create
OK | a | a
DEL | child | ****
DEL | that | ****
SUB | has | trial
SUB | half | as
SUB | your | happy
OK | genes | genes
OK | and | and
INS | **** | as
SUB | it's | a
SUB | apparent | pattern
OK | that | that
OK | the | the
OK | male | male
OK | investment | investment
OK | on | on
OK | average | average
OK | is | is
OK | lower | lower
SUB | than | then
OK | the | the
OK | female | female
SUB | investment | smith
OK | males | males
OK | can | can
OK | choose | choose
OK | or | or
OK | might | might
SUB | do | you
OK | better | better
DEL | off | ****
SUB | in | often
OK | some | some
OK | circumstances | circumstances
DEL | by | ****
OK | putting | putting
OK | a | a
OK | lot | lot
OK | of | of
OK | investment | investment
INS | **** | in
SUB | into | are
SUB | their | off
SUB | offspring | run
OK | but | but
OK | females | females
OK | don't | don't
OK | have | have
OK | a | a
OK | choice | choice
OK | females | females
OK | barring | barring
OK | technological | technological
OK | advance | advance
OK | have | have
OK | a | a
OK | huge | huge
OK | investment | investment
OK | into | into
OK | any | any
INS | **** | off
INS | **** | great
SUB | offspring | i'm
OK | not | not
OK | investment | investment
OK | in | in
OK | the | the
OK | sense | sense
SUB | or | of
OK | hard | hard
OK | work | work
SUB | and | an
OK | effort | effort
DEL | though | ****
DEL | there's | ****
SUB | that | to
SUB | too | i'm
OK | investment | investment
OK | in | in
OK | the | the
OK | sense | sense
OK | that | that
INS | **** | when
INS | **** | year
INS | **** | when
INS | **** | you
INS | **** | the
INS | **** | jest
OK | when | when
INS | **** | we're
SUB | you're | having
OK | when | when
OK | you're | you're
OK | pregnant | pregnant
SUB | with | www
OK | one | one
OK | offspring | offspring
OK | you | you
OK | can't | can't
OK | have | have
OK | another | another
OK | what | what
OK | this | this
OK | does | does
OK | is | is
OK | it | it
OK | has | has
OK | ramifications | ramifications
INS | **** | of
SUB | that | perky
SUB | percolate | laid
SUB | upwards | out
SUB | so | for
SUB | it | so
SUB | leads | italy
OK | to | to
OK | different | different
OK | psychologies | psychologies
OK | males | males
DEL | and | ****
OK | a | a
OK | single | single
OK | male | male
SUB | could | can
OK | fertilize | fertilize
OK | several | several
OK | females | females
OK | forcing | forcing
OK | some | some
OK | males | males
OK | to | to
OK | go | go
SUB | mate-less | mateless
SUB | and | in
OK | giving | giving
OK | rise | rise
DEL | to | ****
OK | competition | competition
OK | to | to
OK | see | see
OK | who | who
SUB | can | could
OK | mate | mate
OK | with | with
OK | the | the
OK | most | most
OK | females | females
OK | for | for
OK | females | females
OK | however | however
OK | females | females
OK | can | can
OK | always | always
OK | find | find
OK | mates | mates
OK | so | so
OK | sheer | sheer
OK | numbers | numbers
INS | **** | dont
SUB | don't | caps
SUB | count | a
SUB | but | lot
SUB | there's | this
OK | competition | competition
OK | to | to
OK | mate | mate
OK | with | with
OK | the | the
OK | right | right
OK | males | males
OK | those | those
SUB | whose | is
SUB | offspring | offering
OK | have | have
OK | the | the
OK | best | best
OK | chance | chance
OK | of | of
OK | surviving | surviving
INS | **** | wrong
OK | the | the
OK | competition | competition
OK | now | now
OK | explains | explains
OK | the | the
OK | puzzle | puzzle
OK | we | we
OK | started | started
DEL | with | ****
DEL | it | ****
OK | explains | explains
OK | why | why
OK | males | males
DEL | are | ****
SUB | typically | we
OK | larger | larger
OK | and | and
OK | often | often
SUB | why | one
OK | males | males
INS | **** | of
SUB | have | a
SUB | evolved | vaults
SUB | special | to
OK | weapons | weapons
SUB | these | he
OK | special | special
OK | weapons | weapons
SUB | evolved | of
SUB | for | all
OK | fighting | fighting
OK | other | other
OK | males | males
OK | for | for
OK | reproductive | reproductive
OK | access | access
OK | it | it
OK | also | also
SUB | explains | explain
OK | something | something
OK | else | else
OK | females | females
INS | **** | why
SUB | biologically | logically
OK | are | are
OK | choosy | choosy
OK | and | and
OK | so | so
OK | males | males
DEL | have | ****
SUB | to | happened
SUB | compete | big
OK | not | not
OK | merely | merely
SUB | with | of
OK | other | other
OK | males | males
INS | **** | to
INS | **** | on
INS | **** | to
INS | **** | to
OK | to | to
OK | get | get
OK | reproductive | reproductive
OK | access | access
OK | but | but
OK | also | also
OK | to | to
OK | woo | woo
OK | females | females
OK | and | and
OK | so | so
OK | often | often
OK | males | males
DEL | have | ****
OK | evolved | evolved
OK | special | special
OK | displays | displays
OK | like | like
DEL | this | ****
DEL | showing | ****
DEL | a | ****
DEL | picture | ****
DEL | of | ****
DEL | a | ****
DEL | peacock's | ****
SUB | plumage | yes
OK | which | which
OK | exist | exist
OK | only | only
OK | to | to
OK | be | be
OK | beautiful | beautiful
OK | only | only
OK | to | to
OK | be | be
OK | attractive | attractive
OK | and | and
OK | to | to
OK | attract | attract
OK | mates | mates
SUB | this | tom
SUB | cold | cole
OK | evolutionary | evolutionary
OK | logic | logic
OK | was | was
OK | captured | captured
OK | in | in
OK | this | this
INS | **** | courtroom
SUB | cartoon | if
SUB | which | so
OK | really | really
SUB | does | those
SUB | sum | some
SUB | up | mob
OK | a | a
OK | hundred | hundred
INS | **** | years
OK | of | of
INS | **** | mate
SUB | mate-selection | selection
OK | research | research
OK | the | the
OK | logic | logic
OK | goes | goes
OK | like | like
OK | this | this
OK | then | then
DEL | difference | ****
DEL | in | ****
SUB | the | differences
OK | size | size
SUB | of | in
OK | sex | sex
OK | cells | cells
DEL | leads | ****
SUB | to | lisa
OK | differences | differences
OK | in | in
OK | typical | typical
OK | parental | parental
INS | **** | best
SUB | investment | man
OK | leading | leading
SUB | to | the
OK | differences | differences
OK | in | in
OK | the | the
OK | sorts | sorts
OK | of | of
OK | psychological | psychological
DEL | and | ****
OK | physiological | physiological
OK | mechanisms | mechanisms
SUB | that | of
SUB | evolved | all
OK | okay | okay
OK | that's | that's
OK | a | a
OK | good | good
OK | story | story
OK | what | what
OK | sort | sort
OK | of | of
OK | evidence | evidence
OK | is | is
DEL | there | ****
DEL | for | ****
SUB | it | therefore
OK | well | well
OK | it | it
OK | turns | turns
OK | out | out
OK | this | this
OK | could | could
INS | **** | explains
SUB | explain | a
SUB | some | mother
SUB | otherwise | why
OK | surprising | surprising
SUB | things | thanks
OK | for | for
OK | instance | instance
OK | there | there
OK | should | should
OK | be | be
SUB | there | do
SUB | are | or
OK | some | some
OK | cases | cases
OK | where | where
DEL | the | ****
OK | parental | parental
OK | investment | investment
OK | is | is
SUB | switched | switch
OK | some | some
OK | cases | cases
OK | where | where
DEL | it | ****
OK | turns | turns
SUB | out | a
SUB | where | word
SUB | the | a
OK | males | males
SUB | end | and
SUB | up | out
OK | with | with
OK | more | more
OK | investment | investment
SUB | than | then
OK | the | the
OK | females | females
OK | and | and
OK | it | it
SUB | and | then
OK | the | the
OK | theory | theory
INS | **** | projects
SUB | predicts | tom
OK | that | that
OK | in | in
OK | these | these
OK | cases | cases
OK | you | you
OK | should | should
OK | get | get
OK | an | an
INS | **** | a
SUB | asymmetry | symmetry
OK | so | so
OK | in | in
OK | cases | cases
OK | like | like
OK | pipefish | pipefish
OK | for | for
OK | instance | instance
OK | the | the
OK | male | male
OK | takes | takes
OK | the | the
OK | eggs | eggs
SUB | into | in
SUB | a | to
SUB | pouch | apparel
OK | and | and
OK | plugs | plugs
OK | them | them
OK | into | into
OK | his | his
INS | **** | blood
SUB | bloodstream | string
OK | the | the
OK | females | females
SUB | shoot | should
SUB | off | rot
OK | they | they
OK | have | have
OK | less | less
OK | of | of
DEL | an | ****
OK | investment | investment
SUB | than | in
OK | the | the
OK | males | males
OK | in | in
OK | this | this
OK | case | case
OK | you | you
OK | would | would
SUB | predict | protect
OK | as | as
DEL | is | ****
SUB | true | a
SUB | the | stroke
OK | females | females
OK | should | should
OK | be | be
OK | larger | larger
DEL | the | ****
OK | females | females
OK | fight | fight
OK | other | other
OK | females | females
OK | more | more
OK | than | than
OK | males | males
SUB | fight | right
OK | males | males
DEL | and | ****
DEL | the | ****
OK | females | females
OK | try | try
OK | to | to
OK | compete | compete
OK | for | for
OK | the | the
SUB | attention | tension
OK | of | of
OK | the | the
OK | males | males
SUB | recall | call
OK | the | the
OK | movie | movie
OK | march | march
OK | of | of
OK | the | the
OK | penguins | penguins
OK | we | we
OK | saw | saw
OK | a | a
OK | clip | clip
OK | from | from
SUB | it | at
OK | and | and
OK | this | this
OK | was | was
OK | in | in
OK | the | the
OK | context | context
OK | of | of
OK | discussing | discussing
SUB | the | no
SUB | emotions | motions
OK | that | that
INS | **** | of
SUB | have | of
SUB | evolved | all
SUB | toward | ford's
SUB | our | are
SUB | offspring | off
OK | but | but
OK | remember | remember
OK | the | the
OK | story | story
OK | and | and
OK | how | how
OK | both | both
DEL | the | ****
OK | male | male
OK | and | and
DEL | the | ****
OK | female | female
DEL | have | ****
DEL | to | ****
SUB | go | happy
SUB | to | blue
OK | tremendous | tremendous
SUB | lengths | minds
OK | to | to
OK | protect | protect
DEL | the | ****
SUB | egg | eck
OK | and | and
SUB | if | of
OK | one | one
OK | of | of
OK | them | them
OK | fails | fails
SUB | the | gay
SUB | egg | dives
SUB | dies | in
SUB | and | the
SUB | neither | the
OK | one | one
OK | has | has
SUB | it | a
OK | you | you
OK | should | should
OK | then | then
OK | not | not
OK | even | even
OK | have | have
OK | to | to
OK | remember | remember
OK | whether | whether
OK | male | male
SUB | penguins | females
OK | are | are
OK | much | much
OK | bigger | bigger
OK | than | than
OK | female | female
OK | penguins | penguins
OK | you | you
OK | should | should
OK | realize | realize
DEL | they | ****
OK | should | should
OK | not | not
OK | be | be
SUB | and | in
OK | in | in
OK | fact | fact
OK | they | they
SUB | aren't | are
SUB | they're | there
SUB | about | but
OK | the | the
OK | same | same
OK | size | size
OK | because | because
INS | **** | it
OK | the | the
OK | parental | parental
INS | **** | investment
OK | is | is
OK | equal | equal
OK | you | you
OK | should | should
OK | be | be
OK | able | able
OK | to | to
SUB | predict | project
SUB | the | a
SUB | size | science
OK | differences | differences
OK | and | and
OK | aggression | aggression
OK | differences | differences
OK | based | based
OK | on | on
OK | differing | differing
OK | parental | parental
OK | investment | investment
OK | so | so
OK | for | for
SUB | instance | a
SUB | elephant | sense
SUB | seals | tom
SUB | are | elephant
SUB | four | seals
SUB | times | for
SUB | the | tiny
OK | males | males
OK | are | are
OK | enormous | enormous
DEL | they're | ****
SUB | four | score
OK | times | times
OK | bigger | bigger
OK | than | than
OK | the | the
OK | females | females
DEL | and | ****
OK | this | this
DEL | is | ****
SUB | in | isn't
OK | large | large
OK | part | part
OK | because | because
OK | elephant | elephant
OK | seals | seals
OK | compete | compete
OK | for | for
INS | **** | carol
SUB | harems | mz
OK | of | of
OK | females | females
SUB | it's | is
OK | a | a
OK | winner | winner
OK | take | take
OK | all | all
OK | gibbons | gibbons
OK | are | are
OK | about | about
OK | the | the
OK | same | same
OK | size | size
OK | and | and
SUB | this | is
SUB | is | a
OK | because | because
OK | gibbons | gibbons
OK | are | are
OK | pretty | pretty
SUB | monogamous | monotonous
SUB | they | to
OK | raise | raise
OK | children | children
OK | together | together
OK | this | this
SUB | illustrates | illustrate
OK | something | something
OK | which | which
OK | is | is
SUB | it's | is
OK | not | not
OK | always | always
OK | the | the
OK | case | case
INS | **** | ah
OK | that | that
OK | male | male
OK | parental | parental
OK | investment | investment
OK | is | is
SUB | low | law
OK | there | there
OK | are | are
OK | some | some
OK | species | species
OK | including | including
OK | gibbons | gibbons
OK | where | where
SUB | it's | is
OK | in | in
OK | the | the
SUB | male's | males
OK | reproductive | reproductive
OK | advantage | advantage
OK | to | to
OK | care | care
OK | for | for
DEL | the | ****
SUB | offspring | top
OK | imagine | imagine
OK | a | a
OK | situation | situation
OK | for | for
OK | instance | instance
INS | **** | work
SUB | where | and
SUB | an | off
SUB | offspring | bring
OK | would | would
OK | die | die
DEL | if | ****
SUB | both | will
OK | parents | parents
OK | didn't | didn't
SUB | watch | want
SUB | it | to
OK | for | for
OK | many | many
OK | years | years
OK | and | and
OK | where | where
DEL | the | ****
DEL | effort | ****
OK | devoted | devoted
DEL | to | ****
DEL | that | ****
SUB | offspring | offering
SUB | had | have
OK | to | to
OK | be | be
OK | exclusive | exclusive
OK | if | if
OK | you | you
SUB | focused | focus
OK | on | on
OK | another | another
OK | family | family
OK | or | or
SUB | went | when
OK | away | away
OK | the | the
SUB | offspring | offering
OK | would | would
OK | die | die
OK | in | in
OK | that | that
OK | case | case
SUB | you'd | you
SUB | have | had
SUB | equal | people
OK | investment | investment
OK | it | it
OK | would | would
OK | matter | matter
OK | equally | equally
OK | to | to
OK | the | the
OK | male | male
OK | and | and
DEL | the | ****
OK | female | female
OK | to | to
OK | invest | invest
DEL | in | ****
SUB | their | no
OK | offspring | offspring
OK | and | and
OK | the | the
OK | cost | cost
OK | would | would
OK | be | be
OK | the | the
OK | same | same
OK | there's | there's
OK | no | no
OK | species | species
DEL | it's | ****
OK | hard | hard
SUB | to | as
SUB | see | the
OK | species | species
OK | that | that
SUB | have | at
OK | that | that
OK | much | much
OK | of | of
OK | an | an
SUB | equal | people
OK | system | system
OK | but | but
OK | some | some
INS | **** | cry
SUB | primates | mates
OK | are | are
OK | close | close
OK | to | to
OK | it | it
SUB | and | in
OK | this | this
OK | raises | raises
OK | the | the
OK | question | question
OK | then | then
OK | what | what
OK | about | about
OK | humans | humans
OK | what | what
OK | about | about
OK | us | us
OK | what | what
SUB | do | are
OK | we | we
OK | know | know
OK | about | about
OK | the | the
OK | differences | differences
OK | between | between
OK | males | males
OK | and | and
OK | females | females
OK | well | well
OK | humans | humans
OK | are | are
DEL | a | ****
OK | relatively | relatively
OK | polygamous | polygamous
OK | species | species
OK | most | most
OK | cultures | cultures
OK | most | most
OK | human | human
OK | cultures | cultures
OK | are | are
INS | **** | on
OK | polygamous | polygamous
OK | american | american
OK | culture | culture
OK | is | is
OK | what | what
OK | they | they
OK | call | call
SUB | serial | cereal
SUB | monogamy | monopoly
OK | so | so
OK | we're | we're
OK | not | not
OK | like | like
OK | some | some
OK | species | species
OK | of | of
OK | birds | birds
OK | we | we
OK | don't | don't
OK | mate | mate
OK | for | for
OK | life | life
OK | we | we
OK | do | do
SUB | a | is
SUB | series | years
SUB | of | appear
SUB | peer-bondings | bombings
OK | for | for
OK | some | some
OK | period | period
OK | of | of
OK | time | time
DEL | it | ****
OK | could | could
OK | be | be
OK | for | for
OK | life | life
SUB | but | would
SUB | indeed | he
SUB | may | need
OK | not | not
OK | be | be
SUB | and | in
OK | usually | usually
OK | isn't | isn't
OK | males | males
OK | are | are
OK | bigger | bigger
SUB | than | and
OK | females | females
OK | human | human
OK | males | males
SUB | the | to
OK | size | size
OK | estimates | estimates
OK | vary | vary
OK | so | so
OK | much | much
DEL | but | ****
OK | the | the
OK | average | average
OK | human | human
DEL | male | ****
SUB | is | males
SUB | about | but
OK | fifteen | fifteen
OK | percent | percent
OK | larger | larger
DEL | than | ****
SUB | the | in
OK | average | average
OK | human | human
OK | female | female
OK | this | this
INS | **** | is
SUB | suggests | yes
OK | that | that
SUB | there's | are
OK | some | some
INS | **** | a
OK | there's | there's
OK | been | been
OK | in | in
OK | our | our
OK | evolutionary | evolutionary
OK | history | history
OK | some | some
INS | **** | male
SUB | male-male | male
OK | competition | competition
INS | **** | bomb
OK | for | for
OK | access | access
OK | to | to
OK | females | females
OK | which | which
OK | suggests | suggests
DEL | in | ****
SUB | turn | than
SUB | that | turner
OK | the | the
OK | parental | parental
OK | investment | investment
OK | is | is
OK | not | not
OK | quite | quite
OK | equal | equal
INS | **** | on
OK | males | males
OK | have | have
OK | smaller | smaller
OK | testicles | testicles
OK | for | for
OK | their | their
OK | body | body
OK | size | size
OK | than | than
INS | **** | chin
INS | **** | cans
SUB | chimpanzees | easy
OK | but | but
OK | larger | larger
OK | testicles | testicles
SUB | than | the
SUB | gorillas | new
SUB | and | rosen
OK | gibbons | gibbons
INS | **** | on
OK | and | and
OK | this | this
DEL | suggests | ****
SUB | that | suggested
OK | there | there
OK | was | was
OK | some | some
OK | intermediate | intermediate
OK | amount | amount
OK | of | of
OK | competition | competition
OK | for | for
OK | the | the
DEL | capacity | ****
DEL | to | ****
SUB | create | past
SUB | sperm | me
SUB | and | creates
OK | this | this
OK | is | is
OK | relevant | relevant
OK | for | for
DEL | a | ****
OK | different | different
OK | sort | sort
OK | of | of
OK | competition | competition
OK | which | which
OK | regards | regards
INS | **** | in
SUB | the | craig
SUB | impregnation | nation
OK | of | of
OK | females | females
DEL | that | ****
OK | have | have
OK | multiple | multiple
OK | mates | mates
SUB | and | in
OK | this | this
DEL | suggests | ****
SUB | that | suggested
OK | over | over
OK | evolutionary | evolutionary
OK | history | history
OK | women | women
OK | were | were
OK | not | not
INS | **** | wanton
SUB | wantonly | lee
OK | promiscuous | promiscuous
OK | but | but
SUB | were | we're
OK | not | not
INS | **** | higher
SUB | entirely | than
SUB | monogamous | the
SUB | either | not
OK | so | so
OK | much | much
OK | so | so
INS | **** | that
OK | that | that
OK | it | it
SUB | paid | a
OK | from | from
DEL | an | ****
OK | evolutionary | evolutionary
OK | point | point
OK | of | of
OK | view | view
INS | **** | you
INS | **** | do
SUB | to | will
SUB | evolve | fall
OK | males | males
OK | to | to
SUB | evolve | all
OK | the | the
OK | capacity | capacity
OK | to | to
OK | produce | produce
SUB | more | me
SUB | sperm | what's
SUB | than | sperm
OK | other | other
OK | males | males
OK | aggression | aggression
OK | males | males
OK | are | are
OK | meaner | meaner
DEL | i | ****
SUB | mean | the
SUB | i'm | and
SUB | summarizing | some
SUB | here | arising
SUB | meaner | year
SUB | is | meters
OK | not | not
OK | a | a
OK | technical | technical
OK | term | term
DEL | yes | ****
OK | females | females
OK | can | can
OK | be | be
OK | meaner | meaner
OK | but | but
OK | males | males
OK | are | are
DEL | at | ****
SUB | least | this
OK | more | more
OK | physically | physically
SUB | violent | violence
SUB | they're | there
OK | more | more
OK | violent | violent
OK | in | in
OK | the | the
OK | womb | womb
OK | in | in
OK | utero | utero
SUB | they're | your
OK | more | more
OK | violent | violent
OK | as | as
INS | **** | age
SUB | children | over
OK | and | and
SUB | they're | under
OK | more | more
OK | violent | violent
OK | as | as
OK | adults | adults
INS | **** | tom
OK | again | again
OK | this | this
OK | is | is
OK | not | not
OK | to | to
OK | say | say
OK | that | that
OK | you | you
SUB | can't | can
OK | find | find
OK | violent | violent
OK | women | women
OK | or | or
INS | **** | non
SUB | non-violent | violent
SUB | men | and
SUB | it's | age
SUB | just | is
OK | on | on
OK | average | average
OK | there | there
OK | is | is
SUB | this | is
OK | difference | difference
DEL | they | ****
SUB | kick | tom
OK | more | more
OK | males | males
OK | kick | kick
OK | more | more
OK | in | in
OK | the | the
INS | **** | utero
INS | **** | this
SUB | uterus | i'm
OK | as | as
OK | children | children
DEL | they're | ****
SUB | more | to
SUB | involved | mourn
SUB | in | balkan
OK | play | play
OK | fighting | fighting
SUB | and | in
OK | violent | violent
INS | **** | combat
SUB | combat-like | like
OK | sports | sports
OK | and | and
OK | as | as
OK | adults | adults
OK | wherever | wherever
OK | you | you
OK | go | go
OK | you | you
OK | will | will
OK | find | find
OK | a | a
OK | prison | prison
OK | and | and
OK | wherever | wherever
OK | you | you
OK | go | go
OK | you | you
OK | will | will
OK | find | find
OK | that | that
OK | prison | prison
OK | is | is
OK | mostly | mostly
INS | **** | philip
OK | full | full
OK | of | of
OK | men | men
DEL | they | ****
SUB | are | and
SUB | far | therefore
OK | more | more
OK | likely | likely
DEL | to | ****
DEL | kill | ****
OK | one | one
OK | another | another
OK | and | and
SUB | to | a
SUB | harm | harmon
SUB | one | other
SUB | another | and
OK | male | male
OK | sex | sex
OK | hormones | hormones
INS | **** | throat
SUB | like | are
SUB | testosterone | the
SUB | are | sort
OK | not | not
OK | the | the
OK | sort | sort
OK | of | of
OK | thing | thing
OK | one | one
OK | would | would
DEL | want | ****
SUB | to | one
SUB | inject | reject
SUB | in | and
OK | somebody | somebody
OK | unless | unless
OK | you | you
OK | want | want
OK | them | them
OK | to | to
OK | turn | turn
OK | kind | kind
SUB | of | in
SUB | mean | the
OK | they | they
OK | increase | increase
INS | **** | aggressive
SUB | aggressiveness | nest
OK | both | both
SUB | in | inc
OK | humans | humans
OK | and | and
DEL | in | ****
SUB | other | another
SUB | primates | product
OK | what | what
OK | about | about
OK | sexual | sexual
OK | choosiness | choosiness
SUB | do | to
OK | male | male
OK | humans | humans
OK | and | and
OK | female | female
OK | humans | humans
OK | differ | differ
INS | **** | a
SUB | in | and
OK | the | the
OK | extent | extent
OK | to | to
OK | which | which
OK | they | they
OK | will | will
SUB | favor | favorite
OK | anonymous | anonymous
OK | sex | sex
OK | and | and
OK | this | this
OK | is | is
OK | relevant | relevant
OK | from | from
OK | an | an
OK | evolutionary | evolutionary
OK | perspective | perspective
OK | because | because
OK | the | the
OK | parental | parental
OK | investment | investment
OK | theory | theory
OK | predicts | predicts
OK | males | males
OK | should | should
OK | be | be
OK | more | more
OK | receptive | receptive
OK | to | to
OK | anonymous | anonymous
OK | sex | sex
OK | because | because
INS | **** | on
OK | for | for
OK | males | males
OK | to | to
INS | **** | trade
SUB | impregnate | innate
OK | somebody | somebody
OK | else | else
OK | might | might
INS | **** | for
INS | **** | choice
SUB | fortuitously | leave
OK | lead | lead
OK | to | to
OK | another | another
SUB | offspring | off
OK | it | it
OK | might | might
OK | be | be
OK | good | good
OK | for | for
OK | you | you
OK | and | and
OK | doesn't | doesn't
OK | carry | carry
OK | the | the
OK | sort | sort
OK | of | of
OK | harm | harm
OK | that | that
OK | females | females
DEL | on | ****
DEL | the | ****
DEL | other | ****
DEL | hand | ****
DEL | have | ****
SUB | to | another
SUB | be | unhappy
OK | very | very
SUB | picky | hickey
OK | because | because
OK | they | they
OK | have | have
