OP | REF | HYP
OK | it's | it's
OK | the | the
SUB | animal | abnormal
SUB | part | heart
OK | of | of
DEL | the | ****
SUB | self | itself
OK | it | it
OK | wants | wants
SUB | to | the
OK | eat | eat
OK | drink | drink
DEL | pee | ****
SUB | poop | people
OK | get | get
OK | warm | warm
OK | and | and
SUB | have | that
OK | sexual | sexual
OK | satisfaction | satisfaction
OK | it | it
OK | is | is
INS | **** | no
INS | **** | bree
SUB | outrageously | just
SUB | stupid | please
OK | it | it
OK | works | works
OK | on | on
OK | what | what
OK | freud | freud
OK | called | called
SUB | the | a
OK | pleasure | pleasure
SUB | principle | prints
OK | it | it
OK | wants | wants
OK | pleasure | pleasure
DEL | and | ****
SUB | it | annette
OK | wants | wants
OK | it | it
OK | now | now
OK | and | and
OK | that's | that's
OK | according | according
OK | to | to
SUB | freud | fright
OK | how | how
DEL | a | ****
OK | human | human
OK | begins | begins
SUB | pure | purity
SUB | id | it
OK | freud | freud
OK | had | had
OK | this | this
OK | wonderful | wonderful
OK | phrase | phrase
INS | **** | polly
SUB | polymorphous | mortars
SUB | perversity | perverse
SUB | this | it
SUB | pure | your
OK | desire | desire
SUB | for | or
SUB | pleasure | what
OK | now | now
OK | unfortunately | unfortunately
SUB | life | like
OK | doesn't | doesn't
OK | work | work
OK | like | like
OK | that | that
OK | what | what
OK | you | you
OK | want | want
OK | isn't | isn't
OK | always | always
OK | what | what
OK | you | you
OK | get | get
OK | and | and
OK | this | this
OK | leads | leads
OK | to | to
OK | a | a
OK | set | set
OK | of | of
OK | reactions | reactions
DEL | to | ****
DEL | cope | ****
SUB | with | hope
OK | the | the
OK | fact | fact
OK | that | that
SUB | pleasure | leisure
OK | isn't | isn't
OK | always | always
OK | there | there
OK | when | when
OK | you | you
OK | want | want
DEL | it | ****
OK | either | either
OK | by | by
OK | planning | planning
SUB | how | had
SUB | to | a
OK | satisfy | satisfy
OK | your | your
OK | desires | desires
SUB | or | lower
OK | planning | planning
SUB | how | have
SUB | to | a
OK | suppress | suppress
OK | them | them
SUB | and | in
OK | this | this
OK | system | system
OK | is | is
OK | known | known
OK | as | as
OK | the | the
OK | ego | ego
OK | or | or
OK | the | the
SUB | self | cell
OK | and | and
OK | it | it
OK | works | works
INS | **** | on
OK | on | on
OK | the | the
OK | reality | reality
OK | principle | principle
INS | **** | ended
SUB | and | it
OK | it | it
OK | works | works
OK | on | on
DEL | the | ****
DEL | principle | ****
SUB | of | principal
OK | trying | trying
OK | to | to
OK | figure | figure
OK | out | out
INS | **** | a
OK | how | how
OK | to | to
OK | make | make
OK | your | your
OK | way | way
OK | through | through
OK | the | the
OK | world | world
SUB | how | have
SUB | to | a
OK | satisfy | satisfy
OK | your | your
SUB | pleasures | letters
OK | or | or
DEL | in | ****
OK | some | some
OK | cases | cases
SUB | how | have
OK | to | to
OK | give | give
OK | up | up
OK | on | on
DEL | them | ****
OK | and | and
OK | the | the
OK | ego | ego
SUB | the | tub
SUB | emergence | emerges
OK | of | of
OK | the | the
OK | ego | ego
OK | for | for
OK | freud | freud
OK | symbolizes | symbolizes
DEL | the | ****
SUB | origin | fortune
OK | of | of
OK | consciousness | consciousness
OK | finally | finally
DEL | if | ****
OK | this | this
OK | was | was
OK | all | all
OK | there | there
INS | **** | was
OK | it | it
OK | might | might
OK | be | be
OK | a | a
OK | simpler | simpler
OK | world | world
OK | but | but
OK | freud | freud
OK | had | had
OK | a | a
OK | third | third
OK | component | component
OK | that | that
OK | of | of
OK | the | the
INS | **** | super
SUB | superego | heat
OK | and | and
INS | **** | a
SUB | the | super
SUB | superego | ego
OK | is | is
OK | the | the
SUB | internalized | internal
SUB | rules | wise
SUB | of | rules
OK | parents | parents
DEL | in | ****
SUB | society | vi
OK | so | so
OK | what | what
OK | happens | happens
OK | in | in
OK | the | the
OK | course | course
OK | of | of
OK | development | development
OK | is | is
SUB | you're | it
SUB | just | is
OK | trying | trying
OK | to | to
OK | make | make
SUB | your | you
SUB | way | wait
SUB | through | for
OK | the | the
OK | world | world
SUB | and | a
OK | satisfy | satisfy
SUB | your | years
SUB | desires | fires
OK | but | but
OK | sometimes | sometimes
OK | you're | you're
OK | punished | punished
OK | for | for
SUB | them | that
OK | some | some
OK | desires | desires
OK | are | are
OK | inappropriate | inappropriate
OK | some | some
OK | actions | actions
OK | are | are
OK | wrong | wrong
SUB | and | in
SUB | you're | your
OK | punished | punished
OK | for | for
OK | it | it
OK | the | the
DEL | idea | ****
SUB | is | ideas
OK | that | that
OK | you | you
OK | come | come
OK | out | out
INS | **** | you
INS | **** | be
OK | you | you
OK | get | get
OK | in | in
OK | your | your
OK | head | head
OK | a | a
SUB | superego | super
SUB | a | ebola
OK | conscience | conscience
DEL | in | ****
OK | these | these
OK | movies | movies
DEL | there'd | ****
SUB | be | of
SUB | a | the
SUB | little | luckily
OK | angel | angel
DEL | above | ****
SUB | your | about
SUB | head | it
OK | that | that
OK | tells | tells
OK | you | you
OK | when | when
OK | things | things
OK | are | are
OK | wrong | wrong
OK | and | and
OK | basically | basically
DEL | your | ****
SUB | self | yourself
OK | the | the
OK | ego | ego
DEL | is | ****
OK | in | in
OK | between | between
SUB | the | they
SUB | id | did
OK | and | and
OK | the | the
INS | **** | super
SUB | superego | ego
OK | one | one
OK | thing | thing
OK | to | to
OK | realize | realize
OK | i | i
OK | told | told
OK | you | you
SUB | the | haiti
SUB | id | is
SUB | is | a
SUB | outrageously | rages
SUB | stupid | fixed
OK | it | it
OK | just | just
SUB | says | as
SUB | oh | all
OK | hungry | hungry
SUB | food | phone
OK | sex | sex
SUB | oh | all
OK | let's | let's
OK | get | get
SUB | warm | war
SUB | oh | all
OK | the | the
INS | **** | summer
SUB | superego | ego
OK | is | is
OK | also | also
OK | stupid | stupid
OK | the | the
DEL | superego | ****
SUB | point | super
SUB | to | ego
SUB | point | corner
SUB | is | porter's
OK | not | not
OK | some | some
INS | **** | really
SUB | brilliant | and
OK | moral | moral
OK | philosopher | philosopher
SUB | telling | tell
OK | you | you
SUB | about | are
OK | right | right
SUB | and | now
SUB | wrong | is
SUB | the | simply
SUB | superego | the
SUB | would | sick
SUB | say | and
OK | you | you
OK | should | should
OK | be | be
OK | ashamed | ashamed
OK | of | of
OK | yourself | yourself
DEL | that's | ****
DEL | disgusting | ****
DEL | stop | ****
SUB | doing | knowing
OK | that | that
SUB | oh | all
OK | and | and
OK | in | in
OK | between | between
OK | these | these
OK | two | two
SUB | screaming | screening
OK | creatures | creatures
OK | one | one
OK | of | of
OK | you | you
OK | one | one
OK | of | of
OK | them | them
OK | telling | telling
OK | you | you
DEL | to | ****
DEL | seek | ****
SUB | out | see
SUB | your | here
OK | desires | desires
DEL | the | ****
OK | other | other
DEL | one | ****
DEL | telling | ****
SUB | you | want
SUB | you | helen
SUB | should | to
OK | be | be
OK | ashamed | ashamed
OK | of | of
OK | yourself | yourself
OK | is | is
OK | you | you
OK | is | is
OK | the | the
SUB | ego | eagle
OK | now | now
OK | according | according
OK | to | to
SUB | freud | fright
OK | most | most
OK | of | of
OK | this | this
OK | is | is
OK | unconscious | unconscious
OK | so | so
OK | we | we
INS | **** | say
SUB | see | a
OK | bubbling | bubbling
OK | up | up
DEL | to | ****
OK | the | the
OK | top | top
OK | we | we
OK | feel | feel
SUB | we | very
SUB | experience | ants
OK | ourselves | ourselves
OK | and | and
SUB | the | a
OK | driving | driving
SUB | of | a
SUB | the | bit
SUB | id | did
OK | the | the
OK | forces | forces
OK | of | of
OK | the | the
SUB | id | good
SUB | and | in
OK | the | the
OK | forces | forces
OK | of | of
DEL | the | ****
SUB | superego | this
SUB | are | iran
SUB | unconscious | contra
OK | in | in
OK | that | that
OK | we | we
OK | cannot | cannot
OK | access | access
DEL | them | ****
OK | we | we
OK | don't | don't
OK | know | know
OK | what | what
INS | **** | psycho
SUB | it's | working
SUB | like | as
SUB | the | a
SUB | workings | lot
OK | of | of
OK | our | our
OK | kidneys | kidneys
OK | or | or
SUB | our | or
SUB | stomachs | stands
OK | you | you
INS | **** | can
SUB | can't | eat
SUB | introspect | respect
OK | and | and
OK | find | find
OK | them | them
OK | rather | rather
OK | they | they
OK | do | do
OK | their | their
OK | work | work
OK | without | without
OK | conscious | conscious
OK | knowledge | knowledge
OK | now | now
SUB | freud | fright
SUB | developed | develop
OK | this | this
SUB | this | is
OK | is | is
OK | the | the
INS | **** | fourteenth
INS | **** | to
SUB | freudian | reagan
SUB | theory | in
OK | in | in
OK | broad | broad
OK | outline | outline
OK | he | he
OK | extended | extended
OK | it | it
OK | and | and
SUB | developed | develop
OK | it | it
OK | into | into
OK | a | a
OK | theory | theory
OK | of | of
INS | **** | psycho
SUB | psychosexual | sexual
SUB | development | developed
OK | and | and
OK | so | so
SUB | freud's | freud
OK | theory | theory
OK | is | is
OK | as | as
OK | i | i
OK | said | said
OK | before | before
DEL | a | ****
SUB | theory | there
SUB | of | it
OK | everyday | everyday
OK | life | life
SUB | of | a
OK | decisions | decisions
OK | of | of
INS | **** | the
OK | errors | errors
OK | of | of
OK | falling | falling
DEL | in | ****
SUB | love | a
SUB | but | lot
OK | it's | it's
OK | also | also
DEL | a | ****
OK | theory | theory
DEL | of | ****
OK | child | child
SUB | development | bella
OK | so | so
OK | freud | freud
DEL | believed | ****
DEL | there | ****
SUB | were | believer
OK | five | five
OK | stages | stages
DEL | of | ****
OK | personality | personality
SUB | development | involvement
OK | and | and
OK | each | each
OK | is | is
OK | associated | associated
OK | with | with
INS | **** | skinner
OK | a | a
SUB | particular | rotten
SUB | erogenous | us
SUB | zone | stop
OK | and | and
INS | **** | ford
SUB | freud | will
SUB | believed | leave
OK | as | as
OK | well | well
OK | that | that
OK | if | if
OK | you | you
OK | have | have
OK | a | a
OK | problem | problem
OK | at | at
OK | a | a
OK | certain | certain
OK | stage | stage
SUB | if | of
OK | something | something
OK | goes | goes
OK | wrong | wrong
OK | you'll | you'll
OK | be | be
OK | stuck | stuck
OK | there | there
OK | so | so
DEL | according | ****
SUB | to | quarter
OK | freud | freud
DEL | there | ****
SUB | are | or
OK | people | people
OK | in | in
OK | this | this
OK | room | room
DEL | who | ****
OK | are | are
OK | what | what
OK | they | they
OK | are | are
OK | because | because
DEL | they | ****
SUB | got | a
SUB | stuck | cuts
OK | in | in
OK | the | the
SUB | oral | world
OK | stage | stage
DEL | or | ****
SUB | the | order
OK | anal | anal
SUB | stage | stick
OK | and | and
INS | **** | then
OK | that's | that's
OK | not | not
DEL | good | ****
OK | so | so
DEL | the | ****
SUB | oral | bill
SUB | stage | will
SUB | is | stages
OK | when | when
OK | you | you
OK | start | start
SUB | off | up
OK | the | the
SUB | mouth | note
SUB | is | was
SUB | associated | associate
SUB | with | of
OK | pleasure | pleasure
OK | everything | everything
OK | is | is
SUB | sucking | acting
SUB | and | in
OK | chewing | chewing
OK | and | and
OK | so | so
OK | on | on
INS | **** | ah
OK | and | and
OK | the | the
OK | problem | problem
OK | for | for
OK | freud | freud
OK | is | is
INS | **** | gray
INS | **** | bridge
SUB | premature | sure
SUB | weaning | we
SUB | of | have
OK | a | a
OK | child | child
SUB | depriving | driving
OK | him | him
SUB | of | out
OK | the | the
INS | **** | bras
SUB | breast | ah
OK | could | could
OK | lead | lead
OK | to | to
OK | serious | serious
OK | problems | problems
OK | in | in
OK | his | his
OK | personality | personality
DEL | development | ****
OK | it | it
OK | could | could
OK | make | make
OK | him | him
OK | as | as
SUB | the | a
OK | phrase | phrase
INS | **** | go
OK | goes | goes
OK | into | into
OK | an | an
OK | oral | oral
OK | person | person
OK | and | and
INS | **** | this
SUB | his | or
SUB | orality | rowdy
OK | could | could
OK | be | be
INS | **** | on
SUB | described | cried
OK | literally | literally
INS | **** | it
OK | freud | freud
OK | uses | uses
DEL | it | ****
DEL | as | ****
SUB | an | has
SUB | explanation | next
SUB | for | nation
OK | why | why
OK | somebody | somebody
OK | might | might
OK | eat | eat
OK | too | too
OK | much | much
OK | or | or
SUB | chew | chu
SUB | gum | got
OK | or | or
OK | smoke | smoke
OK | they're | they're
OK | trying | trying
OK | to | to
OK | achieve | achieve
OK | satisfaction | satisfaction
SUB | through | threw
SUB | their | them
SUB | mouth | out
OK | of | of
OK | a | a
OK | sort | sort
SUB | they | a
OK | didn't | didn't
OK | get | get
OK | in | in
OK | this | this
OK | very | very
OK | early | early
OK | stage | stage
OK | of | of
OK | development | development
OK | but | but
DEL | it | ****
DEL | can | ****
OK | also | also
OK | be | be
OK | more | more
INS | **** | abs
SUB | abstract | um
OK | if | if
OK | your | your
OK | roommate | roommate
OK | is | is
SUB | dependent | dependence
OK | and | and
OK | needy | needy
OK | you | you
OK | could | could
OK | then | then
OK | go | go
OK | to | to
DEL | your | ****
DEL | roommate | ****
DEL | and | ****
DEL | say | ****
SUB | you | roommates
SUB | are | a
SUB | an | your
OK | oral | oral
SUB | person | purse
OK | the | the
OK | first | first
OK | year | year
OK | of | of
OK | your | your
OK | life | life
OK | did | did
OK | not | not
OK | go | go
OK | well | well
INS | **** | shh
OK | a | a
OK | phrase | phrase
OK | even | even
OK | more | more
OK | popular | popular
OK | is | is
OK | the | the
OK | anal | anal
OK | stage | stage
OK | and | and
OK | that | that
OK | happens | happens
OK | after | after
DEL | the | ****
OK | oral | oral
SUB | stage | state
OK | and | and
OK | problems | problems
OK | can | can
INS | **** | armored
SUB | emerge | bomb
OK | if | if
OK | toilet | toilet
OK | training | training
OK | is | is
OK | not | not
DEL | handled | ****
SUB | correctly | around
OK | if | if
OK | you | you
OK | have | have
OK | problems | problems
OK | during | during
OK | those | those
OK | years | years
OK | of | of
DEL | life | ****
SUB | you | likely
SUB | could | to
OK | become | become
SUB | an | unable
SUB | anal | personality
SUB | personality | tom
OK | according | according
OK | to | to
OK | freud | freud
SUB | and | a
SUB | your | year
OK | roommate | roommate
SUB | could | it's
SUB | say | a
OK | your | your
OK | problem | problem
OK | is | is
OK | you're | you're
OK | too | too
SUB | anal | again
OK | and | and
SUB | according | going
OK | to | to
OK | freud | freud
OK | literally | literally
DEL | it | ****
SUB | meant | a
SUB | you | man
SUB | are | your
OK | unwilling | unwilling
OK | to | to
OK | part | part
OK | with | with
OK | your | your
OK | own | own
SUB | feces | calm
SUB | it's | two
OK | written | written
OK | down | down
DEL | here | ****
DEL | i | ****
DEL | know | ****
SUB | it's | ah
SUB | true | then
OK | and | and
DEL | the | ****
DEL | way | ****
SUB | it | away
OK | manifests | manifests
OK | itself | itself
OK | as | as
OK | you | you
OK | know | know
DEL | from | ****
OK | just | just
OK | how | how
OK | people | people
OK | talk | talk
OK | is | is
DEL | you're | ****
DEL | compulsive | ****
SUB | you're | clean
SUB | clean | used
SUB | you're | in
SUB | stingy | g.
OK | this | this
OK | is | is
OK | the | the
OK | anal | anal
INS | **** | person
SUB | personality | out
OK | then | then
OK | it | it
OK | gets | gets
DEL | a | ****
DEL | little | ****
SUB | bit | older
OK | more | more
OK | complicated | complicated
INS | **** | on
OK | the | the
OK | next | next
SUB | stage | phase
SUB | is | of
OK | the | the
SUB | phallic | ballot
SUB | stage | staged
SUB | actually | at
OK | this | this
DEL | is | ****
DEL | not | ****
DEL | much | ****
DEL | more | ****
SUB | complicated | would
SUB | the | it
OK | focus | focus
OK | of | of
SUB | pleasure | pleasures
OK | shifts | shifts
OK | to | to
OK | the | the
INS | **** | generals
SUB | genitals | ah
OK | and | and
INS | **** | bomb
SUB | fixation | station
OK | can | can
OK | lead | lead
OK | to | to
OK | excessive | excessive
INS | **** | masculine
SUB | masculinity | the
OK | in | in
OK | females | females
DEL | or | ****
SUB | in | warren
SUB | males | fifty
SUB | or | been
SUB | if | nails
SUB | you're | or
OK | female | female
DEL | a | ****
OK | need | need
OK | for | for
OK | attention | attention
OK | or | or
SUB | domination | dominate
OK | now | now
OK | at | at
OK | this | this
OK | point | point
OK | something | something
OK | really | really
OK | interesting | interesting
SUB | happens | happen
SUB | called | call
OK | the | the
SUB | oedipus | evidence
OK | complex | complex
DEL | and | ****
OK | this | this
OK | is | is
OK | based | based
OK | on | on
OK | the | the
OK | story | story
OK | the | the
SUB | mythical | medical
OK | story | story
OK | of | of
SUB | a | the
SUB | king | key
OK | who | who
OK | killed | killed
OK | his | his
OK | father | father
OK | and | and
OK | married | married
OK | his | his
OK | mother | mother
OK | and | and
OK | according | according
OK | to | to
OK | freud | freud
OK | this | this
OK | happens | happens
OK | to | to
OK | all | all
OK | of | of
OK | us | us
INS | **** | in
OK | in | in
OK | this | this
OK | way | way
SUB | well | while
OK | all | all
OK | of | of
OK | us | us
OK | by | by
OK | all | all
OK | of | of
OK | us | us
OK | freud | freud
SUB | meant | man
SUB | men | man
SUB | so | bomb
SUB | here's | there's
OK | the | the
OK | idea | idea
OK | you're | you're
OK | three | three
OK | or | or
OK | four | four
OK | years | years
OK | old | old
OK | you're | you're
OK | in | in
OK | the | the
DEL | phallic | ****
SUB | stage | ballots
OK | so | so
OK | what | what
DEL | are | ****
OK | you | you
OK | interested | interested
DEL | in | ****
OK | well | well
OK | you're | you're
SUB | interested | dressed
SUB | in | you
SUB | your | peanuts
SUB | penis | ah
OK | and | and
OK | then | then
OK | you | you
INS | **** | say
SUB | seek | clinics
SUB | an | perot
SUB | external | are
OK | object | object
SUB | freud's | freud
OK | sort | sort
OK | of | of
SUB | vague | big
OK | about | about
OK | this | this
OK | but | but
INS | **** | you
INS | **** | know
OK | you | you
OK | seek | seek
OK | some | some
OK | sort | sort
OK | of | of
OK | satisfaction | satisfaction
DEL | but | ****
DEL | who | ****
SUB | is | who's
OK | out | out
OK | there | there
SUB | who'd | who'll
OK | be | be
OK | sweet | sweet
OK | and | and
OK | kind | kind
OK | and | and
OK | loving | loving
OK | and | and
OK | wonderful | wonderful
OK | well | well
OK | mom | mom
INS | **** | set
INS | **** | a
INS | **** | trial
SUB | so | of
SUB | the | four
SUB | child | pin
SUB | infers | first
OK | mom | mom
OK | is | is
OK | nice | nice
DEL | i | ****
SUB | love | well
SUB | mom | now
OK | so | so
OK | far | far
OK | so | so
SUB | and | far
SUB | so | citizen
SUB | this | who
SUB | is | does
OK | not | not
DEL | crazy | ****
DEL | a | ****
SUB | little | oh
OK | boy | boy
OK | falling | falling
OK | in | in
OK | love | love
OK | with | with
DEL | his | ****
OK | mother | mother
SUB | problem | rob
SUB | dad's | dad
SUB | in | said
SUB | the | pump
SUB | way | now
OK | now | now
OK | this | this
OK | is | is
SUB | going | gonna
SUB | to | get
SUB | get | progressive
SUB | progressively | we
SUB | weirder | will
OK | but | but
OK | i | i
DEL | will | ****
SUB | have | want
SUB | to | this
SUB | say | father
SUB | as | to
OK | the | the
DEL | father | ****
DEL | of | ****
OK | two | two
OK | sons | sons
OK | both | both
SUB | sons | sides
SUB | went | when
SUB | through | two
SUB | a | of
OK | phase | phase
INS | **** | with
INS | **** | aids
SUB | where | was
SUB | they | it
SUB | explicitly | lee
OK | said | said
OK | they | they
OK | wanted | wanted
OK | to | to
OK | marry | marry
OK | mommy | mommy
OK | and | and
OK | me | me
INS | **** | it's
SUB | if | a
SUB | something | name
SUB | bad | that
OK | happened | happened
OK | to | to
SUB | me | be
OK | that | that
DEL | wouldn't | ****
DEL | be | ****
SUB | the | would
SUB | worst | get
SUB | thing | worse
SUB | in | than
SUB | the | war
SUB | world | so
OK | so | so
SUB | there's | so
SUB | this | recess
OK | but | but
OK | now | now
INS | **** | get
OK | it | it
OK | gets | gets
OK | a | a
SUB | little | lowell
SUB | bit | that
OK | aggressive | aggressive
OK | so | so
DEL | the | ****
SUB | idea | set
SUB | is | ideas
SUB | the | that
OK | child | child
OK | determines | determines
SUB | that | then
OK | he's | he's
OK | going | going
OK | to | to
OK | kill | kill
OK | his | his
OK | father | father
OK | every | every
OK | three | three
OK | and | and
SUB | four-year-old | we're
SUB | boy | with
SUB | thinks | pigs
SUB | this | on
OK | but | but
OK | then | then
OK | because | because
OK | children | children
SUB | according | a
SUB | to | quarter
OK | freud | freud
OK | don't | don't
DEL | have | ****
DEL | a | ****
SUB | good | map
SUB | sense | sands
SUB | of | a
OK | the | the
OK | boundary | boundary
OK | between | between
SUB | their | are
SUB | mind | mine
SUB | and | in
OK | the | the
OK | world | world
OK | which | which
INS | **** | is
OK | is | is
OK | a | a
OK | problem | problem
OK | the | the
OK | problem | problem
INS | **** | is
OK | is | is
OK | they | they
OK | don't | don't
INS | **** | get
SUB | they | a
OK | think | think
OK | their | their
OK | father | father
OK | can | can
OK | tell | tell
SUB | that | but
SUB | they're | you're
OK | plotting | plotting
OK | to | to
OK | kill | kill
DEL | him | ****
OK | and | and
OK | they | they
OK | figure | figure
DEL | their | ****
DEL | father | ****
SUB | is | father's
OK | now | now
OK | angry | angry
OK | at | at
OK | them | them
OK | and | and
OK | then | then
OK | they | they
SUB | ask | asked
OK | themselves | themselves
DEL | what's | ****
OK | the | the
OK | worst | worst
OK | thing | thing
SUB | dad | that
OK | could | could
OK | do | do
OK | to | to
OK | me | me
SUB | and | masters
SUB | the | cass
SUB | answer | ration
SUB | is | f.
SUB | castration | sewed
SUB | so | a
OK | they | they
OK | come | come
OK | to | to
OK | the | the
OK | conclusion | conclusion
DEL | that | ****
DEL | their | ****
OK | father | father
OK | is | is
OK | going | going
OK | to | to
SUB | castrate | cast
SUB | them | breakdown
OK | because | because
DEL | of | ****
SUB | their | eric
OK | illicit | illicit
SUB | love | low
OK | for | for
OK | their | their
OK | mom | mom
OK | and | and
OK | then | then
OK | they | they
OK | say | say
DEL | dad | ****
SUB | wins | that's
OK | and | and
OK | then | then
DEL | they | ****
SUB | don't | it'll
SUB | think | take
OK | about | about
OK | sex | sex
OK | for | for
OK | several | several
OK | years | years
OK | and | and
SUB | that's | that
OK | the | the
SUB | latency | late
SUB | stage | sixties
OK | the | the
DEL | latency | ****
SUB | stage | lazy
SUB | is | stages
OK | they've | they've
DEL | gone | ****
SUB | through | got
SUB | this | news
SUB | huge | use
SUB | thing | them
SUB | with | of
OK | mom | mom
OK | and | and
OK | dad | dad
DEL | fell | ****
SUB | in | fellow
OK | love | love
SUB | with | of
OK | mom | mom
INS | **** | one
SUB | wanted | of
SUB | to | the
OK | kill | kill
OK | my | my
OK | father | father
DEL | dad | ****
DEL | was | ****
SUB | going | that
SUB | to | is
SUB | castrate | gonna
SUB | me | cass
SUB | fell | fate
SUB | out | may
SUB | of | fellow
OK | love | love
SUB | with | of
OK | mom | mom
DEL | out | ****
SUB | of | at
SUB | the | a
OK | sex | sex
OK | business | business
OK | and | and
SUB | then | it's
OK | sex | sex
OK | is | is
OK | repressed | repressed
OK | until | until
OK | you | you
OK | get | get
DEL | to | ****
OK | the | the
SUB | genital | general
SUB | stage | stay
OK | and | and
DEL | the | ****
SUB | genital | a
SUB | stage | general
SUB | is | stages
SUB | the | this
OK | stage | stage
OK | we | we
OK | are | are
OK | all | all
SUB | in | out
OK | the | the
OK | healthy | healthy
SUB | adult | adults
SUB | stage | bomb
OK | now | now
OK | that | that
SUB | you're | they're
OK | adults | adults
SUB | and | than
OK | you've | you've
OK | gone | gone
OK | through | through
OK | all | all
OK | the | the
DEL | developmental | ****
SUB | stages | development
OK | where | where
SUB | do | would
OK | you | you
OK | stand | stand
DEL | you're | ****
DEL | not | ****
SUB | out | united
SUB | of | in
OK | the | the
OK | woods | woods
OK | yet | yet
OK | because | because
INS | **** | on
SUB | unconscious | conscious
SUB | mechanisms | magnus
OK | are | are
OK | still | still
OK | even | even
OK | if | if
OK | you | you
OK | haven't | haven't
OK | got | got
INS | **** | fix
SUB | fixated | aided
SUB | on | or
OK | anything | anything
INS | **** | tom
OK | there's | there's
OK | still | still
OK | this | this
OK | dynamic | dynamic
OK | going | going
OK | on | on
OK | all | all
OK | the | the
OK | time | time
OK | with | with
DEL | your | ****
SUB | id | you
SUB | your | a
OK | ego | ego
SUB | and | in
OK | your | your
INS | **** | shivering
SUB | superego | calm
OK | and | and
SUB | the | ideas
SUB | idea | you
SUB | is | super
SUB | your | ego
SUB | superego | remember
SUB | remember | his
SUB | your | super
SUB | superego | ego
OK | is | is
SUB | stupid | so
SUB | so | you
SUB | your | sober
SUB | superego | look
OK | isn't | isn't
OK | only | only
OK | telling | telling
OK | you | you
OK | not | not
OK | to | to
DEL | do | ****
DEL | bad | ****
SUB | things | that
SUB | it's | fact
OK | telling | telling
OK | you | you
OK | not | not
OK | to | to
OK | think | think
DEL | bad | ****
SUB | things | that
OK | so | so
OK | what's | what's
OK | happening | happening
OK | is | is
DEL | your | ****
SUB | id | a
SUB | is | you're
SUB | sending | you're
SUB | up | did
SUB | all | is
SUB | of | setting
SUB | this | up
SUB | weird | oldest
SUB | sick | we're
SUB | stuff | six
OK | all | all
OK | of | of
OK | these | these
OK | crazy | crazy
OK | sexual | sexual
OK | and | and
SUB | violent | while
SUB | desires | desire
SUB | oh | okay
OK | i'll | i'll
OK | kill | kill
SUB | him | oh
OK | i'll | i'll
OK | have | have
OK | sex | sex
OK | with | with
OK | that | that
INS | **** | owl
OK | i'll | i'll
OK | have | have
SUB | extra | to
SUB | helpings | helping
SUB | on | some
SUB | my | i
SUB | dessert | deserve
OK | and | and
INS | **** | then
OK | your | your
INS | **** | superior
INS | **** | you
SUB | superego | should
SUB | is | read
SUB | saying | izzy
OK | no | no
OK | no | no
OK | no | no
SUB | and | in
OK | this | this
SUB | stuff | that
OK | is | is
OK | repressed | repressed
DEL | it | ****
OK | doesn't | doesn't
OK | even | even
OK | make | make
OK | it | it
SUB | to | a
OK | consciousness | consciousness
OK | the | the
OK | problem | problem
OK | is | is
OK | freud | freud
SUB | had | at
OK | a | a
OK | very | very
SUB | sort | heidi
SUB | of | lot
SUB | hydraulic | lex
OK | theory | theory
OK | of | of
OK | what | what
OK | goes | goes
OK | on | on
OK | and | and
OK | some | some
DEL | of | ****
SUB | this | other
OK | stuff | stuff
OK | slips | slips
OK | out | out
OK | and | and
OK | it | it
OK | shows | shows
OK | up | up
OK | in | in
OK | dreams | dreams
DEL | and | ****
DEL | it | ****
OK | shows | shows
OK | up | up
OK | in | in
SUB | slips | slopes
OK | of | of
DEL | the | ****
SUB | tongue | calm
OK | and | and
OK | in | in
OK | exceptional | exceptional
OK | cases | cases
DEL | it | ****
OK | shows | shows
DEL | up | ****
DEL | in | ****
SUB | certain | absurd
OK | clinical | clinical
OK | symptoms | symptoms
OK | so | so
OK | what | what
OK | happens | happens
OK | is | is
INS | **** | for
SUB | freud | you
SUB | described | describe
OK | a | a
OK | lot | lot
OK | of | of
OK | normal | normal
OK | life | life
INS | **** | as
OK | in | in
OK | terms | terms
OK | of | of
OK | different | different
OK | ways | ways
OK | we | we
OK | use | use
OK | to | to
OK | keep | keep
OK | that | that
OK | horrible | horrible
DEL | stuff | ****
SUB | from | stop
SUB | the | running
SUB | id | it
OK | making | making
OK | its | its
OK | way | way
SUB | to | the
SUB | consciousness | contest
SUB | and | in
SUB | he | the
SUB | called | call
OK | these | these
SUB | defense | fence
SUB | mechanisms | magnets
SUB | you're | you
OK | defending | defending
OK | yourself | yourself
SUB | against | again
SUB | the | though
OK | horrible | horrible
OK | parts | parts
OK | of | of
OK | yourself | yourself
SUB | and | as
OK | some | some
OK | of | of
OK | these | these
OK | make | make
OK | a | a
OK | little | little
OK | bit | bit
OK | of | of
INS | **** | sacks
INS | **** | i
SUB | sense | mean
OK | one | one
OK | way | way
OK | to | to
OK | describe | describe
OK | this | this
OK | in | in
OK | a | a
SUB | non-technical | non
SUB | non-freudian | technical
SUB | way | non
SUB | is | protein
SUB | there | ways
SUB | are | there's
OK | certain | certain
OK | things | things
OK | about | about
SUB | ourselves | are
SUB | we'd | suffering
OK | rather | rather
OK | not | not
DEL | know | ****
DEL | there | ****
SUB | are | a
OK | certain | certain
DEL | desires | ****
SUB | we'd | desired
OK | rather | rather
OK | not | not
