OP | REF | HYP
OK | wants | wants
SUB | to | the
OK | eat | eat
OK | drink | drink
DEL | pee | ****
SUB | poop | people
OK | get | get
OK | warm | warm
OK | and | and
SUB | have | at
OK | sexual | sexual
OK | satisfaction | satisfaction
OK | it | it
OK | is | is
INS | **** | filled
SUB | outrageously | reduce
SUB | stupid | please
OK | it | it
SUB | works | work
SUB | on | so
OK | what | what
OK | freud | freud
OK | called | called
DEL | the | ****
OK | pleasure | pleasure
SUB | principle | prints
OK | it | it
OK | wants | wants
OK | pleasure | pleasure
DEL | and | ****
SUB | it | annette
OK | wants | wants
OK | it | it
OK | now | now
OK | and | and
OK | that's | that's
OK | according | according
OK | to | to
OK | freud | freud
OK | how | how
DEL | a | ****
OK | human | human
OK | begins | begins
SUB | pure | purity
SUB | id | it
OK | freud | freud
OK | had | had
OK | this | this
OK | wonderful | wonderful
OK | phrase | phrase
SUB | polymorphous | polly
SUB | perversity | mortars
SUB | this | perverse
SUB | pure | it
SUB | desire | your
SUB | for | desire
OK | pleasure | pleasure
OK | now | now
OK | unfortunately | unfortunately
SUB | life | like
OK | doesn't | doesn't
OK | work | work
OK | like | like
OK | that | that
OK | what | what
OK | you | you
OK | want | want
OK | isn't | isn't
OK | always | always
OK | what | what
OK | you | you
OK | get | get
OK | and | and
OK | this | this
OK | leads | leads
OK | to | to
OK | a | a
OK | set | set
OK | of | of
OK | reactions | reactions
DEL | to | ****
DEL | cope | ****
SUB | with | hope
OK | the | the
OK | fact | fact
OK | that | that
OK | pleasure | pleasure
OK | isn't | isn't
OK | always | always
SUB | there | year
SUB | when | would
OK | you | you
OK | want | want
DEL | it | ****
OK | either | either
OK | by | by
OK | planning | planning
SUB | how | have
SUB | to | a
SUB | satisfy | satisfied
SUB | your | are
OK | desires | desires
INS | **** | who
SUB | or | are
OK | planning | planning
SUB | how | have
SUB | to | a
SUB | suppress | suppressed
SUB | them | of
SUB | and | in
OK | this | this
OK | system | system
OK | is | is
OK | known | known
OK | as | as
OK | the | the
OK | ego | ego
OK | or | or
OK | the | the
OK | self | self
OK | and | and
OK | it | it
OK | works | works
INS | **** | on
OK | on | on
OK | the | the
OK | reality | reality
OK | principle | principle
OK | and | and
INS | **** | id
INS | **** | a
OK | it | it
OK | works | works
OK | on | on
DEL | the | ****
OK | principle | principle
DEL | of | ****
OK | trying | trying
OK | to | to
OK | figure | figure
OK | out | out
INS | **** | a
OK | how | how
OK | to | to
OK | make | make
OK | your | your
OK | way | way
OK | through | through
OK | the | the
OK | world | world
OK | how | how
OK | to | to
OK | satisfy | satisfy
OK | your | your
SUB | pleasures | letters
OK | or | or
DEL | in | ****
OK | some | some
OK | cases | cases
OK | how | how
OK | to | to
OK | give | give
OK | up | up
OK | on | on
DEL | them | ****
OK | and | and
OK | the | the
OK | ego | ego
SUB | the | tub
SUB | emergence | emerges
OK | of | of
OK | the | the
OK | ego | ego
OK | for | for
OK | freud | freud
OK | symbolizes | symbolizes
DEL | the | ****
SUB | origin | fortune
OK | of | of
OK | consciousness | consciousness
OK | finally | finally
DEL | if | ****
OK | this | this
OK | was | was
OK | all | all
OK | there | there
INS | **** | was
OK | it | it
OK | might | might
OK | be | be
OK | a | a
OK | simpler | simpler
OK | world | world
OK | but | but
OK | freud | freud
OK | had | had
OK | a | a
OK | third | third
OK | component | component
OK | that | that
OK | of | of
OK | the | the
INS | **** | soup
SUB | superego | re
OK | and | and
INS | **** | a
SUB | the | super
SUB | superego | ego
OK | is | is
OK | the | the
INS | **** | internal
SUB | internalized | wise
OK | rules | rules
OK | of | of
OK | parents | parents
OK | in | in
SUB | society | by
OK | so | so
OK | what | what
OK | happens | happens
OK | in | in
OK | the | the
OK | course | course
OK | of | of
OK | development | development
OK | is | is
SUB | you're | it
SUB | just | is
OK | trying | trying
OK | to | to
OK | make | make
SUB | your | it
OK | way | way
OK | through | through
OK | the | the
OK | world | world
SUB | and | as
SUB | satisfy | satisfied
SUB | your | as
SUB | desires | fires
OK | but | but
OK | sometimes | sometimes
OK | you're | you're
OK | punished | punished
OK | for | for
SUB | them | the
OK | some | some
OK | desires | desires
OK | are | are
OK | inappropriate | inappropriate
OK | some | some
OK | actions | actions
OK | are | are
OK | wrong | wrong
SUB | and | in
SUB | you're | your
OK | punished | punished
OK | for | for
DEL | it | ****
OK | the | the
DEL | idea | ****
SUB | is | ideas
OK | that | that
OK | you | you
OK | come | come
OK | out | out
INS | **** | the
OK | you | you
OK | get | get
OK | in | in
OK | your | your
OK | head | head
OK | a | a
OK | superego | superego
OK | a | a
OK | conscience | conscience
OK | in | in
OK | these | these
OK | movies | movies
SUB | there'd | id
OK | be | be
INS | **** | like
OK | a | a
OK | little | little
OK | angel | angel
DEL | above | ****
SUB | your | about
SUB | head | it
OK | that | that
OK | tells | tells
OK | you | you
OK | when | when
OK | things | things
OK | are | are
OK | wrong | wrong
OK | and | and
OK | basically | basically
DEL | your | ****
SUB | self | yourself
OK | the | the
OK | ego | ego
SUB | is | the
OK | in | in
OK | between | between
SUB | the | they
SUB | id | did
OK | and | and
DEL | the | ****
OK | superego | superego
OK | one | one
OK | thing | thing
OK | to | to
OK | realize | realize
OK | i | i
OK | told | told
OK | you | you
SUB | the | hate
SUB | id | is
SUB | is | a
SUB | outrageously | rages
SUB | stupid | thinks
OK | it | it
OK | just | just
SUB | says | as
SUB | oh | all
OK | hungry | hungry
SUB | food | phone
OK | sex | sex
SUB | oh | all
SUB | let's | list
OK | get | get
SUB | warm | war
SUB | oh | all
OK | the | the
INS | **** | summer
SUB | superego | ego
OK | is | is
OK | also | also
OK | stupid | stupid
OK | the | the
OK | superego | superego
DEL | point | ****
DEL | to | ****
SUB | point | court
SUB | is | reporters
OK | not | not
OK | some | some
OK | brilliant | brilliant
OK | moral | moral
OK | philosopher | philosopher
SUB | telling | tell
OK | you | you
SUB | about | are
OK | right | right
DEL | and | ****
SUB | wrong | now
SUB | the | is
OK | superego | superego
SUB | would | sick
SUB | say | and
OK | you | you
OK | should | should
OK | be | be
OK | ashamed | ashamed
OK | of | of
OK | yourself | yourself
DEL | that's | ****
DEL | disgusting | ****
DEL | stop | ****
SUB | doing | knowing
OK | that | that
SUB | oh | all
OK | and | and
OK | in | in
OK | between | between
OK | these | these
OK | two | two
SUB | screaming | screening
OK | creatures | creatures
DEL | one | ****
DEL | of | ****
SUB | you | wannabe
OK | one | one
OK | of | of
OK | them | them
OK | telling | telling
OK | you | you
DEL | to | ****
DEL | seek | ****
DEL | out | ****
SUB | your | cedar
OK | desires | desires
DEL | the | ****
OK | other | other
OK | one | one
OK | telling | telling
DEL | you | ****
DEL | you | ****
SUB | should | to
OK | be | be
OK | ashamed | ashamed
OK | of | of
OK | yourself | yourself
OK | is | is
OK | you | you
OK | is | is
OK | the | the
OK | ego | ego
OK | now | now
OK | according | according
OK | to | to
OK | freud | freud
OK | most | most
OK | of | of
OK | this | this
OK | is | is
OK | unconscious | unconscious
OK | so | so
OK | we | we
INS | **** | say
SUB | see | a
OK | bubbling | bubbling
OK | up | up
DEL | to | ****
SUB | the | id
SUB | top | atop
SUB | we | me
OK | feel | feel
SUB | we | very
SUB | experience | https
OK | ourselves | ourselves
OK | and | and
SUB | the | a
OK | driving | driving
OK | of | of
OK | the | the
OK | id | id
OK | the | the
OK | forces | forces
OK | of | of
OK | the | the
OK | id | id
SUB | and | in
OK | the | the
OK | forces | forces
OK | of | of
DEL | the | ****
DEL | superego | ****
OK | are | are
OK | unconscious | unconscious
OK | in | in
OK | that | that
OK | we | we
OK | cannot | cannot
DEL | access | ****
SUB | them | accessed
OK | we | we
OK | don't | don't
OK | know | know
OK | what | what
INS | **** | psycho
SUB | it's | working
SUB | like | as
SUB | the | a
SUB | workings | lot
OK | of | of
OK | our | our
OK | kidneys | kidneys
OK | or | or
SUB | our | are
SUB | stomachs | standards
OK | you | you
OK | can't | can't
INS | **** | deep
SUB | introspect | respect
OK | and | and
OK | find | find
OK | them | them
OK | rather | rather
OK | they | they
OK | do | do
OK | their | their
OK | work | work
OK | without | without
OK | conscious | conscious
OK | knowledge | knowledge
OK | now | now
SUB | freud | fright
SUB | developed | develop
OK | this | this
SUB | this | is
OK | is | is
OK | the | the
INS | **** | freud
INS | **** | you
INS | **** | to
SUB | freudian | reading
SUB | theory | in
OK | in | in
OK | broad | broad
OK | outline | outline
OK | he | he
OK | extended | extended
OK | it | it
OK | and | and
SUB | developed | develop
OK | it | it
OK | into | into
OK | a | a
OK | theory | theory
OK | of | of
OK | psychosexual | psychosexual
OK | development | development
OK | and | and
OK | so | so
SUB | freud's | freuds
OK | theory | theory
OK | is | is
OK | as | as
OK | i | i
OK | said | said
OK | before | before
DEL | a | ****
SUB | theory | there
SUB | of | it
OK | everyday | everyday
OK | life | life
SUB | of | a
OK | decisions | decisions
OK | of | of
INS | **** | the
OK | errors | errors
OK | of | of
OK | falling | falling
DEL | in | ****
SUB | love | a
SUB | but | lot
SUB | it's | is
OK | also | also
DEL | a | ****
OK | theory | theory
DEL | of | ****
OK | child | child
OK | development | development
OK | so | so
OK | freud | freud
DEL | believed | ****
DEL | there | ****
SUB | were | believer
OK | five | five
OK | stages | stages
DEL | of | ****
OK | personality | personality
OK | development | development
SUB | and | it
OK | each | each
OK | is | is
OK | associated | associated
DEL | with | ****
SUB | a | but
SUB | particular | skinner
OK | erogenous | erogenous
OK | zone | zone
OK | and | and
OK | freud | freud
SUB | believed | believe
OK | as | as
OK | well | well
OK | that | that
OK | if | if
OK | you | you
OK | have | have
OK | a | a
OK | problem | problem
OK | at | at
OK | a | a
OK | certain | certain
OK | stage | stage
SUB | if | of
OK | something | something
OK | goes | goes
OK | wrong | wrong
OK | you'll | you'll
OK | be | be
OK | stuck | stuck
OK | there | there
DEL | so | ****
SUB | according | support
SUB | to | of
OK | freud | freud
DEL | there | ****
OK | are | are
OK | people | people
OK | in | in
OK | this | this
OK | room | room
DEL | who | ****
OK | are | are
OK | what | what
OK | they | they
OK | are | are
OK | because | because
DEL | they | ****
SUB | got | a
SUB | stuck | cuts
OK | in | in
DEL | the | ****
OK | oral | oral
OK | stage | stage
DEL | or | ****
SUB | the | toward
OK | anal | anal
OK | stage | stage
INS | **** | and
OK | and | and
OK | that's | that's
OK | not | not
DEL | good | ****
OK | so | so
DEL | the | ****
DEL | oral | ****
SUB | stage | bill
SUB | is | will
SUB | when | stages
SUB | you | we
OK | start | start
SUB | off | up
OK | the | the
OK | mouth | mouth
OK | is | is
OK | associated | associated
OK | with | with
OK | pleasure | pleasure
OK | everything | everything
OK | is | is
INS | **** | out
SUB | sucking | being
SUB | and | in
OK | chewing | chewing
OK | and | and
OK | so | so
OK | on | on
INS | **** | ah
OK | and | and
OK | the | the
OK | problem | problem
OK | for | for
OK | freud | freud
OK | is | is
INS | **** | grave
SUB | premature | nurture
OK | weaning | weaning
OK | of | of
OK | a | a
OK | child | child
SUB | depriving | driving
OK | him | him
OK | of | of
OK | the | the
INS | **** | brass
SUB | breast | on
OK | could | could
OK | lead | lead
OK | to | to
OK | serious | serious
OK | problems | problems
OK | in | in
SUB | his | this
OK | personality | personality
SUB | development | about
OK | it | it
OK | could | could
OK | make | make
OK | him | him
OK | as | as
SUB | the | a
OK | phrase | phrase
INS | **** | go
OK | goes | goes
OK | into | into
OK | an | an
OK | oral | oral
OK | person | person
OK | and | and
INS | **** | as
SUB | his | or
SUB | orality | rowdy
OK | could | could
OK | be | be
INS | **** | on
SUB | described | friday
OK | literally | literally
INS | **** | it
OK | freud | freud
OK | uses | uses
DEL | it | ****
DEL | as | ****
SUB | an | has
SUB | explanation | next
SUB | for | nation
OK | why | why
OK | somebody | somebody
OK | might | might
OK | eat | eat
OK | too | too
OK | much | much
OK | or | or
SUB | chew | chu
SUB | gum | got
OK | or | or
OK | smoke | smoke
OK | they're | they're
OK | trying | trying
OK | to | to
OK | achieve | achieve
OK | satisfaction | satisfaction
OK | through | through
SUB | their | them
SUB | mouth | out
OK | of | of
OK | a | a
OK | sort | sort
OK | they | they
OK | didn't | didn't
OK | get | get
OK | in | in
OK | this | this
OK | very | very
OK | early | early
OK | stage | stage
OK | of | of
OK | development | development
OK | but | but
DEL | it | ****
DEL | can | ****
OK | also | also
OK | be | be
OK | more | more
INS | **** | asked
SUB | abstract | i'm
OK | if | if
OK | your | your
OK | roommate | roommate
OK | is | is
OK | dependent | dependent
INS | **** | in
SUB | and | need
SUB | needy | the
OK | you | you
OK | could | could
OK | then | then
OK | go | go
OK | to | to
DEL | your | ****
DEL | roommate | ****
DEL | and | ****
DEL | say | ****
SUB | you | remains
SUB | are | a
SUB | an | your
OK | oral | oral
SUB | person | worse
OK | the | the
OK | first | first
OK | year | year
OK | of | of
OK | your | your
OK | life | life
OK | did | did
OK | not | not
OK | go | go
OK | well | well
OK | a | a
OK | phrase | phrase
OK | even | even
OK | more | more
OK | popular | popular
OK | is | is
SUB | the | there
OK | anal | anal
OK | stage | stage
OK | and | and
OK | that | that
OK | happens | happens
OK | after | after
DEL | the | ****
OK | oral | oral
OK | stage | stage
OK | and | and
OK | problems | problems
OK | can | can
OK | emerge | emerge
INS | **** | mom
OK | if | if
OK | toilet | toilet
OK | training | training
OK | is | is
OK | not | not
DEL | handled | ****
SUB | correctly | around
OK | if | if
OK | you | you
OK | have | have
OK | problems | problems
OK | during | during
OK | those | those
OK | years | years
OK | of | of
DEL | life | ****
SUB | you | liking
SUB | could | to
OK | become | become
SUB | an | and
OK | anal | anal
OK | personality | personality
INS | **** | mom
OK | according | according
OK | to | to
OK | freud | freud
DEL | and | ****
OK | your | your
OK | roommate | roommate
SUB | could | it's
SUB | say | a
OK | your | your
OK | problem | problem
OK | is | is
SUB | you're | year
SUB | too | to
SUB | anal | eighteen
OK | and | and
SUB | according | core
SUB | to | do
OK | freud | freud
OK | literally | literally
DEL | it | ****
SUB | meant | a
SUB | you | man
SUB | are | your
OK | unwilling | unwilling
OK | to | to
OK | part | part
OK | with | with
OK | your | your
OK | own | own
SUB | feces | calm
SUB | it's | to
OK | written | written
OK | down | down
DEL | here | ****
DEL | i | ****
DEL | know | ****
SUB | it's | oh
SUB | true | then
OK | and | and
DEL | the | ****
DEL | way | ****
SUB | it | away
OK | manifests | manifests
OK | itself | itself
OK | as | as
OK | you | you
OK | know | know
DEL | from | ****
OK | just | just
OK | how | how
OK | people | people
OK | talk | talk
OK | is | is
DEL | you're | ****
DEL | compulsive | ****
SUB | you're | clean
SUB | clean | used
SUB | you're | in
SUB | stingy | g.
OK | this | this
OK | is | is
OK | the | the
OK | anal | anal
INS | **** | person
SUB | personality | out
OK | then | then
OK | it | it
OK | gets | gets
DEL | a | ****
SUB | little | old
SUB | bit | that
OK | more | more
OK | complicated | complicated
INS | **** | on
OK | the | the
OK | next | next
SUB | stage | phase
SUB | is | of
OK | the | the
OK | phallic | phallic
OK | stage | stage
DEL | actually | ****
DEL | this | ****
DEL | is | ****
DEL | not | ****
SUB | much | at
SUB | more | birth
SUB | complicated | with
SUB | the | year
OK | focus | focus
OK | of | of
OK | pleasure | pleasure
INS | **** | of
OK | shifts | shifts
OK | to | to
OK | the | the
INS | **** | generals
SUB | genitals | mom
OK | and | and
INS | **** | bomb
SUB | fixation | patient
OK | can | can
OK | lead | lead
OK | to | to
OK | excessive | excessive
OK | masculinity | masculinity
OK | in | in
OK | females | females
DEL | or | ****
SUB | in | warren
SUB | males | fifty
SUB | or | been
SUB | if | nails
SUB | you're | or
OK | female | female
DEL | a | ****
OK | need | need
OK | for | for
OK | attention | attention
OK | or | or
SUB | domination | dominate
OK | now | now
OK | at | at
OK | this | this
OK | point | point
OK | something | something
OK | really | really
OK | interesting | interesting
SUB | happens | happen
SUB | called | call
SUB | the | it
OK | oedipus | oedipus
OK | complex | complex
DEL | and | ****
OK | this | this
OK | is | is
OK | based | based
OK | on | on
OK | the | the
OK | story | story
OK | the | the
SUB | mythical | medical
OK | story | story
OK | of | of
SUB | a | the
SUB | king | key
OK | who | who
OK | killed | killed
OK | his | his
OK | father | father
OK | and | and
OK | married | married
OK | his | his
OK | mother | mother
OK | and | and
OK | according | according
OK | to | to
OK | freud | freud
OK | this | this
OK | happens | happens
OK | to | to
OK | all | all
OK | of | of
OK | us | us
INS | **** | in
OK | in | in
OK | this | this
SUB | way | work
SUB | well | while
OK | all | all
OK | of | of
OK | us | us
OK | by | by
OK | all | all
OK | of | of
OK | us | us
OK | freud | freud
DEL | meant | ****
SUB | men | man
SUB | so | man
SUB | here's | mom
SUB | the | there's
OK | idea | idea
SUB | you're | years
OK | three | three
OK | or | or
OK | four | four
OK | years | years
OK | old | old
OK | you're | you're
OK | in | in
OK | the | the
DEL | phallic | ****
SUB | stage | ballots
OK | so | so
OK | what | what
DEL | are | ****
OK | you | you
OK | interested | interested
DEL | in | ****
OK | well | well
SUB | you're | year
SUB | interested | addressed
SUB | in | the
SUB | your | venus
SUB | penis | ah
OK | and | and
OK | then | then
OK | you | you
OK | seek | seek
INS | **** | units
SUB | an | perot
SUB | external | are
OK | object | object
SUB | freud's | freud
OK | sort | sort
OK | of | of
SUB | vague | big
OK | about | about
OK | this | this
OK | but | but
INS | **** | you
INS | **** | know
OK | you | you
OK | seek | seek
OK | some | some
OK | sort | sort
OK | of | of
OK | satisfaction | satisfaction
DEL | but | ****
SUB | who | pool
OK | is | is
OK | out | out
OK | there | there
SUB | who'd | who'll
OK | be | be
OK | sweet | sweet
OK | and | and
OK | kind | kind
OK | and | and
OK | loving | loving
OK | and | and
OK | wonderful | wonderful
OK | well | well
OK | mom | mom
INS | **** | set
INS | **** | a
INS | **** | trial
SUB | so | of
SUB | the | four
SUB | child | can
SUB | infers | first
OK | mom | mom
OK | is | is
OK | nice | nice
DEL | i | ****
SUB | love | well
OK | mom | mom
OK | so | so
OK | far | far
DEL | so | ****
DEL | and | ****
OK | so | so
DEL | this | ****
DEL | is | ****
SUB | not | primes
SUB | crazy | as
SUB | a | exact
SUB | little | oh
OK | boy | boy
OK | falling | falling
OK | in | in
OK | love | love
OK | with | with
DEL | his | ****
OK | mother | mother
SUB | problem | rob
SUB | dad's | dad
SUB | in | said
SUB | the | pump
SUB | way | now
OK | now | now
OK | this | this
OK | is | is
SUB | going | gonna
SUB | to | get
SUB | get | progressive
SUB | progressively | we
SUB | weirder | will
OK | but | but
OK | i | i
DEL | will | ****
SUB | have | want
OK | to | to
SUB | say | father
SUB | as | to
OK | the | the
DEL | father | ****
DEL | of | ****
OK | two | two
OK | sons | sons
OK | both | both
SUB | sons | sides
SUB | went | when
SUB | through | to
OK | a | a
OK | phase | phase
OK | where | where
INS | **** | dates
INS | **** | was
SUB | they | of
SUB | explicitly | the
SUB | said | set
OK | they | they
OK | wanted | wanted
OK | to | to
OK | marry | marry
SUB | mommy | mummy
SUB | and | in
SUB | me | the
SUB | if | it's
SUB | something | a
SUB | bad | name
SUB | happened | that
SUB | to | happened
SUB | me | be
OK | that | that
DEL | wouldn't | ****
SUB | be | when
SUB | the | it
SUB | worst | worse
SUB | thing | than
SUB | in | world
SUB | the | so
SUB | world | so
OK | so | so
SUB | there's | orders
OK | this | this
OK | but | but
OK | now | now
INS | **** | get
OK | it | it
OK | gets | gets
OK | a | a
SUB | little | lowell
SUB | bit | that
OK | aggressive | aggressive
OK | so | so
DEL | the | ****
SUB | idea | set
SUB | is | ideas
SUB | the | a
OK | child | child
SUB | determines | afternoons
SUB | that | then
OK | he's | he's
OK | going | going
OK | to | to
OK | kill | kill
OK | his | his
OK | father | father
OK | every | every
OK | three | three
OK | and | and
SUB | four-year-old | we're
SUB | boy | with
OK | thinks | thinks
SUB | this | on
OK | but | but
OK | then | then
OK | because | because
OK | children | children
SUB | according | a
SUB | to | quarter
OK | freud | freud
DEL | don't | ****
DEL | have | ****
SUB | a | dont
SUB | good | map
OK | sense | sense
OK | of | of
OK | the | the
OK | boundary | boundary
OK | between | between
SUB | their | are
SUB | mind | mine
SUB | and | in
OK | the | the
OK | world | world
OK | which | which
INS | **** | is
OK | is | is
OK | a | a
OK | problem | problem
OK | the | the
OK | problem | problem
INS | **** | is
OK | is | is
OK | they | they
OK | don't | don't
INS | **** | get
SUB | they | a
OK | think | think
OK | their | their
OK | father | father
OK | can | can
OK | tell | tell
OK | that | that
SUB | they're | are
OK | plotting | plotting
OK | to | to
OK | kill | kill
DEL | him | ****
OK | and | and
OK | they | they
OK | figure | figure
DEL | their | ****
DEL | father | ****
SUB | is | father's
OK | now | now
OK | angry | angry
OK | at | at
DEL | them | ****
OK | and | and
OK | then | then
OK | they | they
SUB | ask | asked
OK | themselves | themselves
DEL | what's | ****
OK | the | the
SUB | worst | worse
OK | thing | thing
OK | dad | dad
SUB | could | to
OK | do | do
OK | to | to
OK | me | me
DEL | and | ****
SUB | the | masters
SUB | answer | castration
SUB | is | f.
SUB | castration | sewed
SUB | so | a
OK | they | they
OK | come | come
OK | to | to
OK | the | the
OK | conclusion | conclusion
DEL | that | ****
DEL | their | ****
OK | father | father
OK | is | is
OK | going | going
OK | to | to
INS | **** | castration
SUB | castrate | because
SUB | them | are
SUB | because | the
SUB | of | a
SUB | their | list
SUB | illicit | of
SUB | love | low
OK | for | for
SUB | their | the
OK | mom | mom
OK | and | and
OK | then | then
OK | they | they
OK | say | say
DEL | dad | ****
DEL | wins | ****
DEL | and | ****
SUB | then | that's
SUB | they | an
SUB | don't | adult
OK | think | think
OK | about | about
OK | sex | sex
OK | for | for
OK | several | several
OK | years | years
OK | and | and
SUB | that's | that
OK | the | the
OK | latency | latency
OK | stage | stage
OK | the | the
OK | latency | latency
DEL | stage | ****
SUB | is | stages
OK | they've | they've
DEL | gone | ****
SUB | through | got
SUB | this | news
SUB | huge | use
SUB | thing | them
SUB | with | of
OK | mom | mom
OK | and | and
OK | dad | dad
DEL | fell | ****
SUB | in | so
OK | love | love
SUB | with | mom
SUB | mom | one
SUB | wanted | of
SUB | to | the
OK | kill | kill
OK | my | my
OK | father | father
DEL | dad | ****
DEL | was | ****
DEL | going | ****
SUB | to | that
SUB | castrate | is
SUB | me | gonna
SUB | fell | castration
SUB | out | a
SUB | of | fellow
OK | love | love
SUB | with | of
OK | mom | mom
DEL | out | ****
SUB | of | at
SUB | the | this
OK | sex | sex
OK | business | business
OK | and | and
SUB | then | it
OK | sex | sex
OK | is | is
OK | repressed | repressed
OK | until | until
OK | you | you
OK | get | get
DEL | to | ****
OK | the | the
OK | genital | genital
OK | stage | stage
OK | and | and
DEL | the | ****
SUB | genital | a
SUB | stage | general
SUB | is | stages
SUB | the | this
OK | stage | stage
OK | we | we
OK | are | are
OK | all | all
DEL | in | ****
OK | the | the
OK | healthy | healthy
SUB | adult | adults
SUB | stage | mom
OK | now | now
OK | that | that
OK | you're | you're
OK | adults | adults
SUB | and | than
OK | you've | you've
OK | gone | gone
OK | through | through
OK | all | all
OK | the | the
DEL | developmental | ****
SUB | stages | development
OK | where | where
SUB | do | would
OK | you | you
OK | stand | stand
DEL | you're | ****
DEL | not | ****
SUB | out | united
OK | of | of
OK | the | the
OK | woods | woods
OK | yet | yet
OK | because | because
OK | unconscious | unconscious
OK | mechanisms | mechanisms
DEL | are | ****
OK | still | still
OK | even | even
OK | if | if
OK | you | you
OK | haven't | haven't
OK | got | got
OK | fixated | fixated
SUB | on | or
OK | anything | anything
INS | **** | mom
OK | there's | there's
OK | still | still
OK | this | this
SUB | dynamic | dynamics
OK | going | going
OK | on | on
OK | all | all
OK | the | the
OK | time | time
SUB | with | would
SUB | your | you
SUB | id | hate
OK | your | your
OK | ego | ego
SUB | and | in
OK | your | your
SUB | superego | shivering
SUB | and | mom
SUB | the | and
OK | idea | idea
OK | is | is
SUB | your | you
OK | superego | superego
OK | remember | remember
SUB | your | his
OK | superego | superego
OK | is | is
DEL | stupid | ****
OK | so | so
SUB | your | you
OK | superego | superego
OK | isn't | isn't
OK | only | only
OK | telling | telling
OK | you | you
OK | not | not
OK | to | to
DEL | do | ****
DEL | bad | ****
SUB | things | that
SUB | it's | fact
OK | telling | telling
OK | you | you
OK | not | not
DEL | to | ****
OK | think | think
DEL | bad | ****
SUB | things | that
OK | so | so
OK | what's | what's
OK | happening | happening
OK | is | is
DEL | your | ****
SUB | id | a
SUB | is | years
SUB | sending | year
SUB | up | did
SUB | all | is
SUB | of | setting
SUB | this | up
SUB | weird | oldest
SUB | sick | we're
SUB | stuff | six
OK | all | all
OK | of | of
OK | these | these
OK | crazy | crazy
OK | sexual | sexual
OK | and | and
SUB | violent | while
SUB | desires | desire
SUB | oh | all
SUB | i'll | out
OK | kill | kill
SUB | him | oh
OK | i'll | i'll
OK | have | have
OK | sex | sex
OK | with | with
OK | that | that
INS | **** | how
OK | i'll | i'll
OK | have | have
SUB | extra | to
SUB | helpings | helping
SUB | on | some
SUB | my | i
SUB | dessert | deserve
OK | and | and
INS | **** | then
SUB | your | you
OK | superego | superego
INS | **** | you
SUB | is | soon
SUB | saying | reducing
OK | no | no
OK | no | no
OK | no | no
SUB | and | in
OK | this | this
SUB | stuff | that
OK | is | is
OK | repressed | repressed
DEL | it | ****
OK | doesn't | doesn't
OK | even | even
OK | make | make
OK | it | it
DEL | to | ****
OK | consciousness | consciousness
OK | the | the
OK | problem | problem
OK | is | is
OK | freud | freud
SUB | had | at
OK | a | a
OK | very | very
INS | **** | hi
INS | **** | can
SUB | sort | while
SUB | of | likes
SUB | hydraulic | to
SUB | theory | re
OK | of | of
OK | what | what
OK | goes | goes
OK | on | on
OK | and | and
OK | some | some
DEL | of | ****
SUB | this | other
OK | stuff | stuff
OK | slips | slips
OK | out | out
OK | and | and
OK | it | it
OK | shows | shows
OK | up | up
OK | in | in
OK | dreams | dreams
DEL | and | ****
DEL | it | ****
OK | shows | shows
OK | up | up
OK | in | in
SUB | slips | slopes
OK | of | of
DEL | the | ****
SUB | tongue | hong
OK | and | and
OK | in | in
OK | exceptional | exceptional
OK | cases | cases
DEL | it | ****
OK | shows | shows
DEL | up | ****
DEL | in | ****
SUB | certain | absurd
OK | clinical | clinical
OK | symptoms | symptoms
OK | so | so
OK | what | what
OK | happens | happens
OK | is | is
OK | freud | freud
SUB | described | describe
OK | a | a
OK | lot | lot
OK | of | of
OK | normal | normal
OK | life | life
INS | **** | as
OK | in | in
OK | terms | terms
OK | of | of
OK | different | different
OK | ways | ways
OK | we | we
OK | use | use
OK | to | to
OK | keep | keep
OK | that | that
OK | horrible | horrible
SUB | stuff | stop
OK | from | from
OK | the | the
SUB | id | it
OK | making | making
OK | its | its
OK | way | way
OK | to | to
OK | consciousness | consciousness
DEL | and | ****
SUB | he | any
SUB | called | call
OK | these | these
OK | defense | defense
OK | mechanisms | mechanisms
SUB | you're | you
OK | defending | defending
OK | yourself | yourself
SUB | against | again
SUB | the | though
OK | horrible | horrible
OK | parts | parts
OK | of | of
OK | yourself | yourself
SUB | and | as
OK | some | some
OK | of | of
OK | these | these
OK | make | make
OK | a | a
OK | little | little
OK | bit | bit
OK | of | of
INS | **** | sex
INS | **** | i
SUB | sense | mean
OK | one | one
OK | way | way
OK | to | to
OK | describe | describe
OK | this | this
OK | in | in
OK | a | a
INS | **** | non
SUB | non-technical | technical
SUB | non-freudian | non
SUB | way | freud
SUB | is | in
SUB | there | ways
SUB | are | there's
OK | certain | certain
OK | things | things
OK | about | about
SUB | ourselves | are
SUB | we'd | suffering
OK | rather | rather
OK | not | not
DEL | know | ****
DEL | there | ****
SUB | are | a
OK | certain | certain
DEL | desires | ****
SUB | we'd | desired
OK | rather | rather
OK | not | not
OK | know | know
OK | and | and
OK | we | we
OK | have | have
OK | ways | ways
OK | to | to
OK | hide | hide
DEL | them | ****
OK | so | so
DEL | for | ****
SUB | instance | prisons
SUB | there's | are
OK | sublimation | sublimation
OK | sublimation | sublimation
OK | is | is
OK | you | you
OK | might | might
OK | have | have
