OP | REF | HYP
OK | cells | cells
OK | after | after
INS | **** | it
SUB | several | for
OK | weeks | weeks
OK | or | or
OK | so | so
OK | now | now
OK | one | one
OK | of | of
SUB | the | that
OK | new | new
INS | **** | technology
SUB | technologies | is
OK | that's | that's
OK | evolving | evolving
SUB | that | they
SUB | we're | were
SUB | going | in
SUB | to | a
OK | talk | talk
OK | about | about
INS | **** | it
INS | **** | is
OK | in | in
OK | the | the
OK | last | last
OK | half | half
OK | of | of
OK | the | the
OK | course | course
DEL | is | ****
SUB | taking | king
OK | cells | cells
OK | that | that
OK | have | have
OK | been | been
INS | **** | property
SUB | propagated | aided
OK | in | in
OK | this | this
OK | way | way
OK | outside | outside
OK | the | the
OK | body | body
OK | and | and
OK | encouraging | encouraging
OK | them | them
DEL | to | ****
OK | form | form
OK | new | new
OK | tissues | tissues
INS | **** | and
OK | this | this
OK | is | is
OK | one | one
OK | example | example
OK | of | of
OK | that | that
OK | this | this
OK | is | is
OK | actually | actually
OK | artificial | artificial
OK | skin | skin
OK | it's | it's
OK | in | in
OK | this | this
INS | **** | pete
SUB | petri | free
OK | dish | dish
OK | here | here
OK | is | is
SUB | a | that
SUB | thin | then
OK | membrane | membrane
OK | it's | it's
OK | a | a
OK | polymer | polymer
SUB | scaffold | scalpel
OK | and | and
OK | on | on
OK | that | that
OK | polymer | polymer
INS | **** | scalp
INS | **** | fold
SUB | scaffold | out
OK | scientists | scientists
OK | have | have
OK | placed | placed
OK | some | some
OK | skin | skin
OK | cells | cells
DEL | and | ****
SUB | they've | annette
OK | allowed | allowed
OK | it | it
OK | to | to
OK | grow | grow
DEL | and | ****
DEL | if | ****
SUB | you | energy
SUB | maintained | maintain
OK | it | it
OK | in | in
OK | the | the
OK | right | right
OK | way | way
OK | this | this
INS | **** | polymers
SUB | polymer | gal
SUB | scaffold | fold
OK | together | together
OK | with | with
OK | the | the
OK | skin | skin
SUB | cells | self
OK | will | will
OK | grow | grow
OK | into | into
SUB | skin | scan
OK | and | and
OK | you | you
OK | can | can
OK | use | use
OK | this | this
OK | tissue | tissue
OK | engineered | engineered
SUB | skin | again
OK | to | to
OK | treat | treat
OK | a | a
OK | patient | patient
SUB | who's | who
SUB | had | said
OK | severe | severe
OK | burns | burns
OK | for | for
OK | example | example
OK | or | or
SUB | a | i
OK | diabetic | diabetic
SUB | who's | whose
OK | developed | developed
INS | **** | all
INS | **** | sir
SUB | ulcers | is
OK | that | that
OK | won't | won't
OK | heal | heal
INS | **** | and
OK | so | so
OK | this | this
OK | is | is
OK | an | an
OK | example | example
OK | of | of
OK | a | a
OK | technology | technology
OK | that's | that's
OK | just | just
OK | emerging | emerging
OK | now | now
OK | it's | it's
DEL | certainly | ****
DEL | going | ****
DEL | to | ****
SUB | impact | heidi
OK | you | you
OK | in | in
OK | your | your
OK | lifetime | lifetime
OK | and | and
SUB | we'll | will
OK | talk | talk
OK | about | about
OK | how | how
OK | it | it
OK | works | works
OK | and | and
INS | **** | what
INS | **** | the
OK | what | what
OK | the | the
INS | **** | a
INS | **** | beta
SUB | current | the
SUB | state-of-the-art | art
OK | is | is
OK | there | there
OK | this | this
INS | **** | ad
OK | device | device
OK | held | held
OK | here | here
OK | is | is
OK | really | really
DEL | made | ****
SUB | of | native
SUB | mainly | namely
OK | plastic | plastic
SUB | and | in
OK | a | a
OK | little | little
OK | bit | bit
OK | of | of
OK | metal | metal
DEL | it's | ****
SUB | a | foley
SUB | fully | implant
SUB | implantable | double
OK | artificial | artificial
OK | heart | heart
OK | and | and
OK | it | it
OK | was | was
OK | introduced | introduced
OK | about | about
INS | **** | that
OK | seven | seven
OK | or | or
OK | eight | eight
OK | years | years
OK | ago | ago
OK | now | now
DEL | it | ****
OK | was | was
OK | implanted | implanted
OK | into | into
OK | the | the
OK | first | first
INS | **** | to
INS | **** | a
OK | patient | patient
INS | **** | that
OK | a | a
OK | gentleman | gentleman
OK | in | in
OK | kentucky | kentucky
OK | and | and
OK | he | he
OK | stayed | stayed
OK | alive | alive
OK | for | for
OK | a | a
SUB | period | purine
OK | of | of
OK | time | time
INS | **** | i
OK | with | with
OK | this | this
OK | device | device
OK | replacing | replacing
OK | his | his
OK | heart | heart
INS | **** | and
INS | **** | a
OK | development | development
OK | of | of
OK | an | an
OK | artificial | artificial
OK | heart | heart
OK | again | again
OK | another | another
OK | example | example
OK | of | of
OK | biomedical | biomedical
OK | engineering | engineering
OK | is | is
OK | something | something
OK | that | that
DEL | people | ****
SUB | have | a
SUB | been | levin
OK | trying | trying
OK | to | to
OK | accomplish | accomplish
OK | for | for
OK | decades | decades
OK | now | now
OK | and | and
OK | this | this
OK | is | is
OK | the | the
OK | closest | closest
INS | **** | cobb
OK | that | that
OK | we've | we've
INS | **** | book
SUB | come | i'm
OK | and | and
OK | there | there
OK | are | are
OK | many | many
OK | advantages | advantages
OK | of | of
OK | this | this
OK | particular | particular
OK | artificial | artificial
OK | heart | heart
OK | and | and
INS | **** | it's
OK | it's | it's
OK | important | important
OK | innovation | innovation
DEL | in | ****
SUB | several | and
SUB | different | encircled
SUB | ways | the
SUB | and | per
SUB | we're | ways
SUB | going | a
SUB | to | mrna
OK | talk | talk
OK | about | about
OK | this | this
OK | whole | whole
OK | science | science
OK | of | of
OK | building | building
OK | artificial | artificial
OK | organs | organs
INS | **** | a
OK | devices | devices
OK | that | that
OK | are | are
OK | made | made
OK | out | out
OK | of | of
OK | totally | totally
OK | synthetic | synthetic
OK | components | components
OK | to | to
OK | replace | replace
OK | the | the
OK | function | function
OK | of | of
OK | your | your
OK | natural | natural
OK | organs | organs
SUB | and | in
OK | the | the
OK | artificial | artificial
OK | heart | heart
OK | is | is
OK | a | a
OK | good | good
OK | example | example
OK | of | of
INS | **** | them
SUB | that | will
OK | this | this
INS | **** | town
INS | **** | a
OK | picture | picture
OK | on | on
OK | the | the
OK | bottom | bottom
OK | here | here
OK | is | is
OK | really | really
OK | just | just
OK | a | a
OK | series | series
OK | of | of
INS | **** | coloured
SUB | colored | a
OK | dots | dots
OK | some | some
OK | are | are
OK | yellow | yellow
DEL | some | ****
DEL | are | ****
SUB | red | summer
SUB | and | reading
OK | some | some
OK | are | are
OK | green | green
OK | does | does
INS | **** | it
OK | anybody | anybody
OK | know | know
OK | what | what
OK | this | this
OK | is | is
DEL | have | ****
DEL | you | ****
DEL | seen | ****
DEL | pictures | ****
DEL | like | ****
DEL | this | ****
OK | it's | it's
OK | an | an
OK | example | example
SUB | of | ha
SUB | a | but
OK | technology | technology
OK | called | called
SUB | a | the
OK | gene | gene
OK | chip | chip
OK | that | that
OK | allows | allows
OK | you | you
OK | to | to
OK | on | on
OK | each | each
OK | one | one
OK | of | of
OK | these | these
OK | spots | spots
OK | there | there
OK | is | is
OK | dna | dna
OK | for | for
OK | example | example
SUB | that's | that
OK | specific | specific
OK | for | for
OK | a | a
OK | particular | particular
OK | gene | gene
OK | in | in
INS | **** | i
OK | your | your
INS | **** | um
SUB | genome | in
OK | in | in
INS | **** | your
INS | **** | g
INS | **** | na
INS | **** | min
OK | the | the
OK | human | human
INS | **** | gene
SUB | genome | them
OK | for | for
OK | example | example
INS | **** | and
OK | by | by
INS | **** | a
INS | **** | key
SUB | incubating | bathing
OK | a | a
OK | small | small
OK | sample | sample
OK | of | of
OK | fluid | fluid
DEL | from | ****
DEL | a | ****
SUB | patient | patients
OK | on | on
SUB | a | the
OK | gene | gene
SUB | chip | ship
OK | like | like
OK | this | this
DEL | where | ****
SUB | every | or
SUB | one | everyone
OK | of | of
OK | these | these
OK | dots | dots
SUB | represents | present
OK | a | a
OK | different | different
OK | gene | gene
DEL | you | ****
OK | can | can
OK | see | see
INS | **** | ah
OK | by | by
OK | looking | looking
OK | at | at
OK | the | the
OK | pattern | pattern
OK | of | of
SUB | colors | collars
OK | on | on
OK | this | this
OK | chip | chip
OK | which | which
OK | genes | genes
OK | are | are
OK | being | being
OK | expressed | expressed
SUB | and | in
OK | which | which
OK | genes | genes
OK | are | are
OK | not | not
OK | being | being
INS | **** | x
SUB | expressed | rest
OK | in | in
OK | that | that
OK | particular | particular
OK | individual | individual
OK | so | so
DEL | it | ****
SUB | lets | what
OK | you | you
OK | do | do
INS | **** | at
OK | a | a
OK | profile | profile
OK | of | of
OK | not | not
OK | just | just
OK | the | the
OK | genes | genes
OK | that | that
OK | you | you
OK | possess | possess
DEL | for | ****
DEL | example | ****
DEL | but | ****
OK | what | what
SUB | genes | chains
OK | are | are
OK | actually | actually
OK | being | being
OK | used | used
OK | to | to
OK | make | make
OK | proteins | proteins
OK | in | in
SUB | the | that
OK | cells | cells
OK | that | that
OK | surround | surround
OK | the | the
OK | fluid | fluid
OK | where | where
OK | this | this
OK | was | was
OK | collected | collected
INS | **** | and
OK | so | so
OK | this | this
OK | has | has
OK | been | been
SUB | a | out
OK | remarkable | remarkable
OK | innovation | innovation
OK | it's | it's
OK | another | another
OK | example | example
OK | of | of
OK | biomedical | biomedical
OK | engineering | engineering
OK | technology | technology
SUB | that | the
OK | allows | allows
OK | us | us
OK | to | to
OK | look | look
OK | at | at
OK | what's | what's
OK | happening | happening
OK | inside | inside
SUB | an | and
OK | individual | individual
OK | a | a
OK | patient | patient
OK | in | in
OK | a | a
OK | totally | totally
OK | different | different
OK | way | way
OK | than | than
OK | we | we
OK | were | were
OK | before | before
SUB | by | i'm
OK | looking | looking
OK | to | to
SUB | see | seek
OK | not | not
OK | just | just
OK | what | what
SUB | genes | gene
SUB | you | to
OK | carry | carry
OK | but | but
OK | what | what
SUB | genes | chains
OK | are | are
OK | being | being
OK | used | used
SUB | at | a
OK | particular | particular
OK | times | times
OK | in | in
SUB | your | her
OK | life | life
INS | **** | and
INS | **** | and
OK | this | this
OK | is | is
OK | mainly | mainly
SUB | a | every
SUB | research | church
OK | tool | tool
OK | now | now
OK | but | but
OK | there's | there's
OK | lots | lots
OK | of | of
OK | reasons | reasons
OK | to | to
OK | believe | believe
OK | that | that
OK | this | this
OK | is | is
SUB | going | that
SUB | to | it
OK | change | change
OK | the | the
OK | way | way
OK | that | that
OK | physicians | physicians
OK | practice | practice
OK | medicine | medicine
OK | by | by
OK | allowing | allowing
OK | them | them
OK | to | to
SUB | diagnose | diagnosed
OK | or | or
OK | predict | predict
OK | what's | what's
DEL | going | ****
SUB | to | gonna
OK | happen | happen
OK | to | to
OK | you | you
OK | in | in
OK | ways | ways
OK | that | that
OK | they | they
OK | can't | can't
OK | currently | currently
DEL | and | ****
SUB | so | acyl
OK | we'll | we'll
OK | talk | talk
OK | about | about
OK | technologies | technologies
OK | like | like
OK | this | this
OK | where | where
INS | **** | there
SUB | they're | ad
SUB | at | but
OK | what | what
OK | the | the
OK | scientific | scientific
OK | basis | basis
OK | of | of
OK | it | it
OK | is | is
OK | and | and
OK | how | how
OK | they | they
OK | might | might
OK | be | be
OK | useful | useful
OK | this | this
OK | is | is
OK | an | an
OK | airplane | airplane
OK | what | what
SUB | does | is
OK | that | that
OK | have | have
OK | to | to
OK | do | do
OK | with | with
OK | biomedical | biomedical
OK | engineering | engineering
OK | well | well
INS | **** | if
OK | you | you
OK | could | could
OK | stretch | stretch
DEL | it | ****
OK | and | and
OK | say | say
OK | that | that
SUB | an | stated
OK | example | example
OK | of | of
OK | engineering | engineering
OK | to | to
OK | improve | improve
OK | human | human
SUB | health | help
OK | is | is
OK | getting | getting
OK | them | them
OK | from | from
OK | one | one
OK | place | place
OK | to | to
OK | another | another
INS | **** | ah
OK | but | but
OK | that | that
OK | would | would
OK | be | be
OK | more | more
DEL | of | ****
SUB | a | to
OK | stretch | stretch
SUB | than | that
OK | i'm | i'm
OK | going | going
OK | to | to
OK | make | make
SUB | but | ab
OK | it | it
OK | turns | turns
OK | out | out
OK | that | that
OK | technologies | technologies
OK | like | like
OK | airplanes | airplanes
OK | which | which
SUB | were | word
OK | developed | developed
OK | in | in
OK | the | the
OK | last | last
OK | century | century
OK | have | have
OK | become | become
INS | **** | inter
SUB | integral | go
OK | parts | parts
OK | of | of
OK | medicine | medicine
INS | **** | ah
OK | for | for
OK | example | example
INS | **** | are
OK | you | you
OK | all | all
OK | know | know
OK | that | that
INS | **** | some
OK | the | the
OK | only | only
OK | treatment | treatment
OK | for | for
OK | some | some
OK | diseases | diseases
OK | is | is
OK | to | to
OK | get | get
OK | an | an
OK | organ | organ
INS | **** | plant
SUB | transplant | so
OK | a | a
OK | kidney | kidney
OK | transplant | transplant
OK | or | or
OK | a | a
OK | liver | liver
OK | transplant | transplant
OK | is | is
OK | the | the
OK | only | only
INS | **** | of
OK | life | life
OK | extending | extending
INS | **** | high
OK | intervention | intervention
OK | that | that
OK | can | can
OK | be | be
OK | done | done
OK | for | for
OK | some | some
OK | kinds | kinds
OK | of | of
OK | diseases | diseases
INS | **** | and
OK | transplants | transplants
SUB | require | choir
OK | donors | donors
INS | **** | a
OK | and | and
SUB | the | a
OK | donor | donor
OK | organ | organ
OK | is | is
OK | usually | usually
OK | not | not
OK | at | at
OK | the | the
OK | same | same
OK | physical | physical
OK | location | location
OK | that | that
INS | **** | a
OK | the | the
OK | recipient | recipient
OK | is | is
OK | and | and
OK | so | so
SUB | jets | jack's
OK | like | like
OK | this | this
OK | one | one
OK | have | have
OK | become | become
OK | very | very
OK | important | important
OK | in | in
OK | connecting | connecting
OK | donors | donors
OK | to | to
OK | recipients | recipients
DEL | a | ****
SUB | team | chain
OK | of | of
OK | surgeons | surgeons
OK | is | is
OK | working | working
OK | to | to
OK | harvest | harvest
OK | an | an
DEL | organ | ****
SUB | at | organic
OK | one | one
OK | site | site
SUB | while | one
SUB | another | other
OK | team | team
OK | of | of
OK | surgeons | surgeons
OK | is | is
OK | working | working
OK | to | to
OK | prepare | prepare
OK | the | the
OK | recipient | recipient
SUB | at | of
OK | another | another
OK | site | site
OK | and | and
OK | the | the
OK | organ | organ
OK | is | is
OK | flown | flown
OK | there | there
OK | now | now
OK | why | why
OK | does | does
OK | that | that
OK | happen | happen
OK | because | because
DEL | you | ****
SUB | have | yet
OK | to | to
OK | get | get
SUB | the | your
SUB | organ | gun
OK | from | from
OK | one | one
OK | place | place
OK | to | to
OK | another | another
OK | fast | fast
OK | right | right
OK | the | the
OK | organ | organ
OK | has | has
OK | to | to
OK | get | get
OK | from | from
OK | one | one
OK | place | place
OK | to | to
OK | another | another
OK | very | very
OK | rapidly | rapidly
SUB | and | in
OK | this | this
OK | is | is
OK | the | the
OK | fastest | fastest
OK | way | way
OK | to | to
OK | do | do
OK | it | it
SUB | well | or
OK | what | what
OK | if | if
OK | we | we
OK | could | could
OK | develop | develop
OK | ways | ways
OK | using | using
OK | engineering | engineering
OK | techniques | techniques
OK | to | to
INS | **** | the
SUB | extend | expand
OK | the | the
OK | life | life
OK | of | of
OK | an | an
OK | organ | organ
OK | so | so
OK | it | it
OK | didn't | didn't
DEL | have | ****
SUB | to | happen
OK | get | get
DEL | it | ****
OK | where | where
DEL | it | ****
OK | went | went
OK | so | so
OK | quickly | quickly
OK | then | then
OK | that | that
OK | would | would
OK | open | open
OK | up | up
OK | lots | lots
OK | of | of
OK | more | more
OK | possibilities | possibilities
OK | for | for
OK | organ | organ
INS | **** | transplant
SUB | transplantation | patient
SUB | than | that
OK | are | are
OK | known | known
OK | now | now
INS | **** | or
OK | what | what
OK | if | if
OK | we | we
OK | could | could
OK | figure | figure
OK | out | out
OK | ways | ways
OK | to | to
OK | avoid | avoid
OK | organ | organ
SUB | transplantation | transportation
OK | entirely | entirely
DEL | what | ****
DEL | if | ****
OK | we | we
OK | could | could
OK | just | just
OK | take | take
OK | a | a
OK | few | few
OK | cells | cells
OK | from | from
OK | that | that
OK | donor | donor
OK | organ | organ
OK | ship | ship
OK | them | them
OK | to | to
OK | the | the
OK | site | site
DEL | grow | ****
SUB | a | growing
OK | new | new
OK | organ | organ
SUB | at | of
OK | the | the
OK | site | site
OK | and | and
SUB | then | any
SUB | implant | planted
SUB | it | there
SUB | there | and
OK | these | these
OK | are | are
OK | examples | examples
OK | of | of
OK | biomedical | biomedical
OK | engineering | engineering
OK | of | of
OK | the | the
OK | future | future
SUB | that | the
OK | expand | expand
OK | on | on
OK | what | what
OK | we | we
OK | currently | currently
OK | use | use
OK | which | which
OK | involves | involves
OK | to | to
SUB | no | know
OK | small | small
INS | **** | x
INS | **** | dent
SUB | extent | knowledge
SUB | technology | in
OK | like | like
OK | this | this
INS | **** | ah
OK | i | i
OK | would | would
OK | guess | guess
OK | that | that
OK | probably | probably
SUB | 30 | thirty
OK | to | to
INS | **** | fifty
SUB | 50 | percent
OK | of | of
OK | you | you
OK | do | do
OK | this | this
INS | **** | every
INS | **** | day
SUB | everyday | i
SUB | you | do
OK | put | put
OK | a | a
OK | piece | piece
OK | of | of
OK | plastic | plastic
OK | a | a
OK | synthetic | synthetic
OK | piece | piece
OK | of | of
OK | plastic | plastic
OK | into | into
OK | your | your
INS | **** | on
INS | **** | a
INS | **** | i
SUB | eye | that
OK | to | to
OK | improve | improve
OK | your | your
OK | vision | vision
INS | **** | and
OK | contact | contact
OK | lens | lens
INS | **** | that
OK | technology | technology
OK | has | has
SUB | changed | change
OK | dramatically | dramatically
OK | from | from
OK | the | the
OK | time | time
OK | that | that
OK | i | i
OK | was | was
OK | born | born
INS | **** | to
INS | **** | the
INS | **** | to
OK | to | to
OK | the | the
OK | time | time
OK | that | that
OK | you | you
OK | were | were
OK | born | born
OK | and | and
OK | the | the
OK | contact | contact
OK | lenses | lenses
DEL | you | ****
OK | use | use
OK | today | today
OK | are | are
OK | much | much
OK | different | different
OK | than | than
OK | the | the
OK | ones | ones
OK | that | that
OK | would | would
SUB | have | a
OK | been | been
OK | used | used
SUB | 30 | thirty
OK | years | years
OK | ago | ago
INS | **** | and
INS | **** | that
OK | this | this
OK | is | is
OK | biomedical | biomedical
OK | engineering | engineering
OK | as | as
OK | well | well
OK | engineers | engineers
DEL | who | ****
SUB | are | were
OK | developing | developing
OK | new | new
OK | materials | materials
OK | materials | materials
OK | that | that
OK | can | can
OK | be | be
OK | if | if
OK | you | you
OK | think | think
OK | about | about
OK | it | it
OK | there's | there's
OK | not | not
OK | very | very
OK | many | many
OK | things | things
OK | that | that
OK | you | you
OK | would | would
DEL | want | ****
DEL | to | ****
SUB | put | wanna
SUB | in | putting
OK | your | your
SUB | eye | eyes
OK | and | and
DEL | that | ****
DEL | you | ****
SUB | would | even
OK | feel | feel
OK | comfortable | comfortable
OK | putting | putting
OK | into | into
OK | your | your
SUB | eye | eyes
OK | so | so
OK | this | this
OK | is | is
OK | a | a
OK | very | very
OK | safe | safe
OK | a | a
OK | very | very
INS | **** | a
INS | **** | nerd
SUB | inert | a
OK | material | material
OK | what | what
OK | gives | gives
OK | it | it
OK | those | those
OK | properties | properties
OK | what | what
OK | makes | makes
OK | it | it
OK | so | so
DEL | safe | ****
DEL | that | ****
DEL | it | ****
SUB | can | save
SUB | be | to
OK | put | put
OK | in | in
OK | one | one
OK | of | of
OK | the | the
OK | most | most
OK | sensitive | sensitive
OK | places | places
OK | in | in
OK | your | your
OK | body | body
OK | in | in
OK | contact | contact
OK | with | with
OK | your | your
SUB | eye | eyes
OK | why | why
OK | do | do
OK | you | you
OK | have | have
OK | confidence | confidence
OK | putting | putting
OK | it | it
OK | in | in
OK | contact | contact
OK | with | with
OK | one | one
OK | of | of
OK | the | the
OK | most | most
OK | important | important
OK | organs | organs
OK | of | of
OK | your | your
OK | body | body
INS | **** | ah
OK | because | because
OK | you | you
OK | trust | trust
OK | biomedical | biomedical
OK | engineers | engineers
INS | **** | i
OK | to | to
OK | have | have
OK | done | done
OK | a | a
OK | good | good
OK | job | job
OK | in | in
OK | designing | designing
INS | **** | of
OK | these | these
OK | things | things
SUB | and | in
SUB | we'll | will
OK | talk | talk
OK | about | about
OK | how | how
INS | **** | a
INS | **** | bio
SUB | biomaterials | materials
OK | are | are
OK | designed | designed
OK | and | and
OK | tested | tested
OK | and | and
OK | what | what
OK | makes | makes
OK | a | a
OK | material | material
DEL | the | ****
OK | properties | properties
DEL | of | ****
SUB | a | were
OK | material | material
OK | that | that
OK | you | you
OK | could | could
OK | use | use
OK | as | as
OK | a | a
OK | contact | contact
OK | lens | lens
OK | what | what
OK | are | are
INS | **** | the
INS | **** | what
INS | **** | of
OK | the | the
OK | properties | properties
OK | that | that
SUB | it | he
OK | needs | needs
OK | to | to
OK | have | have
INS | **** | i'm
INS | **** | that
OK | this | this
OK | is | is
INS | **** | the
INS | **** | are
OK | an | an
OK | example | example
OK | of | of
OK | an | an
OK | artificial | artificial
SUB | hip | yep
OK | we've | we've
OK | learned | learned
OK | a | a
OK | lot | lot
OK | about | about
DEL | the | ****
SUB | mechanics | panic
SUB | of | said
OK | how | how
OK | humans | humans
OK | work | work
INS | **** | as
INS | **** | a
OK | as | as
OK | organisms | organisms
OK | over | over
OK | the | the
OK | last | last
SUB | 100 | hundred
OK | years | years
DEL | or | ****
SUB | so | yourself
OK | how | how
OK | we | we
OK | work | work
DEL | as | ****
DEL | sort | ****
SUB | of | deserted
OK | physical | physical
OK | objects | objects
OK | that | that
OK | have | have
OK | to | to
OK | obey | obey
OK | the | the
OK | laws | laws
OK | of | of
OK | physics | physics
OK | that | that
OK | you | you
OK | know | know
OK | about | about
OK | we | we
OK | live | live
OK | in | in
OK | a | a
OK | gravitational | gravitational
OK | field | field
OK | and | and
OK | that | that
OK | it | it
OK | affects | affects
OK | our | our
DEL | day | ****
SUB | to | dated
SUB | day | a
OK | life | life
OK | and | and
OK | if | if
OK | you | you
OK | have | have
SUB | hip | a
SUB | pain | paying
OK | or | or
OK | a | a
OK | hip | hip
OK | that's | that's
OK | diseased | diseased
OK | in | in
OK | some | some
OK | way | way
INS | **** | out
OK | and | and
OK | you | you
OK | can't | can't
OK | stand | stand
OK | up | up
OK | against | against
OK | that | that
OK | gravitational | gravitational
OK | field | field
OK | in | in
OK | the | the
OK | same | same
OK | way | way
OK | that | that
OK | severely | severely
OK | limits | limits
OK | what | what
OK | you | you
OK | can | can
OK | do | do
OK | in | in
OK | the | the
OK | world | world
INS | **** | and
OK | so | so
OK | biomedical | biomedical
OK | engineers | engineers
OK | have | have
OK | been | been
OK | working | working
OK | for | for
OK | many | many
OK | years | years
OK | on | on
OK | how | how
OK | to | to
SUB | design | decide
OK | replacement | replacement
OK | parts | parts
INS | **** | for
INS | **** | caught
OK | for | for
INS | **** | ad
OK | joints | joints
OK | like | like
OK | the | the
INS | **** | yep
SUB | hip | and
OK | the | the
OK | artificial | artificial
SUB | hip | hit
OK | is | is
OK | the | the
OK | most | most
OK | well | well
OK | developed | developed
OK | of | of
OK | those | those
SUB | we'll | will
OK | talk | talk
OK | about | about
OK | this | this
OK | in | in
OK | some | some
OK | detail | detail
INS | **** | and
OK | you | you
OK | can | can
OK | imagine | imagine
INS | **** | that
INS | **** | there'd
OK | that | that
OK | there | there
OK | are | are
OK | many | many
OK | requirements | requirements
OK | that | that
OK | a | a
OK | device | device
OK | like | like
OK | this | this
OK | has | has
INS | **** | been
INS | **** | may
INS | **** | as
OK | to | to
OK | meet | meet
OK | in | in
OK | order | order
OK | for | for
OK | it | it
OK | to | to
OK | be | be
OK | a | a
OK | good | good
OK | artificial | artificial
DEL | hip | ****
OK | and | and
OK | we'll | we'll
OK | talk | talk
OK | about | about
OK | those | those
OK | and | and
OK | how | how
OK | the | the
OK | design | design
OK | of | of
OK | these | these
OK | has | has
OK | changed | changed
OK | over | over
OK | the | the
OK | years | years
OK | and | and
OK | what | what
OK | we | we
OK | can | can
OK | expect | expect
OK | in | in
OK | the | the
OK | future | future
INS | **** | and
INS | **** | last
SUB | lastly | lee
OK | up | up
OK | here | here
OK | is | is
OK | a | a
OK | picture | picture
INS | **** | about
SUB | of | bob
OK | a | a
OK | much | much
OK | smaller | smaller
OK | device | device
OK | this | this
OK | is | is
OK | actually | actually
OK | an | an
OK | artificial | artificial
OK | heart | heart
OK | valve | valve
OK | that | that
OK | is | is
OK | made | made
OK | of | of
OK | plastics | plastics
OK | and | and
OK | metal | metal
DEL | and | ****
OK | can | can
OK | replace | replace
OK | the | the
OK | valve | valve
OK | inside | inside
OK | your | your
OK | heart | heart
INS | **** | and
INS | **** | bombed
INS | **** | value
SUB | valvular | or
OK | disease | disease
OK | is | is
OK | not | not
OK | uncommon | uncommon
OK | in | in
OK | the | the
OK | world | world
INS | **** | i
INS | **** | will
SUB | we'll | will
OK | talk | talk
OK | about | about
OK | that | that
DEL | a | ****
OK | little | little
OK | bit | bit
OK | we'll | we'll
OK | talk | talk
OK | about | about
OK | how | how
OK | your | your
OK | normal | normal
OK | valves | valves
OK | function | function
OK | inside | inside
OK | your | your
OK | heart | heart
DEL | and | ****
SUB | how | high
OK | your | your
OK | heart | heart
OK | couldn't | couldn't
OK | work | work
OK | in | in
OK | the | the
OK | way | way
OK | that | that
OK | it | it
OK | did | did
DEL | if | ****
OK | it | it
OK | didn't | didn't
OK | have | have
OK | valves | valves
OK | that | that
SUB | were | work
OK | doing | doing
OK | a | a
OK | very | very
OK | complex | complex
OK | operation | operation
OK | many | many
OK | many | many
OK | times | times
OK | a | a
OK | day | day
INS | **** | a
OK | and | and
INS | **** | had
SUB | then | them
SUB | we'll | will
OK | talk | talk
OK | about | about
SUB | how | howl
OK | you | you
OK | can | can
OK | build | build
OK | something | something
OK | to | to
OK | replace | replace
OK | a | a
OK | complicated | complicated
OK | small | small
OK | part | part
OK | in | in
OK | the | the
OK | body | body
OK | like | like
OK | that | that
DEL | well | ****
OK | let's | let's
OK | take | take
INS | **** | that
SUB | a | as
OK | step | step
OK | back | back
OK | for | for
OK | a | a
OK | minute | minute
OK | that's | that's
INS | **** | sort
INS | **** | of
OK | one | one
OK | way | way
OK | of | of
OK | looking | looking
SUB | at | a
OK | biomedical | biomedical
OK | engineering | engineering
OK | by | by
OK | looking | looking
OK | at | at
SUB | sort | sword
OK | of | of
OK | the | the
OK | things | things
SUB | that | they
OK | you | you
OK | know | know
OK | about | about
SUB | that | but
SUB | have | it
SUB | been | than
OK | the | the
OK | result | result
OK | of | of
OK | the | the
OK | work | work
OK | of | of
OK | biomedical | biomedical
OK | engineers | engineers
OK | and | and
OK | talk | talk
OK | more | more
OK | generally | generally
SUB | but | so
OK | what | what
OK | is | is
OK | engineering | engineering
OK | what | what
OK | do | do
OK | engineers | engineers
OK | do | do
OK | what | what
OK | makes | makes
OK | engineering | engineering
OK | different | different
DEL | than | ****
OK | other | other
OK | fields | fields
OK | of | of
OK | study | study
OK | what | what
OK | makes | makes
OK | it | it
OK | unique | unique
OK | so | so
OK | that | that
OK | we | we
OK | have | have
OK | a | a
OK | school | school
OK | of | of
OK | engineering | engineering
OK | at | at
OK | yale | yale
SUB | that's | butts
OK | separate | separate
OK | from | from
OK | science | science
SUB | and | in
OK | the | the
INS | **** | humanity
SUB | humanities | its
OK | any | any
OK | thoughts | thoughts
DEL | student | ****
SUB | it's | much
OK | more | more
SUB | hands-on | hands
SUB | professor | on
SUB | mark | me
SUB | saltzman | and
SUB | it's | idiot
SUB | much | you're
SUB | more | actually
SUB | hands-on | a
SUB | you're | in
SUB | actually | the
OK | in | in
OK | there | there
OK | doing | doing
INS | **** | bangs
SUB | things | i
SUB | many | and
SUB | of | many
OK | the | the
OK | things | things
OK | i | i
OK | showed | showed
OK | you | you
OK | were | were
OK | things | things
INS | **** | that
INS | **** | were
INS | **** | built
INS | **** | right
OK | that | that
INS | **** | were
INS | **** | but
OK | were | were
OK | built | built
OK | from | from
INS | **** | a
OK | parts | parts
INS | **** | of
INS | **** | that
INS | **** | to
SUB | that's | bets
OK | a | a
OK | good | good
SUB | description | chin
OK | what | what
OK | makes | makes
OK | it | it
SUB | different | differ
OK | from | from
OK | science | science
OK | science | science
OK | can | can
